"","D5_U01_LE1","D6_U01_LE1","F7_U01_LE1","M8_U01_LE1","D5_U01_LE2","D6_U01_LE2","F7_U01_LE2","M8_U01_LE2","D5_U01_LE3","D6_U01_LE3","F7_U01_LE3","M8_U01_LE3","D5_U02_LE4","D6_U02_LE4","F7_U02_LE4","M8_U02_LE4","D5_U03_LE5","D6_U03_LE5","F7_U03_LE5","M8_U03_LE5","D5_U04_LE6","D6_U04_LE6","F7_U04_LE6","M8_U04_LE6","D5_U05_LE7","D6_U05_LE7","F7_U05_LE7","M8_U05_LE7","D5_U06_LE8","D6_U06_LE8","F7_U06_LE8","M8_U06_LE8","D5_U07_LE9","D6_U07_LE9","F7_U07_LE9","M8_U07_LE9","D5_U08_LE10","D6_U08_LE10","F7_U08_LE10","M8_U08_LE10","D5_U09_LE11","D6_U09_LE11","F7_U09_LE11","M8_U09_LE11","D5_U10_LE12","D6_U10_LE12","F7_U10_LE12","M8_U10_LE12","D5_U11_LE13","D6_U11_LE13","M8_U11_LE13","F7_U11_LE13","D5_U12_LE14","D6_U12_LE14","F7_U12_LE14","M8_U12_LE14","D5_U13_LE15","D6_U13_LE15","F7_U13_LE15","M8_U13_LE15","D5_U14_LE16","D6_U14_LE16","M8_U14_LE16","F7_U14_LE16","D5_U15_LE16","D6_U15_LE16","M8_U15_LE16","F7_U15_LE16","D5_U16_LE16","D6_U16_LE16","F7_U16_LE16","M8_U16_LE16"
"ENSG00000101342",-6.64385618977472,-1.50724093461448,-1.67145737007673,-0.842843789905601,-1.13399359257198,-1.37491950058479,-1.70858905932989,-0.186732175149644,-3.35244409031539,-2.9086554378457,-0.99752714831077,-3.00790489508771,-3.35604388777973,-1.21314641806051,-1.14357588255813,-2.14216927266981,-2.65840571729376,-2.54868531488945,-3.25979061568027,-0.700891089720652,-4.36995280871925,-1.43219308416807,-1.50053811206632,-2.01244885684141,-2.40642122916935,-1.06500784413393,-1.2116056037269,-0.976826772568703,-1.76327978163458,-1.46669877466412,-2.78025938937703,-2.26989572756465,-3.11409240258186,-1.55014616178582,-2.7688863566863,-2.33781699288952,-1.94973509322888,-1.78777648126633,-3.91276570517725,-1.70450989401604,-1.78575541613267,-3.61750366542403,-2.49460683308797,-1.69951766689571,-1.56695354206279,-2.49307660020019,-3.35396444572567,-0.257731967839875,-1.5873770394885,-1.75615868322436,-0.510511028737706,-1.92023471790454,-2.88028878503492,-1.17694140766604,-1.49080150973283,-1.12953159397551,-0.596512385150589,-1.75462715707135,-1.43546191310195,-0.191205856154061,-1.01177690407064,-1.58138269974228,-1.18156204672614,-1.52201909296164,-2.10808853605399,-3.1994552139326,-0.427800334649143,-1.90135260442644,-1.71353426628125,-1.41345232154947,-1.07593864148402,-1.51331682761392
"ENSG00000283629",-6.64385618977472,-0.622392008730804,-6.64385618977472,-1.71665660659492,-1.64067225138198,-6.64385618977472,-1.14467042689379,-1.68093705524346,-1.45852084426573,-3.27475269393341,-1.46352131881851,-6.64385618977472,-6.64385618977472,-2.65449915932859,-1.99884053922792,-6.64385618977472,-6.64385618977472,-2.79683142608915,-1.91983355049707,-6.64385618977472,-1.7113981050605,-3.85018915948497,-1.26168006255149,-1.26702406391767,-3.1608530640278,-2.08837130374716,-1.58761516873349,-6.64385618977472,-1.9374250987682,-1.36458548874506,-1.72158221172261,-2.47894122022227,-6.64385618977472,-1.98770880828582,-2.21219980377951,-6.64385618977472,-3.16660629478873,-6.64385618977472,-1.86927995033115,-1.96870079836892,-6.64385618977472,-1.7442793292737,-2.88061460411614,-2.49945082307549,-1.25278276890431,-3.46836352473375,-1.39260292430772,-2.00640243912566,-1.45995685523104,-1.72467344881497,-1.611905267696,-1.22404766083545,-6.64385618977472,-2.28209484737186,-2.31601795402629,-1.84324097525838,-6.64385618977472,-2.8678575117524,-2.4347771935902,-1.18303828284361,-1.46108445088626,-1.68923644073235,-1.77047606174185,-0.756489331746254,-2.09914207759934,-1.61635265622902,-1.79397699314412,-2.26644087630899,-1.39174334438651,-3.57969762598903,-2.05167426255685,-1.78146431270689
"ENSG00000181790",-2.82076179457361,-1.849835634429,-0.624787750395881,-3.44671153982125,-2.93034343947493,-1.29554822722679,-0.49065390061417,-3.01855598165593,-2.71922335622915,-1.07236561657421,-0.644660912768467,-2.05028012701385,-2.27696571807347,-1.53868190286144,-0.21001273812581,-2.48947287023929,-2.4772789159831,-1.99731348093391,-0.805309240762663,-2.1963220533553,-2.73274966506315,-1.46678483031269,-0.942715167719311,-2.87590976781779,-3.01478088476454,-2.49942953082769,-0.792857514906268,-3.10506947442927,-2.06083477592287,-2.49158802096096,-1.97941032178864,-2.41019488731025,-3.15052003451486,-2.95253942813194,-0.333759199032979,-3.77623674982508,-2.99333314148085,-1.98628358240594,-0.742721434826875,-3.03674441278491,-2.49808360950154,-2.65942539876085,-0.40949146764514,-2.51174249858256,-2.80898592025067,-2.59570498645538,-0.869326245292417,-2.95953010562152,-2.12194225566514,-2.45426127088439,-2.97895548347876,-0.902438272019172,-1.88301373534448,-2.24805897528037,-0.82003794395112,-2.77139272944684,-2.5260154057015,-1.49687267215341,-1.10838006619022,-3.51459952080379,-2.42076847198608,-2.97708740887229,-2.24033573158485,-0.677039411196458,-3.02767769971309,-2.67234054735737,-2.43177011797192,-0.365967280766366,-1.99379583423066,-1.99555746588964,-0.250842128969474,-1.77311690147426
"ENSG00000135837",3.48622906455227,3.39869496965821,3.5483121283063,3.58470055806263,3.3091886274675,3.54297980741528,3.19915175104564,3.45312649988873,3.45936761533097,3.61549476639149,3.57565447268721,3.58219508661522,3.44114615440961,3.52143795052866,3.53145610191118,3.83289877256258,3.56683805676506,3.65482736402696,3.49670195435096,3.69956817256269,3.5603317641336,3.70230462832424,3.55354310330022,3.75305381219788,3.53402124400718,3.74271762589267,3.53186820265992,3.73248306183227,3.48359273194327,3.30245646165579,3.46704478210766,3.43681220501381,3.53496801359554,3.59035936591494,3.43047780638571,3.61394491760028,3.5683809709626,3.66422845419124,3.61906814061519,3.85958597583528,3.37392330628405,3.33486247365334,3.59172583827641,3.64253120016541,3.69118462412184,3.68412853794904,3.64706618573778,3.9267446997684,3.27522920185407,3.52700571188989,3.572184267866,3.55541794694888,3.46927852066831,3.83544443987385,3.73690951804489,3.69819702659013,3.32317062408901,3.4760436412387,3.83516099494562,3.65389442759405,3.40022778649146,3.64787288335104,3.59021469717888,3.54824778945187,3.3203960981553,3.58544610481081,3.41188897967169,3.36561828155871,3.28023317305783,3.35874560759161,3.285233785852,3.54663889599808
"ENSG00000248508",2.00093766160072,1.63045258943115,1.44882997355931,1.78829167788028,1.80884226989329,1.72350591579411,1.70308356572645,1.96220630263203,1.87867989871483,1.71497412976141,1.33777985010601,1.58112858248886,1.92217894820621,1.65618494180072,1.16871244287798,1.56855093889777,2.17174406881624,1.56854166808205,1.02206386722614,1.70631479498233,1.92186614267018,1.62635587712336,1.70241282648849,1.46158930120823,1.89889603113622,1.69203666589685,1.44981488740485,1.6616984005552,2.07567568944996,1.80665983729265,1.60710079198021,1.62729472095215,1.90641030289114,1.95630010450613,1.51821722964693,1.94906815416454,2.00364721172722,1.45382573230241,1.86089829037317,1.7050791360776,1.46092897624867,1.40699322372669,1.5336112787808,1.80538075037595,1.73304617668003,1.88909223749408,1.26540262263293,1.60448889544698,1.7890352940203,1.7001743994402,1.93371352981302,1.61753841674255,1.84524203983465,1.61761201909989,1.43141135498438,1.80274412610318,1.72241949942893,1.7068592590405,1.41720903646146,1.57119681234652,1.84627493287481,1.85739656657216,1.67128499169,1.56132475840758,1.82036247217506,1.55024792350464,1.99367782204098,1.55497446309617,1.72195419227096,1.87259602588003,1.85794530141575,1.91285231311124
"ENSG00000004939",-6.64385618977472,-5.08515057198624,-6.64385618977472,-6.64385618977472,-4.01577597788876,-4.99537569861924,-5.83214045617329,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.49827896053626,-6.64385618977472,-4.44942073861086,-6.64385618977472,-6.64385618977472,-4.26730435554697,-6.64385618977472,-4.86442865159444,-6.64385618977472,-5.4473229188832,-4.69100547079108,-5.04252588385125,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.21502129984645,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.07990638107617,-4.88714879146639,-5.20269639675438,-6.64385618977472,-6.64385618977472,-4.58630929058596,-6.64385618977472,-4.5229742194007,-4.71223027440241,-4.6912936370401,-6.64385618977472,-6.64385618977472,-5.1748281168752,-5.57922865987514,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.50836659783968,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.8578232998661,-6.64385618977472,-6.64385618977472,-5.30586081056414,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.6750697194792,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.53802275566543,-6.64385618977472,-6.64385618977472,-6.11514075861816
"ENSG00000235100",-6.64385618977472,-1.47212094075439,-2.76794837326518,-3.259737290044,-3.69504979156961,-4.27570247867853,-3.63710935733414,-1.80678589109795,-3.36379070341309,-2.23991364036684,-3.65116025806564,-1.32927928952094,-1.12631592173625,-1.6883201913667,-3.13329929437448,-2.48718452295451,-4.39586793255559,-3.43602579381603,-2.29625430823975,-3.15692304817837,-4.34065994278698,-1.95192567316024,-3.78096843555949,-2.92985251554671,-2.94758410584886,-1.44338322416945,-3.26588567862619,-4.60566586317712,-3.80049537084969,-4.29607716307246,-6.64385618977472,-2.23830623366732,-6.64385618977472,-2.51276063813303,-6.64385618977472,-3.92049422391304,-6.64385618977472,-6.64385618977472,-6.64385618977472,-1.64790592292079,-1.78384193062336,-2.5261445262901,-2.40881848013258,-6.64385618977472,-6.64385618977472,-1.67220228249564,-1.9595760392266,-1.19394491326153,-2.85985482967252,-4.13557967479412,-0.808945287572468,-6.64385618977472,-1.37589723326275,-3.28938992391565,-2.88506267348587,-6.64385618977472,-3.16830432286718,-2.77166767588612,-2.08243839835169,-2.06651196204382,-2.89095777135126,-2.27580727264488,-2.27540211148879,-6.64385618977472,-3.70988705370189,-3.78335020182069,-2.52435060441466,-2.41359936845349,-3.05838883413372,-6.64385618977472,-2.97031107221635,-2.90459133019541
"ENSG00000236263",-6.64385618977472,-1.98826393202389,-6.64385618977472,-3.26805215888449,-5.33607796271653,-1.11204120605338,-2.78509933287272,-6.64385618977472,-2.29789925374041,-6.64385618977472,-2.36683852094114,-1.94646043787383,-6.64385618977472,-1.65771834567551,-2.1578498247642,-6.64385618977472,-2.55035516937816,-1.15346897487686,-2.0961287561536,-6.64385618977472,-1.76556735163934,-6.64385618977472,-3.43100674315857,-2.89248888002307,-2.44958786634415,-2.00353604735009,-6.64385618977472,-6.64385618977472,-1.14279926611521,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-1.54628331495326,-2.55940918521281,-6.64385618977472,-1.24286407401997,-2.76930510287808,-2.63094788827368,-3.95495969799734,-1.5342908591068,-2.87725042782693,-1.51211444363771,-1.30525349942209,-2.74915481664386,-2.30601667353696,-1.34356037733024,-1.90682387250584,-6.64385618977472,-1.73548999112921,-6.64385618977472,-6.64385618977472,-0.930850548481194,-1.38298368850162,-6.64385618977472,-6.64385618977472,-6.64385618977472,-1.81900179788717,-6.64385618977472,-6.64385618977472,-1.82337084678835,-1.70254795322459,-2.23154886749202,-2.25332606750869,-2.50930665531027,-1.95046402115041,-1.72725056843323,-1.83184579078259,-1.54721060253253,-1.75412956505002,-3.31775033409825,-1.17575189576056
"ENSG00000251364",0.645254096422218,0.423792711882524,0.835012706350364,1.02704191335508,0.0657271989592624,0.412473825957001,0.822705521388795,0.775506199283027,0.516849635848357,0.947566799464609,0.594110765637482,0.29946700915047,0.280599362359375,0.902208386157032,0.663778738070374,0.814772082319228,0.957598404701527,0.54104408824102,0.452004109019289,0.687204697064584,0.411552023725844,0.337797381832901,1.00463660049165,0.82714072780686,0.489302006005388,0.276059813980438,0.733308357610455,0.0783230350308973,0.39014884051354,0.829094243804933,0.255781736127225,1.07837179701884,0.251236009855836,0.952963402718279,0.844376865030575,0.751200213940656,0.462335958795405,0.592275637984601,1.16680128630194,0.0500468297608854,0.593907462630736,0.480308933814102,0.479804373726886,0.881086802332476,-0.327851319913858,0.443868377168006,0.575238502510662,0.571738615692495,0.435740129000955,0.808077441460295,0.344222946931867,0.7065984582806,0.812325238600004,0.746869506592586,0.874077331050056,0.525118308610382,0.381412459413056,0.485214619977528,0.791232706062817,0.871498505113314,0.521661168345879,0.278928726033416,1.02862747620807,0.662626076253654,0.468808017961459,0.625449182627554,0.794254223877391,0.89983207908531,-0.179198444094471,0.800781143038588,0.731080970858118,0.841366564537363
"ENSG00000244183",0.997722351605125,-0.931505281096843,0.759791587644724,-2.31959281998348,0.531685377053589,-0.489979936440929,-0.114389715116686,-0.626357356240128,-0.991900405942742,0.356796256756245,0.795160156956341,0.21291044065197,-0.448530247790606,-0.970268673554088,-0.0798423995484362,-1.51224612858739,0.911069507215828,0.0929340161150388,0.396026833962437,-0.800736614116146,1.19125310761371,-0.344074871282971,0.0817595569477692,0.779356387158348,0.79748286699973,-1.58779295775621,0.685347254965483,-0.124221509352032,1.39443127652896,-2.07411600166392,1.58934212016083,0.409375728354528,0.395919385345159,1.08810902389455,0.32324784556295,-0.00423619516119813,0.408317307421454,-0.490545345158304,1.4021458567698,-0.159534349051785,1.77275178036829,-0.131347998832637,-0.0345813983103797,-0.587858007995155,-0.0468077823884285,-1.49421473631156,-0.412969196101821,-1.1161946556624,0.192127237834104,-0.865313792178816,-0.0503679567987938,0.455018096969725,0.619163187907455,0.299100439706199,0.741185646921129,0.311791393167622,1.03837296578541,-0.23555022872422,-1.04882702099034,-0.913686341030349,0.353219390792457,-0.439946391559202,-0.36913607038758,0.387771687599782,1.23243604721245,0.222051492828361,-1.54391301243196,0.155859308441244,0.539822856442211,-2.09414389900397,1.46030379198782,-0.850303599229394
"ENSG00000259073",-0.453913058092902,0.480043788418581,0.40791177213299,-0.400876483268795,-1.23725829748416,0.657803699510174,-0.0144747963566076,0.419258415122201,0.612737480629275,0.978918260857613,0.592496744473238,0.345324835020456,0.142063096565842,0.255472936452593,0.130381355293934,0.350066071434226,-0.0797478657830195,0.811475962812143,0.247745266769967,-0.285372012751049,-0.491536865186812,-1.25585957602902,0.00662548838304116,0.63877913683146,-0.430967843603167,0.431926709304161,-0.595665786696494,-1.40863462120463,-0.499930185766399,0.433555598022072,0.454676010976539,-0.586642053670741,0.536218054494862,0.202790062813073,-1.90974273573066,0.171306761979232,0.287772505209216,-0.536498906211123,-0.458144227213424,-0.485189956091111,0.213057313667079,-1.50773044169778,0.529619080009386,-0.144128273739049,-0.809220811488922,-0.128687802620511,0.234283029745678,-0.838599853600711,0.201755544228277,0.432418562436859,0.559491813205038,0.355251994188616,1.05861089311065,0.462024040649166,-0.847788019436092,-0.0531553753978333,-0.657151739176975,0.258208945644012,-0.397128890260126,0.126516987731604,-0.403141167467771,0.815926223413998,-1.29875792266862,-0.848346369615538,-0.25947649403127,0.678309930157858,0.0748205205289143,-0.140051118632821,-0.666477799973607,0.881499394850797,0.0491065629981939,-0.675212433810008
"ENSG00000157303",3.10609683560751,3.10817272399495,3.17622771186452,3.47884303713675,3.3541802332043,3.09570234261133,3.58737313937987,3.7781260733339,3.30091794227187,3.80659013532264,3.10982419767527,3.29452621159361,3.10926979765748,3.04822271613421,2.87180363484689,3.38027327505778,3.2928300869459,2.97725521921972,3.4465874042149,3.50927121291787,2.96793267766074,2.78816042827952,3.94189091238844,3.46818141377115,2.95288499266293,3.02741619645138,3.04976225310562,3.30955230618635,3.20369260882639,3.22254199400785,3.21289857300175,3.87821604105159,3.34603492610857,3.24582007574005,3.02160807092368,3.87832415567587,3.20114486103132,3.24465995892011,3.55209319796094,3.41040641521036,3.02852232625873,3.14051579962749,2.87243690225619,4.56887657984339,3.18899273657784,2.82620082947157,3.19897767938114,3.46340171102353,3.92162575017107,2.72678117861909,3.60071427014985,3.66219088687937,3.36877028757956,2.71462084281124,3.19436736549848,3.65460073211454,3.56018039317931,3.25952634241583,3.13948216571594,3.20636758148547,3.0350809603142,2.84455605149816,3.50898338128053,2.94836016308593,3.42833995054279,2.53331159390549,3.56247837914816,3.97318225285869,3.30954283271555,3.19737124154289,3.47726955966356,3.59857031739219
"ENSG00000226117",1.33653362375664,2.20304513004482,0.76946539845505,1.3292694374931,-0.732217331940371,2.02849630840231,1.09831579210781,2.44028755502832,0.958922833049509,1.85665668992413,1.44817572215433,0.902050418803112,1.11599072545548,1.20962616675061,0.543774002281378,1.41133349806406,0.712592258990306,1.14705656653538,0.952417068782342,0.425175679351672,0.402374010996338,1.38005337308569,0.175465838213562,1.9168900940718,1.63317682719263,1.93052389751183,0.0373442650934339,1.10608026022513,-0.970752092184551,1.36823027574172,1.62907306620872,0.194300161779403,0.882687649956401,0.584170724811662,0.738497211540581,1.27951883990874,0.30522111690286,2.16738875971625,-0.724120445504628,1.65249842650177,-1.26257627863556,1.16969479306757,1.31191923983729,1.46208949847993,0.572456067346314,1.6201312446123,-0.53068913304199,1.48823425766062,0.899280057709343,0.956165965884863,0.804920898306074,1.78083248266139,0.734273033938226,1.5486126967307,1.25736430676981,1.13579357293966,1.40055596315903,0.609282179916569,1.10893587982446,-0.818726944538913,0.620980458693055,0.944643337056574,1.27911169140779,-0.380019883429784,-1.17097530498389,0.257773415062322,0.861673544742345,1.09843842344695,1.03903238176331,2.28500146390655,0.727233895035272,1.7003638081896
"ENSG00000160838",-3.32045958747523,-4.26630239000719,-3.08905901569633,-5.27133150483551,-3.89722546346212,-3.60908817519468,-2.76604039570278,-3.33553995166635,-4.49238484907812,-3.70769864808932,-4.03416190053879,-6.64385618977472,-2.82319830146704,-3.09724975451222,-3.55835527054427,-3.92543684602865,-4.72397292478522,-3.32782565041079,-5.61605257622641,-4.95210974544191,-3.82223792652257,-3.39547979466068,-4.28800455487898,-2.71945248630366,-3.66419969244945,-6.64385618977472,-3.62503118804405,-2.91814615568996,-4.14112305948035,-4.44056894425753,-5.00067700208468,-3.79414445746551,-4.21356013008214,-5.00756275142607,-3.9233576372942,-3.66665363344332,-4.05327594206122,-6.64385618977472,-2.26438498718146,-6.64385618977472,-3.61009783475974,-3.27920022365238,-2.6246410935908,-4.63731306320261,-3.73457332047642,-6.64385618977472,-4.409851927403,-2.64519820456003,-2.54383004241632,-3.34742082313425,-3.55794390750971,-2.66753992361232,-5.11331390121765,-6.64385618977472,-3.5241437160407,-4.38060296173279,-4.54362385794067,-4.81351510164009,-4.56617125369945,-3.90847826753198,-4.68855629549503,-3.73855374029619,-4.02826898282506,-3.28080694070698,-4.36896977927781,-3.29178950796683,-5.42204758035084,-4.30195157152465,-4.75070408798878,-2.69255140429053,-3.84625709862927,-4.31903677471084
"ENSG00000224815",-0.582470955041534,-6.64385618977472,-0.585743209939167,-1.79197225331088,-6.64385618977472,-1.83264207226149,-3.99470062712608,-6.64385618977472,-1.80985800408469,-6.64385618977472,-2.2905752484029,-6.64385618977472,-1.94353300170841,-1.95347820734134,-2.91292283419433,-1.47924285879128,-3.67116353577046,-6.64385618977472,-2.19159023529365,-1.57906816471354,-1.33232401144365,-2.77859059491096,-1.1359061907831,-1.10131643951046,-1.58542279385986,-2.43825254324281,-0.523427521176618,-6.64385618977472,-3.13814306792552,-6.64385618977472,-6.64385618977472,-6.64385618977472,-2.19235491932057,-3.17235654782834,-2.41027485757883,-2.30603807676134,-1.79700688246247,-1.75745724559425,-1.54371110629782,-4.19041762842596,-4.07643243206744,-6.64385618977472,-2.64825408925922,-1.2875538890444,-1.29851659216504,-2.93012738685484,-1.15439674584447,-6.64385618977472,-4.21700105745051,-2.36530637365076,-6.64385618977472,-2.65100620191808,-2.00214832897429,-1.56475973250871,-6.64385618977472,-2.19280337088197,-0.308690966670659,-2.49487329142728,-2.19333773781369,-3.50764839440163,-2.61814520083767,-2.89446137148812,-3.23415298639,-2.23780258491131,-2.52092675701649,-4.16103371543516,-1.23539906434071,-2.7691575704483,-3.28954508957571,-3.07790569438282,-2.89727468998891,-6.64385618977472
"ENSG00000091164",1.8867057178428,2.04606009903928,1.82872624732088,1.712098595117,1.46597609128869,2.19986003074613,1.53305554182882,1.56502906181373,2.11373751608454,1.80660734765599,1.75761755839919,2.08084117953509,1.6411924972831,1.84678461968597,2.20035197509574,2.12396876818699,2.31137518686425,2.23174345142527,1.91208578426126,2.31268012576049,2.28725228183014,2.46271548951537,2.06869640684006,1.96605314287783,2.44101902939586,2.43539430722212,2.17027055124157,1.8976819160379,2.0256299384433,1.55979035337574,1.89702754050603,1.76209975925543,1.90697798757995,1.77494627881363,2.01562645419576,1.92105871766435,2.23155990621095,1.98263022142465,2.26829266742946,1.88618690180532,2.08334001105761,2.11761174756349,2.02780701912113,2.34681174851681,2.08568898924473,2.34120692705533,2.25356436112802,2.33190445543336,1.83082305331998,2.26615098506623,1.79206232459717,2.29744330028431,2.30858079952521,2.38103751687519,2.31767548817874,1.96406932004199,2.03265551308825,2.12548338390398,2.34948690870159,1.91788686524597,1.95281123220641,2.16562271091465,1.79915962681243,2.01241458866249,1.79041547467112,2.17654727522586,1.78626397977552,1.81555221931941,1.48617172705165,1.91686812155542,1.39435237488981,1.63948790748535
"ENSG00000261654",-1.68083066572673,-1.21485626401172,-0.945212634846757,-0.44191853215407,-1.63130092428045,-0.785144082789126,-1.89166958829964,-0.837926632959974,-1.39313331715238,-1.74411500220019,-0.595600383463216,-0.583231584099513,-1.0473920867069,-1.27882160882543,-1.0927278139328,-0.501064972116924,-1.95469683204343,-0.247124696729655,-1.3237362029903,-0.58171936350452,-1.44291247823879,-1.10491457491384,-1.1209373172054,-0.672793231024801,-1.72468775343702,-0.788960386221376,-1.18195770555656,-0.723891678538195,-1.85515482047221,-2.501810416395,-1.09216484459746,-0.664105192234961,-1.59905555000266,-1.36652600931371,-1.66100404034016,-0.550363620399854,-1.44626989948984,-1.85667450517115,-1.30001491339904,-0.42108253512394,-1.82021890758713,-1.88124161102017,-1.11665445585733,-0.919650690247624,-2.03188712372759,-1.32870300379917,-1.00123258795492,-0.759700326690355,-1.68059478651964,-1.00535366354856,-0.959665823278707,-0.420839165188748,-1.84940393157628,-0.164805135733463,-0.975189575878247,-0.746010733769213,-1.49557689533233,-1.47159271262841,-0.69663889970148,-0.898226231217793,-1.55601575129999,-1.23277235356775,-1.6143768003419,-1.0977087300897,-1.94931025076107,-1.23835728896383,-1.08693328903344,-2.01098309994866,-2.25570110133558,-1.77799674661045,-1.60206126146423,-1.1537514163595
"ENSG00000124098",1.61521900040529,0.86296485375071,1.13123370979446,1.36141833991599,1.15863304466994,1.15877478184867,0.960682850602156,1.0391901825702,1.1141360106568,1.07327208462125,1.26558876531528,0.487009436151755,1.0115318746457,0.735987099017467,1.40532426714621,1.49110038206192,1.57385438754601,1.15669384846815,1.04740319066613,1.23863327285715,0.986007875337875,1.08277969175898,0.765471151812603,0.563737846476996,1.09036627607825,0.901995157874036,0.662870424712508,0.955423551149617,1.12903619836177,1.13183016254383,1.07552649824572,0.0814375323969616,1.17904800334754,1.21339261850991,0.75553509993774,0.769510798542962,1.55693097704787,0.92309781771252,1.36470243931369,0.749617585889695,1.18791662067954,1.04816196238569,0.979610617040492,1.37921430260774,0.949803854694276,1.0632475771807,0.839409939301974,0.753181098771078,0.995967423765664,0.830550948179539,0.837516353275557,1.02941334921687,1.11333331988951,1.35070696631928,1.54522884433805,1.11673353374363,1.31888761621803,0.818855063994355,0.831231012252577,0.806585819989317,0.831883831375148,1.06651050613226,0.657462129835625,1.04468792987014,1.36711231130625,1.00529816114067,0.715673163784565,1.00873801996179,1.15511530026497,0.919194798692336,1.15840241493309,0.734274578481277
"ENSG00000174943",2.79029413832844,2.50728240179174,2.12603431076696,2.29764363160736,2.71618785295907,2.24205637580535,2.30386733562367,2.59067642834274,2.69547109168181,2.06521248422307,2.42075371967987,2.44253299144232,2.4741504015958,2.49544943794362,2.09672013824162,2.30942644687087,2.6990135295268,2.41059547144362,2.2179958016043,2.19507646682329,2.37562792225997,1.99060271345257,1.85184026342453,2.27690690114316,1.99967913130524,1.98244030252514,2.0152285326404,2.30462445771367,2.62476152248439,2.7464360051593,2.58360926295169,2.42138570986925,2.21346391459643,2.25983055817362,2.38050281843865,2.4737893934113,2.56102815842157,2.08898657696075,2.12501329444761,2.23180174793302,2.43222509437179,2.20478705464498,2.44560842425422,2.14185095329171,2.44565644837566,2.23502292299563,1.78824295201975,2.33325975467261,2.15985491570803,2.14697962358406,2.70141731435201,2.43866290676572,2.67690669807086,2.26587675855613,2.34589372335351,2.51136796408072,2.46306689739802,2.11653783511088,1.98912543724945,2.18777507133303,2.42474593218322,2.05136122873666,2.25179886499899,2.38305009956932,2.60157429174144,2.05800588819014,2.49803736120723,2.49200197836624,2.77037869466727,2.44605813426087,2.68795437276181,2.5160291085417
"ENSG00000104880",2.7862293310153,2.48937331883625,2.78252215444665,2.81104683946604,3.02250454278793,3.03385726570352,3.16287610933578,3.00809888517639,2.61033920649018,2.83900560680198,2.59342062513864,1.92727574257771,3.18329604136811,3.06898420684953,3.55731581990245,2.89827742740326,3.29411118856433,3.16109021261215,3.05778323931277,3.26698449335249,3.02890928721247,2.84633844695153,2.79044466551726,2.67728536221006,2.68966778643867,3.02753810536995,2.7575564079739,2.92178889564491,2.74134329763976,3.33078345007363,2.53850758984166,3.43138783340817,3.41176515111704,2.28719480348445,2.8821591084359,3.05201561422378,0.937008235180031,2.94184533208414,3.02550862861053,2.57801405882816,3.33256755652174,3.25427822559113,2.79836284133968,2.63712572118368,3.46954550043606,2.82215583225177,2.82656860322598,2.98351906630873,2.83837929099517,3.55631371684608,2.79350466610162,2.53626109521425,1.90581985098513,2.73718104689017,3.43250860686174,2.79441525495921,2.72470908949452,3.53273093221251,1.72538419242814,3.21246603242893,3.23736357929261,2.93231495503229,2.83828455345147,2.81840171928034,2.9881457102914,3.13961585469113,2.75140530390238,3.05069224267585,2.9006349927163,3.25667787655363,3.01404253100168,2.88435451594885
"ENSG00000184270",5.47801591322213,5.50847042416052,5.06852270758024,6.03274541452331,5.60956276532662,5.32629842513381,5.14548650961466,6.12866188547919,5.30234124327409,5.55525911940734,5.20290526384088,6.12082190931543,5.30311454408389,5.40125407858509,5.1484298050521,6.03988539190227,5.61271065081724,5.54596704128176,5.54284890741884,6.09554732954339,5.52276580783959,5.25067349828242,4.96052060646389,5.98215440066252,5.50171262619024,5.39996036026876,5.16565986724164,6.0869257829354,5.43516197609089,5.30885481290758,4.7304751912783,6.15417866616317,5.68624258386829,5.66596402792968,5.35418349920431,5.95256810174557,5.55048487591273,5.87084090298265,5.41051040644969,6.03631395110111,5.54156368632524,5.5531950263096,5.31161562182221,6.22713317707746,5.77474890343598,5.31997614309978,5.06881180615095,6.16881207407068,5.61000240191307,5.28858004391877,6.10811709928186,5.33102042585127,5.41493052172962,5.36053480509954,4.89568491395035,6.09230028914763,5.37478935412143,5.44256015235825,4.86266031652726,5.78461131733226,5.66248253089871,5.23034175693711,6.06262553940486,5.27870643484324,5.88576259548702,5.33565893003048,6.09130102826527,5.29364221473978,5.84399667855192,5.58762170059949,5.2112134712361,5.93970181761552
