"","Var1","Freq","gene","compare","gene_compare","FC","medianp","uchar","ubb","us","uc"
2381,"ENSG00000226942 D5/D6",7,"ENSG00000226942","D5/D6","ENSG00000226942 D5/D6",1.35919965866474,0.0193498715683343,3.64783036473535,24.7318641327503,3.04463151948601,25.1841527739202
2385,"ENSG00000227057 D5/D6",10,"ENSG00000227057","D5/D6","ENSG00000227057 D5/D6",1.27981286799877,0.00127035493244304,1.18463514655949,5.95871231851918,3.04463151948601,6.79554221639333
2387,"ENSG00000227176 D5/D6",9,"ENSG00000227176","D5/D6","ENSG00000227176 D5/D6",0.463662005682888,0.00616867177366977,11.950752674937,9.62947421350258,3.04463151948601,15.6466304428613
2394,"ENSG00000227398 D5/D6",7,"ENSG00000227398","D5/D6","ENSG00000227398 D5/D6",0.83562033891377,0.0395332121731105,1.28184755430585,4.12393376283566,3.04463151948601,5.28391369367285
2406,"ENSG00000228590 D5/D6",10,"ENSG00000228590","D5/D6","ENSG00000228590 D5/D6",0.285167779629184,0.000302168965078548,7.17309723353558,15.1232126335068,3.04463151948601,17.0127794721928
2410,"ENSG00000228955 D5/D6",8,"ENSG00000228955","D5/D6","ENSG00000228955 D5/D6",0.549549942381547,0.00756865799216515,11.8631075976917,14.2423395174095,3.04463151948601,18.7842310966678
2413,"ENSG00000229153 D5/D6",6,"ENSG00000229153","D5/D6","ENSG00000229153 D5/D6",0.582183869801243,0.0410465664775634,6.84406661738657,36.3541685724436,3.04463151948601,37.1178744211777
2419,"ENSG00000229474 D5/D6",5,"ENSG00000229474","D5/D6","ENSG00000229474 D5/D6",0.864217689520119,0.0442780610838233,2.63573836620462,7.67527955477252,3.04463151948601,8.66757255916786
2424,"ENSG00000230266 D5/D6",6,"ENSG00000230266","D5/D6","ENSG00000230266 D5/D6",0.756943212938956,0.00661895781907639,3.30722177028447,3.73930022667321,3.04463151948601,5.84720985705914
2427,"ENSG00000230300 D5/D6",6,"ENSG00000230300","D5/D6","ENSG00000230300 D5/D6",1.45373314926032,0.0351200649466099,6.51529927725934,49.9078598070107,3.04463151948601,50.4233415818303
2444,"ENSG00000230795 D5/D6",8,"ENSG00000230795","D5/D6","ENSG00000230795 D5/D6",0.392015574796937,0.00535219817821098,7.34385422766857,31.8206756097054,3.04463151948601,32.7987404066802
2450,"ENSG00000231160 D5/D6",9,"ENSG00000231160","D5/D6","ENSG00000231160 D5/D6",0.463653068485927,0.000563035643619635,9.6552467968783,6.98255375429317,3.04463151948601,12.2983587819542
2453,"ENSG00000231177 D5/D6",4,"ENSG00000231177","D5/D6","ENSG00000231177 D5/D6",1.21434980267003,0.0726051532034243,1.85497156328894,5.93750211296584,3.04463151948601,6.92565028943363
2456,"ENSG00000231181 D5/D6",8,"ENSG00000231181","D5/D6","ENSG00000231181 D5/D6",1.57276918939644,0.0200730073435451,2.89426958896148,23.1130808215715,3.04463151948601,23.4917237044779
2460,"ENSG00000231500 D5/D6",10,"ENSG00000231500","D5/D6","ENSG00000231500 D5/D6",1.4605418997539,1.62310862895145e-05,1.01735627351578,11.4196344104958,3.04463151948601,11.8622445155244
2463,"ENSG00000231507 D5/D6",8,"ENSG00000231507","D5/D6","ENSG00000231507 D5/D6",0.467037505859277,0.0189003810997681,9.64304477646724,20.5681783960998,3.04463151948601,22.9195998260045
2473,"ENSG00000231789 D5/D6",5,"ENSG00000231789","D5/D6","ENSG00000231789 D5/D6",1.20692449135609,0.0668050480718613,1.91768218730174,11.137879715737,3.04463151948601,11.7046849860715
2486,"ENSG00000232133 D5/D6",6,"ENSG00000232133","D5/D6","ENSG00000232133 D5/D6",0.402982655918694,0.0221157926746133,10.7637581220795,47.7492506182017,3.04463151948601,49.0420146874077
2489,"ENSG00000232398 D5/D6",4,"ENSG00000232398","D5/D6","ENSG00000232398 D5/D6",0.745228901207814,0.260618325670764,4.3297494112309,20.7075250606193,3.04463151948601,21.3733035628486
2496,"ENSG00000232630 D5/D6",4,"ENSG00000232630","D5/D6","ENSG00000232630 D5/D6",0.813823263726048,0.0855847374543231,4.04995752391861,34.5320980955616,3.04463151948601,34.9018299794793
2514,"ENSG00000234367 D5/D6",4,"ENSG00000234367","D5/D6","ENSG00000234367 D5/D6",1.27495976018918,0.125142507962528,10.2984747870486,45.8831866417796,3.04463151948601,47.1231915348834
2522,"ENSG00000234678 D5/D6",9,"ENSG00000234678","D5/D6","ENSG00000234678 D5/D6",0.487947957652428,0.0131243017182545,8.88946415757064,13.1716668855891,3.04463151948601,16.1797763471287
2527,"ENSG00000235033 D5/D6",10,"ENSG00000235033","D5/D6","ENSG00000235033 D5/D6",0.248215029203774,0.00243287795905978,12.8489357107698,44.9682154417622,3.04463151948601,46.8668894850691
2532,"ENSG00000235330 D5/D6",4,"ENSG00000235330","D5/D6","ENSG00000235330 D5/D6",1.54723255565049,0.0793884596896238,11.3509158712373,25.4906451881279,3.04463151948601,28.0693082264665
2537,"ENSG00000235475 D5/D6",7,"ENSG00000235475","D5/D6","ENSG00000235475 D5/D6",1.60263588404174,0.0115936541062535,4.26471791173017,25.9711646522329,3.04463151948601,26.4945087395383
2542,"ENSG00000235703 D5/D6",5,"ENSG00000235703","D5/D6","ENSG00000235703 D5/D6",0.796783017257075,0.0583286665458137,4.36208566104867,2.43169302376222,3.04463151948601,5.84899165374579
2553,"ENSG00000236104 D5/D6",8,"ENSG00000236104","D5/D6","ENSG00000236104 D5/D6",0.847050395066388,0.013343756095384,1.63576697315059,7.41300541129893,3.04463151948601,8.17912977692891
2559,"ENSG00000236144 D5/D6",8,"ENSG00000236144","D5/D6","ENSG00000236144 D5/D6",1.60481042096353,0.00629004979193166,12.76604480962,28.5481340661037,3.04463151948601,31.4203379967005
2567,"ENSG00000236559 D5/D6",5,"ENSG00000236559","D5/D6","ENSG00000236559 D5/D6",0.719787214805467,0.0718040335623544,12.8153046733135,9.16920776732421,3.04463151948601,16.0491802295213
2574,"ENSG00000237111 D5/D6",9,"ENSG00000237111","D5/D6","ENSG00000237111 D5/D6",0.518516877919844,0.000172372232840867,5.23390260437734,3.80415316034636,3.04463151948601,7.15088098271316
2587,"ENSG00000237892 D5/D6",7,"ENSG00000237892","D5/D6","ENSG00000237892 D5/D6",0.559038973991341,0.00731576573103291,7.96771267356855,20.3902214197803,3.04463151948601,22.1023834887928
2592,"ENSG00000238103 D5/D6",5,"ENSG00000238103","D5/D6","ENSG00000238103 D5/D6",1.32280351150144,0.0504107504075002,3.20134707598669,5.68672402070875,3.04463151948601,7.20119672541183
2595,"ENSG00000238228 D5/D6",4,"ENSG00000238228","D5/D6","ENSG00000238228 D5/D6",1.15015687631005,0.165764621913716,3.97845895580791,10.5846166370982,3.04463151948601,11.7103384283646
2612,"ENSG00000239713 D5/D6",4,"ENSG00000239713","D5/D6","ENSG00000239713 D5/D6",0.930027256504064,0.0668922008898877,1.08702650740145,6.08239058602323,3.04463151948601,6.88816978290932
2614,"ENSG00000239951 D5/D6",10,"ENSG00000239951","D5/D6","ENSG00000239951 D5/D6",0.0212007824722787,3.5048421496236e-09,10.1372411108338,0.882835651864162,3.04463151948601,10.6213387676333
2617,"ENSG00000240065 D5/D6",9,"ENSG00000240065","D5/D6","ENSG00000240065 D5/D6",0.754446622652926,8.36792635365754e-05,0.779777696926142,3.38948760766888,3.04463151948601,4.62238689300366
2620,"ENSG00000240087 D5/D6",6,"ENSG00000240087","D5/D6","ENSG00000240087 D5/D6",1.32663658445532,0.0311660840945676,3.90440282691001,20.4241644584948,3.04463151948601,21.0157235505198
2625,"ENSG00000240429 D5/D6",10,"ENSG00000240429","D5/D6","ENSG00000240429 D5/D6",0.494655454803136,5.99784902798795e-05,2.01157396725461,9.41981224417163,3.04463151948601,10.1019341529546
2666,"ENSG00000246596 D5/D6",6,"ENSG00000246596","D5/D6","ENSG00000246596 D5/D6",1.30742942478378,0.0353395998464875,4.45023768008172,7.13246955021102,3.04463151948601,8.94128169690197
2669,"ENSG00000247092 D5/D6",6,"ENSG00000247092","D5/D6","ENSG00000247092 D5/D6",1.28234850159323,0.00612738737859744,5.69345409903073,19.9819596571724,3.04463151948601,20.9991407540424
2671,"ENSG00000247121 D5/D6",6,"ENSG00000247121","D5/D6","ENSG00000247121 D5/D6",0.801996457726211,0.0310635510932339,6.83472665644093,5.1836259873563,3.04463151948601,9.10237594996534
2676,"ENSG00000247157 D5/D6",7,"ENSG00000247157","D5/D6","ENSG00000247157 D5/D6",0.629112280052132,0.0126401455878661,4.5187871558968,27.1355399551138,3.04463151948601,27.6771882080771
2715,"ENSG00000249509 D5/D6",10,"ENSG00000249509","D5/D6","ENSG00000249509 D5/D6",1.75864502361103,0.000761902465587788,3.08872894718517,15.8306131682043,3.04463151948601,16.4139678591117
2721,"ENSG00000250011 D5/D6",4,"ENSG00000250011","D5/D6","ENSG00000250011 D5/D6",1.29313292788044,0.0759128382800204,4.84160383411788,40.4106195621882,3.04463151948601,40.8133444130213
2736,"ENSG00000250479 D5/D6",6,"ENSG00000250479","D5/D6","ENSG00000250479 D5/D6",1.28001612231723,0.0444048940459213,4.54790588169623,15.9363695292865,3.04463151948601,16.849958539183
2752,"ENSG00000251230 D5/D6",9,"ENSG00000251230","D5/D6","ENSG00000251230 D5/D6",0.152014956295644,2.32398607197405e-05,8.45041250422722,10.6854098355345,3.04463151948601,13.9591273342708
2772,"ENSG00000253426 D5/D6",4,"ENSG00000253426","D5/D6","ENSG00000253426 D5/D6",0.715327585439562,0.066500229839541,4.16377796799973,33.8777448763758,3.04463151948601,34.2681838731651
2784,"ENSG00000253831 D5/D6",8,"ENSG00000253831","D5/D6","ENSG00000253831 D5/D6",0.501707543167705,0.0031314986862187,5.85262288995987,18.2619038658385,3.04463151948601,19.4170056544941
2787,"ENSG00000253846 D5/D6",9,"ENSG00000253846","D5/D6","ENSG00000253846 D5/D6",0.599048149518436,0.00176319577492388,6.40988239923783,22.859337257616,3.04463151948601,23.9354480492624
2791,"ENSG00000254165 D5/D6",4,"ENSG00000254165","D5/D6","ENSG00000254165 D5/D6",1.41942235874628,0.0619056760496156,6.87913299489096,20.4715565975179,3.04463151948601,21.8100179132486
2799,"ENSG00000254593 D5/D6",4,"ENSG00000254593","D5/D6","ENSG00000254593 D5/D6",1.21347947837957,0.0690920939263527,4.74367766123132,14.2907770597365,3.04463151948601,15.3622448819892
2802,"ENSG00000254634 D5/D6",4,"ENSG00000254634","D5/D6","ENSG00000254634 D5/D6",1.02215056714822,0.201673349492474,3.89155657530754,10.412821186793,3.04463151948601,11.5256600130488
2805,"ENSG00000254726 D5/D6",9,"ENSG00000254726","D5/D6","ENSG00000254726 D5/D6",2.28079020679972,0.000417019027888273,5.54629736883568,22.5923577743571,3.04463151948601,23.4615819031359
2808,"ENSG00000254802 D5/D6",10,"ENSG00000254802","D5/D6","ENSG00000254802 D5/D6",0.458505663296962,4.18403715372378e-05,3.53525685073072,15.2038150396949,3.04463151948601,15.9035786492015
2811,"ENSG00000254838 D5/D6",7,"ENSG00000254838","D5/D6","ENSG00000254838 D5/D6",1.09128107641942,0.0104637476088158,1.51588464386561,4.6490711760952,3.04463151948601,5.76034288418272
2824,"ENSG00000256087 D5/D6",4,"ENSG00000256087","D5/D6","ENSG00000256087 D5/D6",0.887817157364727,0.0946636940459004,1.76108000519453,4.88628299013083,3.04463151948601,6.02054360783024
2838,"ENSG00000257122 D5/D6",10,"ENSG00000257122","D5/D6","ENSG00000257122 D5/D6",1.41997147280253,7.99562524736395e-05,1.67015905657396,5.766807319248,3.04463151948601,6.73166242625371
2844,"ENSG00000257446 D5/D6",7,"ENSG00000257446","D5/D6","ENSG00000257446 D5/D6",0.674001593998261,0.0305723499396858,5.3364669314881,25.6662935500097,3.04463151948601,26.3914055138332
2849,"ENSG00000257621 D5/D6",7,"ENSG00000257621","D5/D6","ENSG00000257621 D5/D6",1.10522918063827,0.0261045764507795,1.48040375347582,10.6444305007699,3.04463151948601,11.1698378255225
2852,"ENSG00000257718 D5/D6",9,"ENSG00000257718","D5/D6","ENSG00000257718 D5/D6",0.405273683173159,0.00494092572391694,8.54374758147315,5.67901246362024,3.04463151948601,10.7012422824329
2861,"ENSG00000258449 D5/D6",4,"ENSG00000258449","D5/D6","ENSG00000258449 D5/D6",1.69475211784597,0.0712773393976044,6.29791214961903,43.1820378696051,3.04463151948601,43.7449639742197
2863,"ENSG00000258818 D5/D6",9,"ENSG00000258818","D5/D6","ENSG00000258818 D5/D6",0.431483036226716,0.00183284468213633,7.78673217060257,12.8747122140782,3.04463151948601,15.3512603255068
2886,"ENSG00000259673 D5/D6",9,"ENSG00000259673","D5/D6","ENSG00000259673 D5/D6",1.32403657415258,0.00440728205966527,2.05711754502709,11.9068258183871,3.04463151948601,12.4608994359523
2891,"ENSG00000260063 D5/D6",4,"ENSG00000260063","D5/D6","ENSG00000260063 D5/D6",1.07724166289843,0.13160926822789,12.1020865851222,28.587190499456,3.04463151948601,31.1922705402385
2910,"ENSG00000260386 D5/D6",10,"ENSG00000260386","D5/D6","ENSG00000260386 D5/D6",0.254678451359267,7.44626831658363e-05,6.37005664637833,4.3028552727624,3.04463151948601,8.26812955062121
2918,"ENSG00000260778 D5/D6",4,"ENSG00000260778","D5/D6","ENSG00000260778 D5/D6",1.70619620805535,0.0739788618264603,7.05385407570224,70.3658967645174,3.04463151948601,70.7840805964552
2922,"ENSG00000260793 D5/D6",4,"ENSG00000260793","D5/D6","ENSG00000260793 D5/D6",1.30587545981616,0.051720933357766,3.54617893999016,9.24192322890993,3.04463151948601,10.3565588461101
2927,"ENSG00000260912 D5/D6",9,"ENSG00000260912","D5/D6","ENSG00000260912 D5/D6",0.692480029687023,0.00451768407281096,4.26954901528377,11.4642563969869,3.04463151948601,12.606665087136
2930,"ENSG00000261159 D5/D6",5,"ENSG00000261159","D5/D6","ENSG00000261159 D5/D6",1.33405252523018,0.0510341449905253,3.75102455062734,10.8813795072661,3.04463151948601,11.9056451421167
2946,"ENSG00000261342 D5/D6",10,"ENSG00000261342","D5/D6","ENSG00000261342 D5/D6",1.94569130319693,0.000385954547016078,4.78798023969614,15.2876352861695,3.04463151948601,16.3066344936073
2948,"ENSG00000261490 D5/D6",10,"ENSG00000261490","D5/D6","ENSG00000261490 D5/D6",1.36965517061886,0.00261365310574835,2.13671071042915,10.655584322779,3.04463151948601,11.2861326861491
2952,"ENSG00000261654 D5/D6",8,"ENSG00000261654","D5/D6","ENSG00000261654 D5/D6",0.609859653052974,0.00285209775759396,5.34464908383749,7.81020779959442,3.04463151948601,9.94154921486878
2954,"ENSG00000261762 D5/D6",7,"ENSG00000261762","D5/D6","ENSG00000261762 D5/D6",1.31453008127982,0.0237384549324636,2.89604236323271,15.1297134770896,3.04463151948601,15.7023906574099
2957,"ENSG00000261770 D5/D6",10,"ENSG00000261770","D5/D6","ENSG00000261770 D5/D6",1.96880285196068,4.30461509268402e-06,4.66788207432137,6.26859780209095,3.04463151948601,8.38774239909631
2966,"ENSG00000261971 D5/D6",5,"ENSG00000261971","D5/D6","ENSG00000261971 D5/D6",0.818438788978141,0.118611247081864,4.96744770251516,15.7558013145507,3.04463151948601,16.7985294841622
2968,"ENSG00000262188 D5/D6",9,"ENSG00000262188","D5/D6","ENSG00000262188 D5/D6",0.350688328462074,0.00131335720251868,6.30513942978301,20.9112589958029,3.04463151948601,22.0523313304512
2975,"ENSG00000262580 D5/D6",9,"ENSG00000262580","D5/D6","ENSG00000262580 D5/D6",1.22774316588588,0.00170093445814563,1.60055992884056,8.9676443556794,3.04463151948601,9.60469772898692
2978,"ENSG00000262714 D5/D6",5,"ENSG00000262714","D5/D6","ENSG00000262714 D5/D6",0.598604444614258,0.0515908732131222,6.23057282543449,22.7717196702234,3.04463151948601,23.8042230615017
2983,"ENSG00000263001 D5/D6",5,"ENSG00000263001","D5/D6","ENSG00000263001 D5/D6",1.06595675239776,0.0517093805973291,1.1312221050803,4.42453355604402,3.04463151948601,5.48871038851838
2986,"ENSG00000263235 D5/D6",7,"ENSG00000263235","D5/D6","ENSG00000263235 D5/D6",1.58212483593527,0.00580638457514455,7.08785533049049,21.1456726509814,3.04463151948601,22.5088192968417
2990,"ENSG00000263680 D5/D6",10,"ENSG00000263680","D5/D6","ENSG00000263680 D5/D6",0.455039735148284,0.000341062804114776,3.1118476780523,11.2469332177066,3.04463151948601,12.0601361461801
3003,"ENSG00000265018 D5/D6",9,"ENSG00000265018","D5/D6","ENSG00000265018 D5/D6",0.773338610964308,0.00116123450815519,1.91226457417424,2.38392379346539,3.04463151948601,4.31388798465374
3013,"ENSG00000265972 D5/D6",10,"ENSG00000265972","D5/D6","ENSG00000265972 D5/D6",0.455759306127393,1.35343148975668e-07,1.92174751521677,1.94694081673999,3.04463151948601,4.0931006762084
3018,"ENSG00000266171 D5/D6",5,"ENSG00000266171","D5/D6","ENSG00000266171 D5/D6",0.681061225781232,0.0888887589203769,8.16140738064408,11.8741190339165,3.04463151948601,14.7266104163143
3019,"ENSG00000266236 D5/D6",4,"ENSG00000266236","D5/D6","ENSG00000266236 D5/D6",0.715846395039301,0.0705631624159581,3.68713260652385,39.7073370405971,3.04463151948601,39.9942163669088
3020,"ENSG00000266302 D5/D6",4,"ENSG00000266302","D5/D6","ENSG00000266302 D5/D6",1.735817867895,0.0947335032788556,36.0160738513997,53.8635856219478,3.04463151948601,64.8668884162932
3032,"ENSG00000267128 D5/D6",7,"ENSG00000267128","D5/D6","ENSG00000267128 D5/D6",0.636068014983157,0.0110744550307345,4.23981397835611,10.920597411827,3.04463151948601,12.1039353720893
3044,"ENSG00000267519 D5/D6",10,"ENSG00000267519","D5/D6","ENSG00000267519 D5/D6",1.43050864645454,0.00598974463049111,2.82722529147964,8.96505887802718,3.04463151948601,9.88105584564341
3047,"ENSG00000267565 D5/D6",4,"ENSG00000267565","D5/D6","ENSG00000267565 D5/D6",1.31799265896967,0.145959263164601,4.60531398503257,9.75181428342319,3.04463151948601,11.2060956540876
3072,"ENSG00000269343 D5/D6",6,"ENSG00000269343","D5/D6","ENSG00000269343 D5/D6",1.11611601298895,0.0246041891027493,0.835524143455356,6.41433025651798,3.04463151948601,7.1492317295935
3093,"ENSG00000270751 D5/D6",5,"ENSG00000270751","D5/D6","ENSG00000270751 D5/D6",0.557560684228806,0.0907031862296997,11.1116262407974,29.1706916645461,3.04463151948601,31.3634703276382
3097,"ENSG00000271204 D5/D6",4,"ENSG00000271204","D5/D6","ENSG00000271204 D5/D6",0.745651617633731,0.0782050076487855,9.32873919312369,1.30986404236085,3.04463151948601,9.9000454459684
3100,"ENSG00000271425 D5/D6",10,"ENSG00000271425","D5/D6","ENSG00000271425 D5/D6",0.786275015918381,0.00269210837908376,2.72459456327894,5.22971339128795,3.04463151948601,6.63649747824207
3112,"ENSG00000271870 D5/D6",4,"ENSG00000271870","D5/D6","ENSG00000271870 D5/D6",1.20254889035872,0.0912605141749952,3.24778319959297,22.0430916903658,3.04463151948601,22.4881250456964
3117,"ENSG00000271976 D5/D6",8,"ENSG00000271976","D5/D6","ENSG00000271976 D5/D6",1.28631126151872,0.00275785092184377,2.54198291456031,13.1268127664274,3.04463151948601,13.7129381108574
3120,"ENSG00000271992 D5/D6",7,"ENSG00000271992","D5/D6","ENSG00000271992 D5/D6",1.36218812738743,0.0118945581024491,2.19801120048389,22.0875002280354,3.04463151948601,22.40443484336
3128,"ENSG00000272505 D5/D6",10,"ENSG00000272505","D5/D6","ENSG00000272505 D5/D6",0.480863185700588,0.000127129330563998,2.6431974797792,11.5458151805813,3.04463151948601,12.2295593620825
3138,"ENSG00000272927 D5/D6",10,"ENSG00000272927","D5/D6","ENSG00000272927 D5/D6",1.9380566952207,0.00878460107702442,3.78036876098761,37.7955577494005,3.04463151948601,38.1059726899441
3143,"ENSG00000273045 D5/D6",4,"ENSG00000273045","D5/D6","ENSG00000273045 D5/D6",2.2425944753216,0.0585282431235239,22.5794546561221,91.5025895123001,3.04463151948601,94.2964762921384
3156,"ENSG00000273374 D5/D6",8,"ENSG00000273374","D5/D6","ENSG00000273374 D5/D6",1.72555453386974,0.00222956311569774,6.40564950590448,21.1398171477706,3.04463151948601,22.2978473338374
3164,"ENSG00000273611 D5/D6",5,"ENSG00000273611","D5/D6","ENSG00000273611 D5/D6",1.20964544567311,0.0365332263550792,2.67928946699437,6.97331525971155,3.04463151948601,8.06693862928934
3169,"ENSG00000274214 D5/D6",4,"ENSG00000274214","D5/D6","ENSG00000274214 D5/D6",0.749871328537408,0.130693872375405,8.55478557707875,36.5095313487749,3.04463151948601,37.6218024111873
3179,"ENSG00000275092 D5/D6",5,"ENSG00000275092","D5/D6","ENSG00000275092 D5/D6",0.720541095239327,0.080350631373836,5.53172401019441,8.27171723359447,3.04463151948601,10.4062989389577
3184,"ENSG00000275379 D5/D6",6,"ENSG00000275379","D5/D6","ENSG00000275379 D5/D6",1.31423202951332,0.00708420781973481,9.70999711947859,15.4583806229962,3.04463151948601,18.507170411361
3189,"ENSG00000275645 D5/D6",9,"ENSG00000275645","D5/D6","ENSG00000275645 D5/D6",2.26227813913743,0.0125927151761258,10.4190978622594,127.193721969018,3.04463151948601,127.656062486999
3197,"ENSG00000275793 D5/D6",10,"ENSG00000275793","D5/D6","ENSG00000275793 D5/D6",2.4639777749546,6.61983261024517e-05,5.35909723968215,36.5446148467045,3.04463151948601,37.0607417438965
3201,"ENSG00000275964 D5/D6",5,"ENSG00000275964","D5/D6","ENSG00000275964 D5/D6",1.0226529022647,0.082364401620774,5.48599531988623,11.7054934169095,3.04463151948601,13.2809827148661
3213,"ENSG00000276900 D5/D6",4,"ENSG00000276900","D5/D6","ENSG00000276900 D5/D6",1.09733030736763,0.0945648406653222,4.9331152136757,12.3972253624484,3.04463151948601,13.6856349318612
3228,"ENSG00000277402 D5/D6",9,"ENSG00000277402","D5/D6","ENSG00000277402 D5/D6",0.669743266345912,0.00319884576976215,2.16726470698089,6.07202074338281,3.04463151948601,7.12995464976067
3231,"ENSG00000277443 D5/D6",9,"ENSG00000277443","D5/D6","ENSG00000277443 D5/D6",1.24265801871341,0.000358892337092537,1.61168829125577,2.18516263745232,3.04463151948601,4.07949212399487
3247,"ENSG00000279114 D5/D6",5,"ENSG00000279114","D5/D6","ENSG00000279114 D5/D6",0.897197336501287,0.209795639622573,11.681527829813,21.1812469576269,3.04463151948601,24.3797681737978
3250,"ENSG00000279117 D5/D6",10,"ENSG00000279117","D5/D6","ENSG00000279117 D5/D6",4.31108012102617,0.000162450126730707,6.39648080732577,334.595418264161,3.04463151948601,334.67040304033
3252,"ENSG00000279191 D5/D6",5,"ENSG00000279191","D5/D6","ENSG00000279191 D5/D6",0.643192190254419,0.062284009095637,28.158031162329,20.4694338235313,3.04463151948601,34.9448454150833
3266,"ENSG00000279555 D5/D6",5,"ENSG00000279555","D5/D6","ENSG00000279555 D5/D6",0.816908019418052,0.0594774398835478,8.51763503389523,5.0058023679955,3.04463151948601,10.3381789986204
3288,"ENSG00000280194 D5/D6",9,"ENSG00000280194","D5/D6","ENSG00000280194 D5/D6",0.46004002884159,0.00433220220294553,9.7479682137675,14.572003220307,3.04463151948601,17.7942671453113
3290,"ENSG00000280216 D5/D6",4,"ENSG00000280216","D5/D6","ENSG00000280216 D5/D6",1.62419806548031,0.086504349995437,6.86500221178029,134.935938209553,3.04463151948601,135.144757415704
3292,"ENSG00000280334 D5/D6",9,"ENSG00000280334","D5/D6","ENSG00000280334 D5/D6",0.48347654458667,0.00128664380827352,6.15773951146579,14.9169103502655,3.04463151948601,16.4225988009929
3302,"ENSG00000281207 D5/D6",10,"ENSG00000281207","D5/D6","ENSG00000281207 D5/D6",1.59119686791331,0.000549366550680144,2.42576425041788,6.48985972630589,3.04463151948601,7.56785257224137
3307,"ENSG00000281649 D5/D6",4,"ENSG00000281649","D5/D6","ENSG00000281649 D5/D6",1.04488498671047,0.319471533772587,1.51633324236294,6.86626109617402,3.04463151948601,7.66254455335664
3338,"ENSG00000284959 D5/D6",4,"ENSG00000284959","D5/D6","ENSG00000284959 D5/D6",0.602637730488155,0.0642904725909332,19.0421315130876,16.7163491171827,3.04463151948601,25.5207539359382
2,"ENSG00000001461 F7/D6",5,"ENSG00000001461","F7/D6","ENSG00000001461 F7/D6",0.919151728697554,0.0836526096064237,1.33778407714984,4.28415006833336,1.79457437534489,4.83364306023116
28,"ENSG00000008394 F7/D6",10,"ENSG00000008394","F7/D6","ENSG00000008394 F7/D6",2.0063775935729,2.4460123391494e-05,3.06155293633338,24.8186631119335,1.79457437534489,25.0710917639074
31,"ENSG00000009335 F7/D6",4,"ENSG00000009335","F7/D6","ENSG00000009335 F7/D6",0.927112103726708,0.0575279827467177,0.984239972968034,5.13996392415312,1.79457437534489,5.53249081830491
34,"ENSG00000011114 F7/D6",5,"ENSG00000011114","F7/D6","ENSG00000011114 F7/D6",0.918145803352873,0.0393785561013024,1.00119941821326,5.11144708612183,1.79457437534489,5.50906423795352
47,"ENSG00000011485 F7/D6",6,"ENSG00000011485","F7/D6","ENSG00000011485 F7/D6",0.898520997546332,0.0249334235232398,1.47739969396805,1.7240201562247,1.79457437534489,2.89403741224097
50,"ENSG00000012124 F7/D6",9,"ENSG00000012124","F7/D6","ENSG00000012124 F7/D6",1.21336050395105,8.98950892682287e-05,0.730367507098979,4.17223162306459,1.79457437534489,4.60015767127287
56,"ENSG00000013573 F7/D6",9,"ENSG00000013573","F7/D6","ENSG00000013573 F7/D6",1.42389984476627,0.000918540283655428,1.83069963467758,12.3841485650674,1.79457437534489,12.6467028913751
72,"ENSG00000031081 F7/D6",9,"ENSG00000031081","F7/D6","ENSG00000031081 F7/D6",0.852631434612956,0.00132245978590632,0.910331626279928,2.70617140122699,1.79457437534489,3.37232331060781
75,"ENSG00000034693 F7/D6",10,"ENSG00000034693","F7/D6","ENSG00000034693 F7/D6",1.19585706186723,0.0106709528210403,1.03423974383946,4.65248366716501,1.79457437534489,5.09271571066153
86,"ENSG00000052749 F7/D6",5,"ENSG00000052749","F7/D6","ENSG00000052749 F7/D6",0.906990594841056,0.0645696696800391,1.46268144216483,5.38772893282117,1.79457437534489,5.86409048731824
93,"ENSG00000054179 F7/D6",10,"ENSG00000054179","F7/D6","ENSG00000054179 F7/D6",2.62677137290729,6.16904603579791e-05,4.55844773800183,34.1375328690846,1.79457437534489,34.487259870227
96,"ENSG00000054267 F7/D6",4,"ENSG00000054267","F7/D6","ENSG00000054267 F7/D6",0.936648239018188,0.227972390026567,2.17987969942922,11.0872894930377,1.79457437534489,11.4411695641247
98,"ENSG00000055957 F7/D6",10,"ENSG00000055957","F7/D6","ENSG00000055957 F7/D6",2.64333972345637,0.000411977409909584,8.2657734843358,82.2167362320696,1.79457437534489,82.6506819399374
101,"ENSG00000057663 F7/D6",5,"ENSG00000057663","F7/D6","ENSG00000057663 F7/D6",0.860013038368023,0.042332085384363,2.68893036319845,3.48270762993271,1.79457437534489,4.75185186241812
