"gene_compare","gene","compare","uchar"
"ENSG00000262188 F7/D6","ENSG00000262188","F7/D6",5.94241551915065
"ENSG00000262209 F7/D6","ENSG00000262209","F7/D6",5.23069596855803
"ENSG00000262580 F7/D6","ENSG00000262580","F7/D6",2.14340294989113
"ENSG00000262714 F7/D6","ENSG00000262714","F7/D6",4.73988673298334
"ENSG00000263413 F7/D6","ENSG00000263413","F7/D6",4.39271563420226
"ENSG00000263680 F7/D6","ENSG00000263680","F7/D6",3.486486055299
"ENSG00000263968 F7/D6","ENSG00000263968","F7/D6",5.96159337887717
"ENSG00000265018 F7/D6","ENSG00000265018","F7/D6",10.3747726966612
"ENSG00000265218 F7/D6","ENSG00000265218","F7/D6",6.77512656554082
"ENSG00000265972 F7/D6","ENSG00000265972","F7/D6",1.19168964447865
"ENSG00000266302 F7/D6","ENSG00000266302","F7/D6",27.9513347173816
"ENSG00000266538 F7/D6","ENSG00000266538","F7/D6",6.5494032385183
"ENSG00000266708 F7/D6","ENSG00000266708","F7/D6",6.84699643310671
"ENSG00000266865 F7/D6","ENSG00000266865","F7/D6",2.43080265496105
"ENSG00000267383 F7/D6","ENSG00000267383","F7/D6",8.02075107202285
"ENSG00000267481 F7/D6","ENSG00000267481","F7/D6",2.11850196909873
"ENSG00000267519 F7/D6","ENSG00000267519","F7/D6",4.1217198245016
"ENSG00000267565 F7/D6","ENSG00000267565","F7/D6",5.52730455512243
"ENSG00000267702 F7/D6","ENSG00000267702","F7/D6",4.73228015380149
"ENSG00000268573 F7/D6","ENSG00000268573","F7/D6",1.63734567629051
"ENSG00000269343 F7/D6","ENSG00000269343","F7/D6",1.94790946351834
"ENSG00000269399 F7/D6","ENSG00000269399","F7/D6",3.67249946173407
"ENSG00000271204 F7/D6","ENSG00000271204","F7/D6",12.4718630226984
"ENSG00000271425 F7/D6","ENSG00000271425","F7/D6",0.950342087708536
"ENSG00000271871 F7/D6","ENSG00000271871","F7/D6",7.0717152986532
"ENSG00000271992 F7/D6","ENSG00000271992","F7/D6",5.13341199664449
"ENSG00000272501 F7/D6","ENSG00000272501","F7/D6",2.9725398516501
"ENSG00000272798 F7/D6","ENSG00000272798","F7/D6",9.50170656671444
"ENSG00000272927 F7/D6","ENSG00000272927","F7/D6",3.56755996575856
"ENSG00000273008 F7/D6","ENSG00000273008","F7/D6",7.11614308084166
"ENSG00000273374 F7/D6","ENSG00000273374","F7/D6",6.04948659424622
"ENSG00000273496 F7/D6","ENSG00000273496","F7/D6",19.0823959514929
"ENSG00000274267 F7/D6","ENSG00000274267","F7/D6",14.3977122567136
"ENSG00000275092 F7/D6","ENSG00000275092","F7/D6",5.80275611493583
"ENSG00000275278 F7/D6","ENSG00000275278","F7/D6",14.5786380818045
"ENSG00000275379 F7/D6","ENSG00000275379","F7/D6",29.0268033727871
"ENSG00000275964 F7/D6","ENSG00000275964","F7/D6",5.25167050798261
"ENSG00000276903 F7/D6","ENSG00000276903","F7/D6",10.9459019455723
"ENSG00000277402 F7/D6","ENSG00000277402","F7/D6",3.96652360954777
"ENSG00000277443 F7/D6","ENSG00000277443","F7/D6",1.26717107530064
"ENSG00000278603 F7/D6","ENSG00000278603","F7/D6",13.8267668083414
"ENSG00000279114 F7/D6","ENSG00000279114","F7/D6",5.20181681782
"ENSG00000279191 F7/D6","ENSG00000279191","F7/D6",13.8650471878736
"ENSG00000279208 F7/D6","ENSG00000279208","F7/D6",21.1867684826926
"ENSG00000279500 F7/D6","ENSG00000279500","F7/D6",2.63337999644057
"ENSG00000279706 F7/D6","ENSG00000279706","F7/D6",3.43363148598451
"ENSG00000279716 F7/D6","ENSG00000279716","F7/D6",4.32158427690259
"ENSG00000280079 F7/D6","ENSG00000280079","F7/D6",8.40536883577777
"ENSG00000280145 F7/D6","ENSG00000280145","F7/D6",4.99934128354711
"ENSG00000281207 F7/D6","ENSG00000281207","F7/D6",3.90315747695639
"ENSG00000283849 F7/D6","ENSG00000283849","F7/D6",13.948051544357
"ENSG00000284052 F7/D6","ENSG00000284052","F7/D6",9.25353119784559
"ENSG00000284387 F7/D6","ENSG00000284387","F7/D6",6.81513427120067
"ENSG00000285417 F7/D6","ENSG00000285417","F7/D6",8.71204712326604
"ENSG00000001461 M8/D6","ENSG00000001461","M8/D6",0.988722211345801
"ENSG00000002919 M8/D6","ENSG00000002919","M8/D6",1.16658815567712
"ENSG00000006327 M8/D6","ENSG00000006327","M8/D6",14.9237450242889
"ENSG00000006756 M8/D6","ENSG00000006756","M8/D6",1.26103311256438
"ENSG00000007384 M8/D6","ENSG00000007384","M8/D6",7.36258682169743
"ENSG00000008282 M8/D6","ENSG00000008282","M8/D6",0.726161053731335
"ENSG00000011132 M8/D6","ENSG00000011132","M8/D6",2.27503576851346
"ENSG00000011454 M8/D6","ENSG00000011454","M8/D6",2.50406030862296
"ENSG00000011485 M8/D6","ENSG00000011485","M8/D6",1.66276841398111
"ENSG00000012124 M8/D6","ENSG00000012124","M8/D6",1.45644663544409
"ENSG00000012211 M8/D6","ENSG00000012211","M8/D6",2.54053972321578
"ENSG00000013573 M8/D6","ENSG00000013573","M8/D6",4.27076993639394
"ENSG00000023734 M8/D6","ENSG00000023734","M8/D6",3.54043312103384
"ENSG00000031081 M8/D6","ENSG00000031081","M8/D6",0.881110763875533
"ENSG00000051180 M8/D6","ENSG00000051180","M8/D6",7.1496152058662
"ENSG00000052749 M8/D6","ENSG00000052749","M8/D6",0.840383200994113
"ENSG00000053501 M8/D6","ENSG00000053501","M8/D6",3.70494389140047
"ENSG00000054179 M8/D6","ENSG00000054179","M8/D6",3.74804737266862
"ENSG00000055957 M8/D6","ENSG00000055957","M8/D6",7.00422038649958
"ENSG00000057663 M8/D6","ENSG00000057663","M8/D6",6.18772577927881
"ENSG00000058056 M8/D6","ENSG00000058056","M8/D6",1.85379882348957
"ENSG00000058262 M8/D6","ENSG00000058262","M8/D6",6.18732758019367
"ENSG00000058866 M8/D6","ENSG00000058866","M8/D6",6.8446421496561
"ENSG00000065154 M8/D6","ENSG00000065154","M8/D6",2.28640224170289
"ENSG00000065357 M8/D6","ENSG00000065357","M8/D6",1.52238089052524
"ENSG00000065717 M8/D6","ENSG00000065717","M8/D6",16.3087792685694
"ENSG00000065923 M8/D6","ENSG00000065923","M8/D6",0.602402766690667
"ENSG00000066044 M8/D6","ENSG00000066044","M8/D6",1.71198076257056
"ENSG00000067057 M8/D6","ENSG00000067057","M8/D6",1.55878272734341
"ENSG00000067064 M8/D6","ENSG00000067064","M8/D6",1.09525607674346
"ENSG00000067334 M8/D6","ENSG00000067334","M8/D6",3.5155182338157
"ENSG00000067596 M8/D6","ENSG00000067596","M8/D6",0.758453452926885
"ENSG00000068024 M8/D6","ENSG00000068024","M8/D6",1.37273267514817
"ENSG00000069275 M8/D6","ENSG00000069275","M8/D6",1.53177512321393
"ENSG00000070214 M8/D6","ENSG00000070214","M8/D6",4.06883400523068
"ENSG00000071282 M8/D6","ENSG00000071282","M8/D6",4.93001375702975
"ENSG00000072694 M8/D6","ENSG00000072694","M8/D6",0.621197433790478
"ENSG00000075407 M8/D6","ENSG00000075407","M8/D6",0.931126526547185
"ENSG00000076248 M8/D6","ENSG00000076248","M8/D6",10.2507902860858
"ENSG00000079215 M8/D6","ENSG00000079215","M8/D6",14.9012130876941
"ENSG00000079616 M8/D6","ENSG00000079616","M8/D6",2.47620826592799
"ENSG00000079819 M8/D6","ENSG00000079819","M8/D6",1.80827284064896
"ENSG00000080845 M8/D6","ENSG00000080845","M8/D6",1.45050086295054
"ENSG00000081148 M8/D6","ENSG00000081148","M8/D6",4.7996018357119
"ENSG00000085514 M8/D6","ENSG00000085514","M8/D6",2.20254627958059
"ENSG00000085840 M8/D6","ENSG00000085840","M8/D6",1.71173881292501
"ENSG00000086062 M8/D6","ENSG00000086062","M8/D6",0.463538794745803
"ENSG00000086589 M8/D6","ENSG00000086589","M8/D6",0.85972887766653
"ENSG00000086967 M8/D6","ENSG00000086967","M8/D6",1.94212950332004
"ENSG00000090621 M8/D6","ENSG00000090621","M8/D6",1.15979448380501
"ENSG00000090661 M8/D6","ENSG00000090661","M8/D6",1.2768954317661
"ENSG00000093009 M8/D6","ENSG00000093009","M8/D6",2.92991502631797
"ENSG00000095015 M8/D6","ENSG00000095015","M8/D6",1.06116991184507
"ENSG00000095209 M8/D6","ENSG00000095209","M8/D6",3.67183515876239
"ENSG00000099282 M8/D6","ENSG00000099282","M8/D6",4.94431024841067
"ENSG00000099942 M8/D6","ENSG00000099942","M8/D6",0.835094434878137
"ENSG00000100023 M8/D6","ENSG00000100023","M8/D6",2.15596332952984
"ENSG00000100105 M8/D6","ENSG00000100105","M8/D6",0.929447047133275
"ENSG00000100372 M8/D6","ENSG00000100372","M8/D6",3.20365053647935
"ENSG00000100422 M8/D6","ENSG00000100422","M8/D6",0.909585137921571
"ENSG00000100526 M8/D6","ENSG00000100526","M8/D6",5.68050510563243
"ENSG00000100591 M8/D6","ENSG00000100591","M8/D6",1.61552877883937
"ENSG00000100647 M8/D6","ENSG00000100647","M8/D6",1.0350133056715
"ENSG00000100784 M8/D6","ENSG00000100784","M8/D6",2.49560686829767
"ENSG00000100852 M8/D6","ENSG00000100852","M8/D6",18.4830363338416
"ENSG00000100902 M8/D6","ENSG00000100902","M8/D6",2.22832693407599
"ENSG00000100918 M8/D6","ENSG00000100918","M8/D6",1.68367948705225
"ENSG00000100968 M8/D6","ENSG00000100968","M8/D6",4.39811390634805
"ENSG00000100991 M8/D6","ENSG00000100991","M8/D6",1.01147445347326
"ENSG00000101187 M8/D6","ENSG00000101187","M8/D6",1.77737153250401
"ENSG00000101191 M8/D6","ENSG00000101191","M8/D6",2.28373779304967
"ENSG00000101307 M8/D6","ENSG00000101307","M8/D6",6.76727408015204
"ENSG00000101493 M8/D6","ENSG00000101493","M8/D6",1.62459743242728
"ENSG00000101670 M8/D6","ENSG00000101670","M8/D6",5.8810770514698
"ENSG00000102699 M8/D6","ENSG00000102699","M8/D6",0.93625154167284
"ENSG00000103569 M8/D6","ENSG00000103569","M8/D6",4.45707574395038
"ENSG00000103942 M8/D6","ENSG00000103942","M8/D6",1.71401226171765
"ENSG00000104518 M8/D6","ENSG00000104518","M8/D6",3.22419244916366
"ENSG00000104691 M8/D6","ENSG00000104691","M8/D6",3.31712098459274
"ENSG00000104833 M8/D6","ENSG00000104833","M8/D6",6.07461729525356
"ENSG00000104872 M8/D6","ENSG00000104872","M8/D6",2.62940938460572
"ENSG00000104880 M8/D6","ENSG00000104880","M8/D6",3.0355795049396
"ENSG00000104907 M8/D6","ENSG00000104907","M8/D6",2.72038606779573
"ENSG00000104979 M8/D6","ENSG00000104979","M8/D6",9.64690017240788
"ENSG00000105127 M8/D6","ENSG00000105127","M8/D6",0.951510205815167
"ENSG00000105327 M8/D6","ENSG00000105327","M8/D6",5.40494961961884
"ENSG00000105642 M8/D6","ENSG00000105642","M8/D6",3.11456810480762
"ENSG00000105656 M8/D6","ENSG00000105656","M8/D6",2.0872624791262
"ENSG00000105662 M8/D6","ENSG00000105662","M8/D6",2.90267451445564
"ENSG00000105755 M8/D6","ENSG00000105755","M8/D6",2.73003011009835
"ENSG00000105967 M8/D6","ENSG00000105967","M8/D6",13.6252896071259
"ENSG00000106341 M8/D6","ENSG00000106341","M8/D6",15.3764515449109
"ENSG00000106479 M8/D6","ENSG00000106479","M8/D6",1.21314115325829
"ENSG00000106624 M8/D6","ENSG00000106624","M8/D6",3.28588753217855
"ENSG00000106682 M8/D6","ENSG00000106682","M8/D6",1.10016670093293
"ENSG00000106780 M8/D6","ENSG00000106780","M8/D6",1.05113670447766
"ENSG00000107249 M8/D6","ENSG00000107249","M8/D6",3.93861268241872
"ENSG00000108557 M8/D6","ENSG00000108557","M8/D6",9.49591137272791
"ENSG00000109163 M8/D6","ENSG00000109163","M8/D6",9.33857671298275
"ENSG00000109684 M8/D6","ENSG00000109684","M8/D6",1.99865744493055
"ENSG00000109814 M8/D6","ENSG00000109814","M8/D6",3.15590094715957
"ENSG00000109943 M8/D6","ENSG00000109943","M8/D6",14.1623570786457
"ENSG00000110665 M8/D6","ENSG00000110665","M8/D6",2.48722825464325
"ENSG00000110717 M8/D6","ENSG00000110717","M8/D6",2.96086113084464
"ENSG00000110900 M8/D6","ENSG00000110900","M8/D6",25.1227965945364
"ENSG00000111266 M8/D6","ENSG00000111266","M8/D6",0.59280378999471
"ENSG00000111445 M8/D6","ENSG00000111445","M8/D6",0.895398904427804
"ENSG00000111481 M8/D6","ENSG00000111481","M8/D6",1.46837888823259
"ENSG00000111845 M8/D6","ENSG00000111845","M8/D6",1.70218396782432
"ENSG00000112118 M8/D6","ENSG00000112118","M8/D6",2.30597379121893
"ENSG00000113387 M8/D6","ENSG00000113387","M8/D6",0.552572284753478
"ENSG00000114251 M8/D6","ENSG00000114251","M8/D6",0.987115590341299
"ENSG00000114767 M8/D6","ENSG00000114767","M8/D6",2.29826367096563
"ENSG00000114948 M8/D6","ENSG00000114948","M8/D6",8.59446856479417
"ENSG00000115053 M8/D6","ENSG00000115053","M8/D6",0.813476645276604
"ENSG00000115129 M8/D6","ENSG00000115129","M8/D6",6.77441208263435
"ENSG00000115204 M8/D6","ENSG00000115204","M8/D6",1.7507085701233
"ENSG00000115306 M8/D6","ENSG00000115306","M8/D6",2.07273650708103
"ENSG00000115339 M8/D6","ENSG00000115339","M8/D6",3.88330987842514
"ENSG00000115541 M8/D6","ENSG00000115541","M8/D6",4.4074572693808
"ENSG00000116062 M8/D6","ENSG00000116062","M8/D6",1.59076020626894
"ENSG00000116209 M8/D6","ENSG00000116209","M8/D6",1.2370809352682
"ENSG00000116396 M8/D6","ENSG00000116396","M8/D6",1.88273337419336
"ENSG00000116678 M8/D6","ENSG00000116678","M8/D6",2.20570942278067
"ENSG00000116871 M8/D6","ENSG00000116871","M8/D6",1.83620988950447
"ENSG00000116874 M8/D6","ENSG00000116874","M8/D6",1.79651002347103
"ENSG00000117748 M8/D6","ENSG00000117748","M8/D6",1.43564896077588
"ENSG00000118200 M8/D6","ENSG00000118200","M8/D6",3.30188075921925
"ENSG00000118363 M8/D6","ENSG00000118363","M8/D6",0.549607111600768
"ENSG00000118503 M8/D6","ENSG00000118503","M8/D6",1.51039914615611
"ENSG00000118680 M8/D6","ENSG00000118680","M8/D6",2.28754796126294
"ENSG00000118976 M8/D6","ENSG00000118976","M8/D6",7.24782159924259
"ENSG00000119227 M8/D6","ENSG00000119227","M8/D6",2.44066067472286
"ENSG00000119608 M8/D6","ENSG00000119608","M8/D6",3.71917552396066
"ENSG00000119707 M8/D6","ENSG00000119707","M8/D6",1.42819629917063
"ENSG00000119777 M8/D6","ENSG00000119777","M8/D6",2.71331094434373
"ENSG00000119927 M8/D6","ENSG00000119927","M8/D6",2.49598442795033
"ENSG00000120370 M8/D6","ENSG00000120370","M8/D6",2.00546165057484
"ENSG00000120675 M8/D6","ENSG00000120675","M8/D6",1.96860437853734
"ENSG00000120694 M8/D6","ENSG00000120694","M8/D6",3.66203792625299
"ENSG00000121350 M8/D6","ENSG00000121350","M8/D6",1.37786019795127
"ENSG00000122026 M8/D6","ENSG00000122026","M8/D6",2.17252810696712
"ENSG00000122545 M8/D6","ENSG00000122545","M8/D6",0.775322687440161
"ENSG00000122778 M8/D6","ENSG00000122778","M8/D6",4.05900087057056
"ENSG00000122966 M8/D6","ENSG00000122966","M8/D6",1.79238082317096
"ENSG00000122970 M8/D6","ENSG00000122970","M8/D6",1.96709921733071
"ENSG00000123094 M8/D6","ENSG00000123094","M8/D6",22.3942406905226
"ENSG00000123485 M8/D6","ENSG00000123485","M8/D6",10.3258003827147
"ENSG00000123595 M8/D6","ENSG00000123595","M8/D6",1.75575496075713
"ENSG00000123609 M8/D6","ENSG00000123609","M8/D6",1.01484421710117
"ENSG00000123892 M8/D6","ENSG00000123892","M8/D6",3.60467649199292
"ENSG00000124074 M8/D6","ENSG00000124074","M8/D6",4.45007466234255
"ENSG00000124097 M8/D6","ENSG00000124097","M8/D6",16.4238580148749
"ENSG00000124098 M8/D6","ENSG00000124098","M8/D6",1.66935306569593
"ENSG00000124120 M8/D6","ENSG00000124120","M8/D6",5.57478718439227
"ENSG00000124143 M8/D6","ENSG00000124143","M8/D6",10.2159310395616
"ENSG00000124155 M8/D6","ENSG00000124155","M8/D6",2.78672004874348
"ENSG00000124177 M8/D6","ENSG00000124177","M8/D6",1.5001257845905
"ENSG00000124181 M8/D6","ENSG00000124181","M8/D6",4.04584435395583
"ENSG00000124224 M8/D6","ENSG00000124224","M8/D6",1.62149405749335
"ENSG00000124422 M8/D6","ENSG00000124422","M8/D6",0.622278500810254
"ENSG00000124496 M8/D6","ENSG00000124496","M8/D6",2.3255556596817
"ENSG00000124541 M8/D6","ENSG00000124541","M8/D6",2.66185847163652
"ENSG00000124813 M8/D6","ENSG00000124813","M8/D6",8.7860272403755
"ENSG00000124942 M8/D6","ENSG00000124942","M8/D6",40.8555597504044
"ENSG00000125388 M8/D6","ENSG00000125388","M8/D6",5.94624852281344
"ENSG00000125484 M8/D6","ENSG00000125484","M8/D6",0.977369120733853
"ENSG00000125772 M8/D6","ENSG00000125772","M8/D6",0.73317807799555
"ENSG00000125827 M8/D6","ENSG00000125827","M8/D6",0.919305470001778
"ENSG00000126001 M8/D6","ENSG00000126001","M8/D6",2.2978454142704
"ENSG00000126243 M8/D6","ENSG00000126243","M8/D6",3.15853363888303
"ENSG00000126261 M8/D6","ENSG00000126261","M8/D6",0.95893885278074
"ENSG00000126458 M8/D6","ENSG00000126458","M8/D6",5.01298311819062
"ENSG00000127663 M8/D6","ENSG00000127663","M8/D6",2.66199046650305
"ENSG00000128050 M8/D6","ENSG00000128050","M8/D6",2.32772216600051
"ENSG00000128268 M8/D6","ENSG00000128268","M8/D6",1.1674539776823
"ENSG00000128512 M8/D6","ENSG00000128512","M8/D6",2.91514653346973
"ENSG00000129355 M8/D6","ENSG00000129355","M8/D6",4.27355848458921
"ENSG00000129566 M8/D6","ENSG00000129566","M8/D6",0.983983488395575
"ENSG00000129757 M8/D6","ENSG00000129757","M8/D6",6.73516398527901
"ENSG00000129911 M8/D6","ENSG00000129911","M8/D6",2.71182984729754
"ENSG00000130449 M8/D6","ENSG00000130449","M8/D6",2.46944937371091
"ENSG00000130517 M8/D6","ENSG00000130517","M8/D6",2.09375775758785
"ENSG00000130768 M8/D6","ENSG00000130768","M8/D6",3.43793860187809
"ENSG00000130985 M8/D6","ENSG00000130985","M8/D6",1.37654415671262
"ENSG00000131187 M8/D6","ENSG00000131187","M8/D6",3.48674468794238
"ENSG00000131398 M8/D6","ENSG00000131398","M8/D6",8.75354655405158
"ENSG00000131475 M8/D6","ENSG00000131475","M8/D6",2.1533708200438
"ENSG00000131558 M8/D6","ENSG00000131558","M8/D6",4.24799790620789
"ENSG00000131626 M8/D6","ENSG00000131626","M8/D6",2.22959749104556
"ENSG00000132196 M8/D6","ENSG00000132196","M8/D6",1.18292512301377
"ENSG00000132773 M8/D6","ENSG00000132773","M8/D6",1.70866420942369
"ENSG00000132823 M8/D6","ENSG00000132823","M8/D6",1.13493652240895
"ENSG00000132938 M8/D6","ENSG00000132938","M8/D6",2.80472100672945
"ENSG00000133216 M8/D6","ENSG00000133216","M8/D6",12.7670015169342
"ENSG00000133466 M8/D6","ENSG00000133466","M8/D6",1.91039905979788
"ENSG00000133773 M8/D6","ENSG00000133773","M8/D6",3.731873878855
"ENSG00000134453 M8/D6","ENSG00000134453","M8/D6",1.82007174145008
"ENSG00000134508 M8/D6","ENSG00000134508","M8/D6",2.87763777609283
"ENSG00000134590 M8/D6","ENSG00000134590","M8/D6",8.50763198150053
"ENSG00000134802 M8/D6","ENSG00000134802","M8/D6",1.87690706163431
"ENSG00000134884 M8/D6","ENSG00000134884","M8/D6",1.47566712298537
"ENSG00000135048 M8/D6","ENSG00000135048","M8/D6",3.20526857663984
"ENSG00000135070 M8/D6","ENSG00000135070","M8/D6",1.90115410637808
"ENSG00000135506 M8/D6","ENSG00000135506","M8/D6",1.66494035586803
"ENSG00000135622 M8/D6","ENSG00000135622","M8/D6",4.97416678619353
"ENSG00000135838 M8/D6","ENSG00000135838","M8/D6",2.32341474431802
"ENSG00000136379 M8/D6","ENSG00000136379","M8/D6",5.32067413620517
"ENSG00000136861 M8/D6","ENSG00000136861","M8/D6",0.601204080406233
"ENSG00000136878 M8/D6","ENSG00000136878","M8/D6",2.39910010403278
"ENSG00000137309 M8/D6","ENSG00000137309","M8/D6",3.42777595963442
"ENSG00000137404 M8/D6","ENSG00000137404","M8/D6",3.70167281005581
"ENSG00000137491 M8/D6","ENSG00000137491","M8/D6",6.05110867888831
"ENSG00000137936 M8/D6","ENSG00000137936","M8/D6",3.31991862985623
"ENSG00000138642 M8/D6","ENSG00000138642","M8/D6",2.98328328814309
"ENSG00000139083 M8/D6","ENSG00000139083","M8/D6",4.28414871892244
"ENSG00000140525 M8/D6","ENSG00000140525","M8/D6",2.6301581086688
"ENSG00000140612 M8/D6","ENSG00000140612","M8/D6",3.05942531289095
"ENSG00000140853 M8/D6","ENSG00000140853","M8/D6",1.9214714378907
"ENSG00000140939 M8/D6","ENSG00000140939","M8/D6",3.86391764087933
"ENSG00000141337 M8/D6","ENSG00000141337","M8/D6",1.3708219764808
"ENSG00000141452 M8/D6","ENSG00000141452","M8/D6",1.50052913016578
"ENSG00000141741 M8/D6","ENSG00000141741","M8/D6",6.99712731223728
"ENSG00000141858 M8/D6","ENSG00000141858","M8/D6",2.41613332877619
"ENSG00000141971 M8/D6","ENSG00000141971","M8/D6",2.29120604849211
"ENSG00000142178 M8/D6","ENSG00000142178","M8/D6",1.53855018655311
"ENSG00000142327 M8/D6","ENSG00000142327","M8/D6",3.04595242157037
"ENSG00000142512 M8/D6","ENSG00000142512","M8/D6",2.46988287287673
"ENSG00000142556 M8/D6","ENSG00000142556","M8/D6",1.38519963185343
"ENSG00000142765 M8/D6","ENSG00000142765","M8/D6",1.86868165974027
"ENSG00000143033 M8/D6","ENSG00000143033","M8/D6",3.30887526386419
"ENSG00000143297 M8/D6","ENSG00000143297","M8/D6",1.05717330408667
"ENSG00000143303 M8/D6","ENSG00000143303","M8/D6",3.49229548821749
"ENSG00000143353 M8/D6","ENSG00000143353","M8/D6",1.83835571293653
"ENSG00000143393 M8/D6","ENSG00000143393","M8/D6",1.69690588149689
"ENSG00000143486 M8/D6","ENSG00000143486","M8/D6",1.18127338306288
"ENSG00000143799 M8/D6","ENSG00000143799","M8/D6",1.17769119253896
"ENSG00000144635 M8/D6","ENSG00000144635","M8/D6",2.61158608911781
"ENSG00000144741 M8/D6","ENSG00000144741","M8/D6",2.02248474225836
"ENSG00000145391 M8/D6","ENSG00000145391","M8/D6",2.07266093314441
"ENSG00000145687 M8/D6","ENSG00000145687","M8/D6",2.10103046773638
"ENSG00000145780 M8/D6","ENSG00000145780","M8/D6",1.35988425236036
"ENSG00000145936 M8/D6","ENSG00000145936","M8/D6",6.36761174614225
"ENSG00000145949 M8/D6","ENSG00000145949","M8/D6",9.6668566389104
"ENSG00000146350 M8/D6","ENSG00000146350","M8/D6",2.20846179612777
"ENSG00000146426 M8/D6","ENSG00000146426","M8/D6",5.62474528495194
"ENSG00000146828 M8/D6","ENSG00000146828","M8/D6",0.811154934093175
"ENSG00000146856 M8/D6","ENSG00000146856","M8/D6",1.95100419327613
"ENSG00000147364 M8/D6","ENSG00000147364","M8/D6",1.93682374794148
"ENSG00000147403 M8/D6","ENSG00000147403","M8/D6",1.82937592429829
"ENSG00000148158 M8/D6","ENSG00000148158","M8/D6",1.37323254845111
"ENSG00000148219 M8/D6","ENSG00000148219","M8/D6",1.55181980972557
"ENSG00000148450 M8/D6","ENSG00000148450","M8/D6",2.42740839413057
"ENSG00000148483 M8/D6","ENSG00000148483","M8/D6",10.0361166961005
"ENSG00000148773 M8/D6","ENSG00000148773","M8/D6",7.45770162049244
"ENSG00000149809 M8/D6","ENSG00000149809","M8/D6",5.52462766413595
"ENSG00000150867 M8/D6","ENSG00000150867","M8/D6",3.2252347175239
"ENSG00000150967 M8/D6","ENSG00000150967","M8/D6",5.78778357714776
"ENSG00000151422 M8/D6","ENSG00000151422","M8/D6",2.65428059951382
"ENSG00000151474 M8/D6","ENSG00000151474","M8/D6",2.63057800889627
"ENSG00000151503 M8/D6","ENSG00000151503","M8/D6",1.67928192515825
"ENSG00000152253 M8/D6","ENSG00000152253","M8/D6",2.98376314568832
"ENSG00000152454 M8/D6","ENSG00000152454","M8/D6",1.50098625970598
"ENSG00000152778 M8/D6","ENSG00000152778","M8/D6",1.44459541452023
"ENSG00000153250 M8/D6","ENSG00000153250","M8/D6",3.35852967557929
"ENSG00000154645 M8/D6","ENSG00000154645","M8/D6",10.5170696157142
"ENSG00000154845 M8/D6","ENSG00000154845","M8/D6",2.47131905887518
"ENSG00000154978 M8/D6","ENSG00000154978","M8/D6",1.47049437089452
"ENSG00000155307 M8/D6","ENSG00000155307","M8/D6",4.48109493582202
"ENSG00000155561 M8/D6","ENSG00000155561","M8/D6",0.93868099932936
"ENSG00000155592 M8/D6","ENSG00000155592","M8/D6",1.40747841322439
"ENSG00000155760 M8/D6","ENSG00000155760","M8/D6",13.1448525626078
"ENSG00000155792 M8/D6","ENSG00000155792","M8/D6",10.1776168612887
"ENSG00000155970 M8/D6","ENSG00000155970","M8/D6",3.20631429633747
"ENSG00000156273 M8/D6","ENSG00000156273","M8/D6",1.54142030462746
"ENSG00000156802 M8/D6","ENSG00000156802","M8/D6",2.57369270709771
"ENSG00000156970 M8/D6","ENSG00000156970","M8/D6",3.59857783775636
"ENSG00000157303 M8/D6","ENSG00000157303","M8/D6",3.00023071225864
"ENSG00000157456 M8/D6","ENSG00000157456","M8/D6",5.12881018204246
"ENSG00000157470 M8/D6","ENSG00000157470","M8/D6",1.17973759605973
"ENSG00000157483 M8/D6","ENSG00000157483","M8/D6",0.565470203835361
"ENSG00000157833 M8/D6","ENSG00000157833","M8/D6",2.68913756947802
"ENSG00000157837 M8/D6","ENSG00000157837","M8/D6",1.0710108696677
"ENSG00000157978 M8/D6","ENSG00000157978","M8/D6",12.4281733849709
"ENSG00000157992 M8/D6","ENSG00000157992","M8/D6",4.72926115309238
"ENSG00000158006 M8/D6","ENSG00000158006","M8/D6",1.77622514854975
"ENSG00000158286 M8/D6","ENSG00000158286","M8/D6",1.66986493555102
"ENSG00000158402 M8/D6","ENSG00000158402","M8/D6",5.23147820358656
"ENSG00000158869 M8/D6","ENSG00000158869","M8/D6",7.68978748934613
"ENSG00000159335 M8/D6","ENSG00000159335","M8/D6",4.59569829495632
"ENSG00000160172 M8/D6","ENSG00000160172","M8/D6",4.49617213405094
"ENSG00000160193 M8/D6","ENSG00000160193","M8/D6",1.47104172805581
"ENSG00000160200 M8/D6","ENSG00000160200","M8/D6",1.3231880625049
"ENSG00000160229 M8/D6","ENSG00000160229","M8/D6",3.12948795472386
"ENSG00000160299 M8/D6","ENSG00000160299","M8/D6",1.4286889638541
"ENSG00000160439 M8/D6","ENSG00000160439","M8/D6",4.34896422187617
"ENSG00000160613 M8/D6","ENSG00000160613","M8/D6",1.21928615470959
"ENSG00000160679 M8/D6","ENSG00000160679","M8/D6",1.63441279690964
"ENSG00000160683 M8/D6","ENSG00000160683","M8/D6",8.58958388914247
"ENSG00000160991 M8/D6","ENSG00000160991","M8/D6",2.58772444392127
"ENSG00000161203 M8/D6","ENSG00000161203","M8/D6",0.837305084881426
"ENSG00000161682 M8/D6","ENSG00000161682","M8/D6",11.2735128236149
"ENSG00000161888 M8/D6","ENSG00000161888","M8/D6",3.76129975397658
"ENSG00000162408 M8/D6","ENSG00000162408","M8/D6",0.698983212119717
