"","uchar","gene_compare","gene","compare"
"ENSG00000134297 M8/D6",2.95383956654362,"ENSG00000134297 M8/D6","ENSG00000134297","M8/D6"
"ENSG00000134453 D5/D6",0.897972100199726,"ENSG00000134453 D5/D6","ENSG00000134453","D5/D6"
"ENSG00000134453 F7/D6",2.90699546696371,"ENSG00000134453 F7/D6","ENSG00000134453","F7/D6"
"ENSG00000134453 M8/D6",1.82007174145008,"ENSG00000134453 M8/D6","ENSG00000134453","M8/D6"
"ENSG00000134508 D5/D6",3.54567645736546,"ENSG00000134508 D5/D6","ENSG00000134508","D5/D6"
"ENSG00000134508 F7/D6",3.73903395581387,"ENSG00000134508 F7/D6","ENSG00000134508","F7/D6"
"ENSG00000134508 M8/D6",2.87763777609283,"ENSG00000134508 M8/D6","ENSG00000134508","M8/D6"
"ENSG00000134590 D5/D6",7.62418870402576,"ENSG00000134590 D5/D6","ENSG00000134590","D5/D6"
"ENSG00000134590 F7/D6",11.6569136648131,"ENSG00000134590 F7/D6","ENSG00000134590","F7/D6"
"ENSG00000134590 M8/D6",8.50763198150053,"ENSG00000134590 M8/D6","ENSG00000134590","M8/D6"
"ENSG00000134802 D5/D6",0.541642748112334,"ENSG00000134802 D5/D6","ENSG00000134802","D5/D6"
"ENSG00000134802 F7/D6",1.12566293291381,"ENSG00000134802 F7/D6","ENSG00000134802","F7/D6"
"ENSG00000134802 M8/D6",1.87690706163431,"ENSG00000134802 M8/D6","ENSG00000134802","M8/D6"
"ENSG00000134852 D5/D6",2.37533652182129,"ENSG00000134852 D5/D6","ENSG00000134852","D5/D6"
"ENSG00000134852 F7/D6",1.21587315926794,"ENSG00000134852 F7/D6","ENSG00000134852","F7/D6"
"ENSG00000134852 M8/D6",2.93341899417618,"ENSG00000134852 M8/D6","ENSG00000134852","M8/D6"
"ENSG00000134884 D5/D6",1.01206408101402,"ENSG00000134884 D5/D6","ENSG00000134884","D5/D6"
"ENSG00000134884 F7/D6",1.87820280771299,"ENSG00000134884 F7/D6","ENSG00000134884","F7/D6"
"ENSG00000134884 M8/D6",1.47566712298537,"ENSG00000134884 M8/D6","ENSG00000134884","M8/D6"
"ENSG00000135047 D5/D6",25.490727632798,"ENSG00000135047 D5/D6","ENSG00000135047","D5/D6"
"ENSG00000135047 F7/D6",31.7832689961055,"ENSG00000135047 F7/D6","ENSG00000135047","F7/D6"
"ENSG00000135047 M8/D6",31.0803954320951,"ENSG00000135047 M8/D6","ENSG00000135047","M8/D6"
"ENSG00000135048 D5/D6",4.92015756425482,"ENSG00000135048 D5/D6","ENSG00000135048","D5/D6"
"ENSG00000135048 F7/D6",3.11276096832262,"ENSG00000135048 F7/D6","ENSG00000135048","F7/D6"
"ENSG00000135048 M8/D6",3.20526857663984,"ENSG00000135048 M8/D6","ENSG00000135048","M8/D6"
"ENSG00000135070 D5/D6",2.10713964901193,"ENSG00000135070 D5/D6","ENSG00000135070","D5/D6"
"ENSG00000135070 F7/D6",1.27265223509329,"ENSG00000135070 F7/D6","ENSG00000135070","F7/D6"
"ENSG00000135070 M8/D6",1.90115410637808,"ENSG00000135070 M8/D6","ENSG00000135070","M8/D6"
"ENSG00000135148 D5/D6",3.11553876479831,"ENSG00000135148 D5/D6","ENSG00000135148","D5/D6"
"ENSG00000135148 F7/D6",1.13930663950279,"ENSG00000135148 F7/D6","ENSG00000135148","F7/D6"
"ENSG00000135148 M8/D6",1.23023813005271,"ENSG00000135148 M8/D6","ENSG00000135148","M8/D6"
"ENSG00000135341 D5/D6",3.15720981641856,"ENSG00000135341 D5/D6","ENSG00000135341","D5/D6"
"ENSG00000135341 F7/D6",2.78461186862246,"ENSG00000135341 F7/D6","ENSG00000135341","F7/D6"
"ENSG00000135341 M8/D6",4.43666555504402,"ENSG00000135341 M8/D6","ENSG00000135341","M8/D6"
"ENSG00000135439 D5/D6",1.97734230954053,"ENSG00000135439 D5/D6","ENSG00000135439","D5/D6"
"ENSG00000135439 F7/D6",1.32689112066701,"ENSG00000135439 F7/D6","ENSG00000135439","F7/D6"
"ENSG00000135439 M8/D6",3.63507991946223,"ENSG00000135439 M8/D6","ENSG00000135439","M8/D6"
"ENSG00000135452 D5/D6",5.7049954964224,"ENSG00000135452 D5/D6","ENSG00000135452","D5/D6"
"ENSG00000135452 F7/D6",2.76956368684984,"ENSG00000135452 F7/D6","ENSG00000135452","F7/D6"
"ENSG00000135452 M8/D6",2.57856142423085,"ENSG00000135452 M8/D6","ENSG00000135452","M8/D6"
"ENSG00000135506 D5/D6",0.530607265786032,"ENSG00000135506 D5/D6","ENSG00000135506","D5/D6"
"ENSG00000135506 F7/D6",1.28220117398147,"ENSG00000135506 F7/D6","ENSG00000135506","F7/D6"
"ENSG00000135506 M8/D6",1.66494035586803,"ENSG00000135506 M8/D6","ENSG00000135506","M8/D6"
"ENSG00000135596 D5/D6",0.780861804083195,"ENSG00000135596 D5/D6","ENSG00000135596","D5/D6"
"ENSG00000135596 F7/D6",0.970946652352727,"ENSG00000135596 F7/D6","ENSG00000135596","F7/D6"
"ENSG00000135596 M8/D6",1.92910533305781,"ENSG00000135596 M8/D6","ENSG00000135596","M8/D6"
"ENSG00000135622 D5/D6",6.72526149744964,"ENSG00000135622 D5/D6","ENSG00000135622","D5/D6"
"ENSG00000135622 F7/D6",5.5779240755719,"ENSG00000135622 F7/D6","ENSG00000135622","F7/D6"
"ENSG00000135622 M8/D6",4.97416678619353,"ENSG00000135622 M8/D6","ENSG00000135622","M8/D6"
"ENSG00000135837 D5/D6",1.88727379482141,"ENSG00000135837 D5/D6","ENSG00000135837","D5/D6"
"ENSG00000135837 F7/D6",1.65183552938613,"ENSG00000135837 F7/D6","ENSG00000135837","F7/D6"
"ENSG00000135837 M8/D6",2.57025401780196,"ENSG00000135837 M8/D6","ENSG00000135837","M8/D6"
"ENSG00000135838 D5/D6",1.7205830467262,"ENSG00000135838 D5/D6","ENSG00000135838","D5/D6"
"ENSG00000135838 F7/D6",3.33817574996264,"ENSG00000135838 F7/D6","ENSG00000135838","F7/D6"
"ENSG00000135838 M8/D6",2.32341474431802,"ENSG00000135838 M8/D6","ENSG00000135838","M8/D6"
"ENSG00000135914 D5/D6",15.1745739066685,"ENSG00000135914 D5/D6","ENSG00000135914","D5/D6"
"ENSG00000135914 F7/D6",28.260520075997,"ENSG00000135914 F7/D6","ENSG00000135914","F7/D6"
"ENSG00000135914 M8/D6",28.7601857741616,"ENSG00000135914 M8/D6","ENSG00000135914","M8/D6"
"ENSG00000136143 D5/D6",1.72707774359139,"ENSG00000136143 D5/D6","ENSG00000136143","D5/D6"
"ENSG00000136143 F7/D6",1.89968354105307,"ENSG00000136143 F7/D6","ENSG00000136143","F7/D6"
"ENSG00000136143 M8/D6",1.84867741397413,"ENSG00000136143 M8/D6","ENSG00000136143","M8/D6"
"ENSG00000136379 D5/D6",7.31904461944351,"ENSG00000136379 D5/D6","ENSG00000136379","D5/D6"
"ENSG00000136379 F7/D6",2.4885002776313,"ENSG00000136379 F7/D6","ENSG00000136379","F7/D6"
"ENSG00000136379 M8/D6",5.32067413620517,"ENSG00000136379 M8/D6","ENSG00000136379","M8/D6"
"ENSG00000136541 D5/D6",4.32944796055888,"ENSG00000136541 D5/D6","ENSG00000136541","D5/D6"
"ENSG00000136541 F7/D6",3.04306546901901,"ENSG00000136541 F7/D6","ENSG00000136541","F7/D6"
"ENSG00000136541 M8/D6",3.32531659207558,"ENSG00000136541 M8/D6","ENSG00000136541","M8/D6"
"ENSG00000136861 D5/D6",1.5591508538793,"ENSG00000136861 D5/D6","ENSG00000136861","D5/D6"
"ENSG00000136861 F7/D6",1.20022661903483,"ENSG00000136861 F7/D6","ENSG00000136861","F7/D6"
"ENSG00000136861 M8/D6",0.601204080406233,"ENSG00000136861 M8/D6","ENSG00000136861","M8/D6"
"ENSG00000136878 D5/D6",1.81631903210401,"ENSG00000136878 D5/D6","ENSG00000136878","D5/D6"
"ENSG00000136878 F7/D6",2.54471921252456,"ENSG00000136878 F7/D6","ENSG00000136878","F7/D6"
"ENSG00000136878 M8/D6",2.39910010403278,"ENSG00000136878 M8/D6","ENSG00000136878","M8/D6"
"ENSG00000136936 D5/D6",1.33122517454326,"ENSG00000136936 D5/D6","ENSG00000136936","D5/D6"
"ENSG00000136936 F7/D6",1.72038171740425,"ENSG00000136936 F7/D6","ENSG00000136936","F7/D6"
"ENSG00000136936 M8/D6",1.97454805954232,"ENSG00000136936 M8/D6","ENSG00000136936","M8/D6"
"ENSG00000137161 D5/D6",1.9871903019615,"ENSG00000137161 D5/D6","ENSG00000137161","D5/D6"
"ENSG00000137161 F7/D6",1.69354295964543,"ENSG00000137161 F7/D6","ENSG00000137161","F7/D6"
"ENSG00000137161 M8/D6",1.62623023593871,"ENSG00000137161 M8/D6","ENSG00000137161","M8/D6"
"ENSG00000137218 D5/D6",11.5617883084919,"ENSG00000137218 D5/D6","ENSG00000137218","D5/D6"
"ENSG00000137218 F7/D6",6.50883384825251,"ENSG00000137218 F7/D6","ENSG00000137218","F7/D6"
"ENSG00000137218 M8/D6",8.4845663189585,"ENSG00000137218 M8/D6","ENSG00000137218","M8/D6"
"ENSG00000137309 D5/D6",2.95674355496091,"ENSG00000137309 D5/D6","ENSG00000137309","D5/D6"
"ENSG00000137309 F7/D6",2.84475644414292,"ENSG00000137309 F7/D6","ENSG00000137309","F7/D6"
"ENSG00000137309 M8/D6",3.42777595963442,"ENSG00000137309 M8/D6","ENSG00000137309","M8/D6"
"ENSG00000137404 D5/D6",3.26385447911123,"ENSG00000137404 D5/D6","ENSG00000137404","D5/D6"
"ENSG00000137404 F7/D6",2.76206147363689,"ENSG00000137404 F7/D6","ENSG00000137404","F7/D6"
"ENSG00000137404 M8/D6",3.70167281005581,"ENSG00000137404 M8/D6","ENSG00000137404","M8/D6"
"ENSG00000137463 D5/D6",26.3250178034432,"ENSG00000137463 D5/D6","ENSG00000137463","D5/D6"
"ENSG00000137463 F7/D6",46.7434637511303,"ENSG00000137463 F7/D6","ENSG00000137463","F7/D6"
"ENSG00000137463 M8/D6",49.1123248463451,"ENSG00000137463 M8/D6","ENSG00000137463","M8/D6"
"ENSG00000137491 D5/D6",24.5537212362188,"ENSG00000137491 D5/D6","ENSG00000137491","D5/D6"
"ENSG00000137491 F7/D6",5.31576821064576,"ENSG00000137491 F7/D6","ENSG00000137491","F7/D6"
"ENSG00000137491 M8/D6",6.05110867888831,"ENSG00000137491 M8/D6","ENSG00000137491","M8/D6"
"ENSG00000137936 D5/D6",3.16270305437568,"ENSG00000137936 D5/D6","ENSG00000137936","D5/D6"
"ENSG00000137936 F7/D6",4.67364747197858,"ENSG00000137936 F7/D6","ENSG00000137936","F7/D6"
"ENSG00000137936 M8/D6",3.31991862985623,"ENSG00000137936 M8/D6","ENSG00000137936","M8/D6"
"ENSG00000138032 D5/D6",1.56100327314431,"ENSG00000138032 D5/D6","ENSG00000138032","D5/D6"
"ENSG00000138032 F7/D6",1.85195973564256,"ENSG00000138032 F7/D6","ENSG00000138032","F7/D6"
"ENSG00000138032 M8/D6",0.861054815983957,"ENSG00000138032 M8/D6","ENSG00000138032","M8/D6"
"ENSG00000138035 D5/D6",1.42728430495004,"ENSG00000138035 D5/D6","ENSG00000138035","D5/D6"
"ENSG00000138035 F7/D6",1.99788374706774,"ENSG00000138035 F7/D6","ENSG00000138035","F7/D6"
"ENSG00000138035 M8/D6",1.50232627282901,"ENSG00000138035 M8/D6","ENSG00000138035","M8/D6"
"ENSG00000138642 D5/D6",1.5711172555606,"ENSG00000138642 D5/D6","ENSG00000138642","D5/D6"
"ENSG00000138642 F7/D6",0.906415057687442,"ENSG00000138642 F7/D6","ENSG00000138642","F7/D6"
"ENSG00000138642 M8/D6",2.98328328814309,"ENSG00000138642 M8/D6","ENSG00000138642","M8/D6"
"ENSG00000138759 D5/D6",26.3854419552283,"ENSG00000138759 D5/D6","ENSG00000138759","D5/D6"
"ENSG00000138759 F7/D6",30.4643739114268,"ENSG00000138759 F7/D6","ENSG00000138759","F7/D6"
"ENSG00000138759 M8/D6",27.3599309422792,"ENSG00000138759 M8/D6","ENSG00000138759","M8/D6"
"ENSG00000138780 D5/D6",9.07481765819095,"ENSG00000138780 D5/D6","ENSG00000138780","D5/D6"
"ENSG00000138780 F7/D6",6.93935866137519,"ENSG00000138780 F7/D6","ENSG00000138780","F7/D6"
"ENSG00000138780 M8/D6",7.11165210053766,"ENSG00000138780 M8/D6","ENSG00000138780","M8/D6"
"ENSG00000139083 D5/D6",0.795555388443306,"ENSG00000139083 D5/D6","ENSG00000139083","D5/D6"
"ENSG00000139083 F7/D6",2.52383973878863,"ENSG00000139083 F7/D6","ENSG00000139083","F7/D6"
"ENSG00000139083 M8/D6",4.28414871892244,"ENSG00000139083 M8/D6","ENSG00000139083","M8/D6"
"ENSG00000139437 D5/D6",2.24032590006372,"ENSG00000139437 D5/D6","ENSG00000139437","D5/D6"
"ENSG00000139437 F7/D6",5.20576772265781,"ENSG00000139437 F7/D6","ENSG00000139437","F7/D6"
"ENSG00000139437 M8/D6",2.26030111816759,"ENSG00000139437 M8/D6","ENSG00000139437","M8/D6"
"ENSG00000139531 D5/D6",11.1175509746386,"ENSG00000139531 D5/D6","ENSG00000139531","D5/D6"
"ENSG00000139531 F7/D6",8.55974138794734,"ENSG00000139531 F7/D6","ENSG00000139531","F7/D6"
"ENSG00000139531 M8/D6",10.6824891424298,"ENSG00000139531 M8/D6","ENSG00000139531","M8/D6"
"ENSG00000139780 D5/D6",12.2704232382285,"ENSG00000139780 D5/D6","ENSG00000139780","D5/D6"
"ENSG00000139780 F7/D6",8.03748379990593,"ENSG00000139780 F7/D6","ENSG00000139780","F7/D6"
"ENSG00000139780 M8/D6",6.3085196623306,"ENSG00000139780 M8/D6","ENSG00000139780","M8/D6"
"ENSG00000139973 D5/D6",11.3465318358123,"ENSG00000139973 D5/D6","ENSG00000139973","D5/D6"
"ENSG00000139973 F7/D6",9.67755147272223,"ENSG00000139973 F7/D6","ENSG00000139973","F7/D6"
"ENSG00000139973 M8/D6",11.7922177857293,"ENSG00000139973 M8/D6","ENSG00000139973","M8/D6"
"ENSG00000139990 D5/D6",4.17976854441701,"ENSG00000139990 D5/D6","ENSG00000139990","D5/D6"
"ENSG00000139990 F7/D6",3.45686725790262,"ENSG00000139990 F7/D6","ENSG00000139990","F7/D6"
"ENSG00000139990 M8/D6",4.34472001455493,"ENSG00000139990 M8/D6","ENSG00000139990","M8/D6"
"ENSG00000140153 D5/D6",7.86056809729083,"ENSG00000140153 D5/D6","ENSG00000140153","D5/D6"
"ENSG00000140153 F7/D6",8.32885973261821,"ENSG00000140153 F7/D6","ENSG00000140153","F7/D6"
"ENSG00000140153 M8/D6",9.86088533401758,"ENSG00000140153 M8/D6","ENSG00000140153","M8/D6"
"ENSG00000140259 D5/D6",1.05517337169687,"ENSG00000140259 D5/D6","ENSG00000140259","D5/D6"
"ENSG00000140259 F7/D6",1.68309004504682,"ENSG00000140259 F7/D6","ENSG00000140259","F7/D6"
"ENSG00000140259 M8/D6",1.5292477984684,"ENSG00000140259 M8/D6","ENSG00000140259","M8/D6"
"ENSG00000140459 D5/D6",39.4737017405959,"ENSG00000140459 D5/D6","ENSG00000140459","D5/D6"
"ENSG00000140459 F7/D6",30.6781083082353,"ENSG00000140459 F7/D6","ENSG00000140459","F7/D6"
"ENSG00000140459 M8/D6",31.0320667282151,"ENSG00000140459 M8/D6","ENSG00000140459","M8/D6"
"ENSG00000140463 D5/D6",3.5066518457943,"ENSG00000140463 D5/D6","ENSG00000140463","D5/D6"
"ENSG00000140463 F7/D6",2.67059426035228,"ENSG00000140463 F7/D6","ENSG00000140463","F7/D6"
"ENSG00000140463 M8/D6",2.74971959211579,"ENSG00000140463 M8/D6","ENSG00000140463","M8/D6"
"ENSG00000140525 D5/D6",1.606933199204,"ENSG00000140525 D5/D6","ENSG00000140525","D5/D6"
"ENSG00000140525 F7/D6",1.87348982931588,"ENSG00000140525 F7/D6","ENSG00000140525","F7/D6"
"ENSG00000140525 M8/D6",2.6301581086688,"ENSG00000140525 M8/D6","ENSG00000140525","M8/D6"
"ENSG00000140612 D5/D6",3.6077610242235,"ENSG00000140612 D5/D6","ENSG00000140612","D5/D6"
"ENSG00000140612 F7/D6",3.82844666563183,"ENSG00000140612 F7/D6","ENSG00000140612","F7/D6"
"ENSG00000140612 M8/D6",3.05942531289095,"ENSG00000140612 M8/D6","ENSG00000140612","M8/D6"
"ENSG00000140749 D5/D6",11.4792613987645,"ENSG00000140749 D5/D6","ENSG00000140749","D5/D6"
"ENSG00000140749 F7/D6",10.9188090262731,"ENSG00000140749 F7/D6","ENSG00000140749","F7/D6"
"ENSG00000140749 M8/D6",4.12428408185156,"ENSG00000140749 M8/D6","ENSG00000140749","M8/D6"
"ENSG00000140853 D5/D6",1.47075972650783,"ENSG00000140853 D5/D6","ENSG00000140853","D5/D6"
"ENSG00000140853 F7/D6",1.38793262198015,"ENSG00000140853 F7/D6","ENSG00000140853","F7/D6"
"ENSG00000140853 M8/D6",1.9214714378907,"ENSG00000140853 M8/D6","ENSG00000140853","M8/D6"
"ENSG00000140854 D5/D6",1.91388414208525,"ENSG00000140854 D5/D6","ENSG00000140854","D5/D6"
"ENSG00000140854 F7/D6",1.75764932634027,"ENSG00000140854 F7/D6","ENSG00000140854","F7/D6"
"ENSG00000140854 M8/D6",2.14902662851771,"ENSG00000140854 M8/D6","ENSG00000140854","M8/D6"
"ENSG00000140939 D5/D6",7.45931864411448,"ENSG00000140939 D5/D6","ENSG00000140939","D5/D6"
"ENSG00000140939 F7/D6",3.39583702076941,"ENSG00000140939 F7/D6","ENSG00000140939","F7/D6"
"ENSG00000140939 M8/D6",3.86391764087933,"ENSG00000140939 M8/D6","ENSG00000140939","M8/D6"
"ENSG00000141101 D5/D6",1.05563234372372,"ENSG00000141101 D5/D6","ENSG00000141101","D5/D6"
"ENSG00000141101 F7/D6",0.867567123180847,"ENSG00000141101 F7/D6","ENSG00000141101","F7/D6"
"ENSG00000141101 M8/D6",2.50422078053942,"ENSG00000141101 M8/D6","ENSG00000141101","M8/D6"
"ENSG00000141337 D5/D6",1.30000029137204,"ENSG00000141337 D5/D6","ENSG00000141337","D5/D6"
"ENSG00000141337 F7/D6",1.47143167699017,"ENSG00000141337 F7/D6","ENSG00000141337","F7/D6"
"ENSG00000141337 M8/D6",1.3708219764808,"ENSG00000141337 M8/D6","ENSG00000141337","M8/D6"
"ENSG00000141452 D5/D6",1.41743656417647,"ENSG00000141452 D5/D6","ENSG00000141452","D5/D6"
"ENSG00000141452 F7/D6",2.37473686745664,"ENSG00000141452 F7/D6","ENSG00000141452","F7/D6"
"ENSG00000141452 M8/D6",1.50052913016578,"ENSG00000141452 M8/D6","ENSG00000141452","M8/D6"
"ENSG00000141560 D5/D6",8.94159197608033,"ENSG00000141560 D5/D6","ENSG00000141560","D5/D6"
"ENSG00000141560 F7/D6",11.1174617468095,"ENSG00000141560 F7/D6","ENSG00000141560","F7/D6"
"ENSG00000141560 M8/D6",8.02322001714122,"ENSG00000141560 M8/D6","ENSG00000141560","M8/D6"
"ENSG00000141741 D5/D6",17.0826362355838,"ENSG00000141741 D5/D6","ENSG00000141741","D5/D6"
"ENSG00000141741 F7/D6",7.72025656711908,"ENSG00000141741 F7/D6","ENSG00000141741","F7/D6"
"ENSG00000141741 M8/D6",6.99712731223728,"ENSG00000141741 M8/D6","ENSG00000141741","M8/D6"
"ENSG00000141858 D5/D6",1.85693519169704,"ENSG00000141858 D5/D6","ENSG00000141858","D5/D6"
"ENSG00000141858 F7/D6",1.28098457363819,"ENSG00000141858 F7/D6","ENSG00000141858","F7/D6"
"ENSG00000141858 M8/D6",2.41613332877619,"ENSG00000141858 M8/D6","ENSG00000141858","M8/D6"
"ENSG00000141971 D5/D6",2.20395265550047,"ENSG00000141971 D5/D6","ENSG00000141971","D5/D6"
"ENSG00000141971 F7/D6",1.91269006710933,"ENSG00000141971 F7/D6","ENSG00000141971","F7/D6"
"ENSG00000141971 M8/D6",2.29120604849211,"ENSG00000141971 M8/D6","ENSG00000141971","M8/D6"
"ENSG00000141994 D5/D6",3.11996280804377,"ENSG00000141994 D5/D6","ENSG00000141994","D5/D6"
"ENSG00000141994 F7/D6",1.62272429756599,"ENSG00000141994 F7/D6","ENSG00000141994","F7/D6"
"ENSG00000141994 M8/D6",3.4772537506423,"ENSG00000141994 M8/D6","ENSG00000141994","M8/D6"
"ENSG00000142156 D5/D6",19.1209953041169,"ENSG00000142156 D5/D6","ENSG00000142156","D5/D6"
"ENSG00000142156 F7/D6",15.2066279421536,"ENSG00000142156 F7/D6","ENSG00000142156","F7/D6"
"ENSG00000142156 M8/D6",16.241545553382,"ENSG00000142156 M8/D6","ENSG00000142156","M8/D6"
"ENSG00000142178 D5/D6",2.10249798198363,"ENSG00000142178 D5/D6","ENSG00000142178","D5/D6"
"ENSG00000142178 F7/D6",1.417775588764,"ENSG00000142178 F7/D6","ENSG00000142178","F7/D6"
"ENSG00000142178 M8/D6",1.53855018655311,"ENSG00000142178 M8/D6","ENSG00000142178","M8/D6"
"ENSG00000142327 D5/D6",3.25610366105797,"ENSG00000142327 D5/D6","ENSG00000142327","D5/D6"
"ENSG00000142327 F7/D6",3.08232346284371,"ENSG00000142327 F7/D6","ENSG00000142327","F7/D6"
"ENSG00000142327 M8/D6",3.04595242157037,"ENSG00000142327 M8/D6","ENSG00000142327","M8/D6"
"ENSG00000142512 D5/D6",1.20483709287098,"ENSG00000142512 D5/D6","ENSG00000142512","D5/D6"
"ENSG00000142512 F7/D6",2.05485674231296,"ENSG00000142512 F7/D6","ENSG00000142512","F7/D6"
"ENSG00000142512 M8/D6",2.46988287287673,"ENSG00000142512 M8/D6","ENSG00000142512","M8/D6"
"ENSG00000142556 D5/D6",1.78172307673695,"ENSG00000142556 D5/D6","ENSG00000142556","D5/D6"
"ENSG00000142556 F7/D6",0.592176227199621,"ENSG00000142556 F7/D6","ENSG00000142556","F7/D6"
"ENSG00000142556 M8/D6",1.38519963185343,"ENSG00000142556 M8/D6","ENSG00000142556","M8/D6"
"ENSG00000142765 D5/D6",1.59811798612206,"ENSG00000142765 D5/D6","ENSG00000142765","D5/D6"
"ENSG00000142765 F7/D6",0.80861626758158,"ENSG00000142765 F7/D6","ENSG00000142765","F7/D6"
"ENSG00000142765 M8/D6",1.86868165974027,"ENSG00000142765 M8/D6","ENSG00000142765","M8/D6"
"ENSG00000142784 D5/D6",5.92240161606955,"ENSG00000142784 D5/D6","ENSG00000142784","D5/D6"
"ENSG00000142784 F7/D6",3.04542113013008,"ENSG00000142784 F7/D6","ENSG00000142784","F7/D6"
"ENSG00000142784 M8/D6",4.38527614236737,"ENSG00000142784 M8/D6","ENSG00000142784","M8/D6"
"ENSG00000143033 D5/D6",0.839677171289107,"ENSG00000143033 D5/D6","ENSG00000143033","D5/D6"
"ENSG00000143033 F7/D6",4.58520847412668,"ENSG00000143033 F7/D6","ENSG00000143033","F7/D6"
"ENSG00000143033 M8/D6",3.30887526386419,"ENSG00000143033 M8/D6","ENSG00000143033","M8/D6"
"ENSG00000143179 D5/D6",3.86557531844019,"ENSG00000143179 D5/D6","ENSG00000143179","D5/D6"
"ENSG00000143179 F7/D6",3.20459072970133,"ENSG00000143179 F7/D6","ENSG00000143179","F7/D6"
"ENSG00000143179 M8/D6",4.04103553047782,"ENSG00000143179 M8/D6","ENSG00000143179","M8/D6"
"ENSG00000143297 D5/D6",0.699707579800806,"ENSG00000143297 D5/D6","ENSG00000143297","D5/D6"
"ENSG00000143297 F7/D6",1.14329076042324,"ENSG00000143297 F7/D6","ENSG00000143297","F7/D6"
"ENSG00000143297 M8/D6",1.05717330408667,"ENSG00000143297 M8/D6","ENSG00000143297","M8/D6"
"ENSG00000143303 D5/D6",1.96236077354155,"ENSG00000143303 D5/D6","ENSG00000143303","D5/D6"
"ENSG00000143303 F7/D6",5.16645964612199,"ENSG00000143303 F7/D6","ENSG00000143303","F7/D6"
"ENSG00000143303 M8/D6",3.49229548821749,"ENSG00000143303 M8/D6","ENSG00000143303","M8/D6"
"ENSG00000143353 D5/D6",1.52992384351287,"ENSG00000143353 D5/D6","ENSG00000143353","D5/D6"
"ENSG00000143353 F7/D6",1.33279666975246,"ENSG00000143353 F7/D6","ENSG00000143353","F7/D6"
"ENSG00000143353 M8/D6",1.83835571293653,"ENSG00000143353 M8/D6","ENSG00000143353","M8/D6"
"ENSG00000143393 D5/D6",0.590610607783008,"ENSG00000143393 D5/D6","ENSG00000143393","D5/D6"
"ENSG00000143393 F7/D6",1.65851727714723,"ENSG00000143393 F7/D6","ENSG00000143393","F7/D6"
"ENSG00000143393 M8/D6",1.69690588149689,"ENSG00000143393 M8/D6","ENSG00000143393","M8/D6"
"ENSG00000143486 D5/D6",1.18975001647259,"ENSG00000143486 D5/D6","ENSG00000143486","D5/D6"
"ENSG00000143486 F7/D6",0.72245543029179,"ENSG00000143486 F7/D6","ENSG00000143486","F7/D6"
"ENSG00000143486 M8/D6",1.18127338306288,"ENSG00000143486 M8/D6","ENSG00000143486","M8/D6"
"ENSG00000143493 D5/D6",1.96410668239062,"ENSG00000143493 D5/D6","ENSG00000143493","D5/D6"
"ENSG00000143493 F7/D6",1.35561601174564,"ENSG00000143493 F7/D6","ENSG00000143493","F7/D6"
"ENSG00000143493 M8/D6",1.54120453608776,"ENSG00000143493 M8/D6","ENSG00000143493","M8/D6"
"ENSG00000143799 D5/D6",0.445456788154571,"ENSG00000143799 D5/D6","ENSG00000143799","D5/D6"
"ENSG00000143799 F7/D6",0.856307040388182,"ENSG00000143799 F7/D6","ENSG00000143799","F7/D6"
"ENSG00000143799 M8/D6",1.17769119253896,"ENSG00000143799 M8/D6","ENSG00000143799","M8/D6"
"ENSG00000144152 D5/D6",29.3082565877063,"ENSG00000144152 D5/D6","ENSG00000144152","D5/D6"
"ENSG00000144152 F7/D6",50.512928704506,"ENSG00000144152 F7/D6","ENSG00000144152","F7/D6"
"ENSG00000144152 M8/D6",33.8756875201319,"ENSG00000144152 M8/D6","ENSG00000144152","M8/D6"
"ENSG00000144161 D5/D6",2.51346353506668,"ENSG00000144161 D5/D6","ENSG00000144161","D5/D6"
"ENSG00000144161 F7/D6",1.13173418259098,"ENSG00000144161 F7/D6","ENSG00000144161","F7/D6"
"ENSG00000144161 M8/D6",1.72049375428956,"ENSG00000144161 M8/D6","ENSG00000144161","M8/D6"
"ENSG00000144426 D5/D6",4.32951325783445,"ENSG00000144426 D5/D6","ENSG00000144426","D5/D6"
"ENSG00000144426 F7/D6",2.75428179696167,"ENSG00000144426 F7/D6","ENSG00000144426","F7/D6"
"ENSG00000144426 M8/D6",3.52530852334371,"ENSG00000144426 M8/D6","ENSG00000144426","M8/D6"
