"","gene","Freq","sample"
"2756","ENSG00000172939",10,"D6"
"2757","ENSG00000172965",10,"D6"
"2758","ENSG00000173273",10,"D6"
"2761","ENSG00000173436",10,"D6"
"2762","ENSG00000173614",10,"D6"
"2763","ENSG00000173930",10,"D6"
"2764","ENSG00000174004",10,"D6"
"2765","ENSG00000174007",10,"D6"
"2766","ENSG00000174171",10,"D6"
"2767","ENSG00000174206",10,"D6"
"2768","ENSG00000174405",10,"D6"
"2769","ENSG00000174501",10,"D6"
"2770","ENSG00000174695",10,"D6"
"2771","ENSG00000174748",10,"D6"
"2772","ENSG00000174749",10,"D6"
"2774","ENSG00000174886",10,"D6"
"2775","ENSG00000174939",10,"D6"
"2776","ENSG00000174943",10,"D6"
"2777","ENSG00000175104",10,"D6"
"2779","ENSG00000175324",10,"D6"
"2780","ENSG00000175592",10,"D6"
"2781","ENSG00000175600",10,"D6"
"2782","ENSG00000175606",10,"D6"
"2783","ENSG00000175711",10,"D6"
"2785","ENSG00000176018",10,"D6"
"2787","ENSG00000176155",10,"D6"
"2788","ENSG00000176160",10,"D6"
"2789","ENSG00000176171",10,"D6"
"2790","ENSG00000176209",10,"D6"
"2791","ENSG00000176225",10,"D6"
"2792","ENSG00000176601",10,"D6"
"2794","ENSG00000176868",10,"D6"
"2795","ENSG00000176894",10,"D6"
"2796","ENSG00000176903",10,"D6"
"2797","ENSG00000177144",10,"D6"
"2798","ENSG00000177173",10,"D6"
"2799","ENSG00000177888",10,"D6"
"2800","ENSG00000177963",10,"D6"
"2801","ENSG00000178038",10,"D6"
"2802","ENSG00000178105",10,"D6"
"2803","ENSG00000178163",10,"D6"
"2804","ENSG00000178201",10,"D6"
"2805","ENSG00000178297",10,"D6"
"2806","ENSG00000178307",10,"D6"
"2808","ENSG00000178718",10,"D6"
"2809","ENSG00000178764",10,"D6"
"2810","ENSG00000178789",10,"D6"
"2811","ENSG00000179141",10,"D6"
"2812","ENSG00000179222",10,"D6"
"2813","ENSG00000179304",10,"D6"
"2815","ENSG00000179362",10,"D6"
"2816","ENSG00000179454",10,"D6"
"2817","ENSG00000179846",10,"D6"
"2818","ENSG00000179873",10,"D6"
"2819","ENSG00000179978",10,"D6"
"2820","ENSG00000180096",10,"D6"
"2821","ENSG00000180098",10,"D6"
"2825","ENSG00000180423",10,"D6"
"2826","ENSG00000180573",10,"D6"
"2827","ENSG00000180667",10,"D6"
"2828","ENSG00000180815",10,"D6"
"2829","ENSG00000180846",10,"D6"
"2830","ENSG00000180878",10,"D6"
"2831","ENSG00000180884",10,"D6"
"2832","ENSG00000180929",10,"D6"
"2833","ENSG00000180998",10,"D6"
"2834","ENSG00000181035",10,"D6"
"2835","ENSG00000181038",10,"D6"
"2836","ENSG00000181222",10,"D6"
"2837","ENSG00000181350",10,"D6"
"2840","ENSG00000181524",10,"D6"
"2841","ENSG00000181588",10,"D6"
"2843","ENSG00000181754",10,"D6"
"2844","ENSG00000181790",10,"D6"
"2845","ENSG00000181804",10,"D6"
"2846","ENSG00000181929",10,"D6"
"2847","ENSG00000182158",10,"D6"
"2848","ENSG00000182199",10,"D6"
"2849","ENSG00000182247",10,"D6"
"2850","ENSG00000182308",10,"D6"
"2851","ENSG00000182489",10,"D6"
"2852","ENSG00000182566",10,"D6"
"2853","ENSG00000182798",10,"D6"
"2854","ENSG00000182858",10,"D6"
"2855","ENSG00000182944",10,"D6"
"2856","ENSG00000183250",10,"D6"
"2857","ENSG00000183298",10,"D6"
"2858","ENSG00000183308",10,"D6"
"2860","ENSG00000183337",10,"D6"
"2861","ENSG00000183476",10,"D6"
"2862","ENSG00000183604",10,"D6"
"2863","ENSG00000183763",10,"D6"
"2864","ENSG00000183856",10,"D6"
"2865","ENSG00000183889",10,"D6"
"2866","ENSG00000184208",10,"D6"
"2867","ENSG00000184270",10,"D6"
"2869","ENSG00000184507",10,"D6"
"2871","ENSG00000184743",10,"D6"
"2872","ENSG00000184792",10,"D6"
"2873","ENSG00000184903",10,"D6"
"2874","ENSG00000184916",10,"D6"
"2875","ENSG00000184923",10,"D6"
"2876","ENSG00000185049",10,"D6"
"2877","ENSG00000185105",10,"D6"
"2878","ENSG00000185201",10,"D6"
"2879","ENSG00000185246",10,"D6"
"2880","ENSG00000185269",10,"D6"
"2881","ENSG00000185379",10,"D6"
"2882","ENSG00000185641",10,"D6"
"2883","ENSG00000185787",10,"D6"
"2884","ENSG00000185798",10,"D6"
"2885","ENSG00000185800",10,"D6"
"2886","ENSG00000185933",10,"D6"
"2887","ENSG00000186111",10,"D6"
"2888","ENSG00000186272",10,"D6"
"2889","ENSG00000186298",10,"D6"
"2890","ENSG00000186468",10,"D6"
"2891","ENSG00000186566",10,"D6"
"2892","ENSG00000186642",10,"D6"
"2893","ENSG00000186765",10,"D6"
"2894","ENSG00000186814",10,"D6"
"2896","ENSG00000187097",10,"D6"
"2897","ENSG00000187122",10,"D6"
"2900","ENSG00000187609",10,"D6"
"2901","ENSG00000187801",10,"D6"
"2903","ENSG00000187862",10,"D6"
"2905","ENSG00000187999",10,"D6"
"2906","ENSG00000188026",10,"D6"
"2907","ENSG00000188636",10,"D6"
"2908","ENSG00000188760",10,"D6"
"2909","ENSG00000188761",10,"D6"
"2910","ENSG00000188985",10,"D6"
"2911","ENSG00000188992",10,"D6"
"2914","ENSG00000189420",10,"D6"
"2915","ENSG00000196114",10,"D6"
"2916","ENSG00000196268",10,"D6"
"2917","ENSG00000196365",10,"D6"
"2918","ENSG00000196418",10,"D6"
"2919","ENSG00000196456",10,"D6"
"2920","ENSG00000196466",10,"D6"
"2922","ENSG00000196678",10,"D6"
"2923","ENSG00000196741",10,"D6"
"2924","ENSG00000196911",10,"D6"
"2925","ENSG00000196993",10,"D6"
"2926","ENSG00000197013",10,"D6"
"2927","ENSG00000197093",10,"D6"
"2928","ENSG00000197140",10,"D6"
"2929","ENSG00000197157",10,"D6"
"2930","ENSG00000197444",10,"D6"
"2931","ENSG00000197498",10,"D6"
"2932","ENSG00000197728",10,"D6"
"2933","ENSG00000197782",10,"D6"
"2934","ENSG00000197822",10,"D6"
"2935","ENSG00000198003",10,"D6"
"2936","ENSG00000198039",10,"D6"
"2937","ENSG00000198056",10,"D6"
"2938","ENSG00000198130",10,"D6"
"2939","ENSG00000198231",10,"D6"
"2940","ENSG00000198393",10,"D6"
"2941","ENSG00000198420",10,"D6"
"2942","ENSG00000198492",10,"D6"
"2943","ENSG00000198538",10,"D6"
"2944","ENSG00000198554",10,"D6"
"2945","ENSG00000198646",10,"D6"
"2946","ENSG00000198663",10,"D6"
"2947","ENSG00000198740",10,"D6"
"2948","ENSG00000198783",10,"D6"
"2949","ENSG00000198792",10,"D6"
"2951","ENSG00000198816",10,"D6"
"2952","ENSG00000198821",10,"D6"
"2953","ENSG00000198826",10,"D6"
"2954","ENSG00000198837",10,"D6"
"2955","ENSG00000198841",10,"D6"
"2956","ENSG00000198874",10,"D6"
"2957","ENSG00000198899",10,"D6"
"2958","ENSG00000198909",10,"D6"
"2959","ENSG00000198911",10,"D6"
"2961","ENSG00000199072",10,"D6"
"2962","ENSG00000199347",10,"D6"
"2966","ENSG00000199691",10,"D6"
"2986","ENSG00000203761",10,"D6"
"2987","ENSG00000203799",10,"D6"
"2988","ENSG00000203814",10,"D6"
"2989","ENSG00000203872",10,"D6"
"2991","ENSG00000203995",10,"D6"
"2992","ENSG00000204010",10,"D6"
"2994","ENSG00000204084",10,"D6"
"2995","ENSG00000204116",10,"D6"
"2996","ENSG00000204138",10,"D6"
"2997","ENSG00000204186",10,"D6"
"2998","ENSG00000204220",10,"D6"
"2999","ENSG00000204366",10,"D6"
"3001","ENSG00000204386",10,"D6"
"3002","ENSG00000204519",10,"D6"
"3003","ENSG00000204619",10,"D6"
"3004","ENSG00000204623",10,"D6"
"3006","ENSG00000204634",10,"D6"
"3007","ENSG00000204673",10,"D6"
"3008","ENSG00000204767",10,"D6"
"3011","ENSG00000205089",10,"D6"
"3012","ENSG00000205356",10,"D6"
"3013","ENSG00000205413",10,"D6"
"3014","ENSG00000205639",10,"D6"
"3015","ENSG00000205710",10,"D6"
"3016","ENSG00000205765",10,"D6"
"3018","ENSG00000205937",10,"D6"
"3019","ENSG00000205978",10,"D6"
"3020","ENSG00000206013",10,"D6"
"3021","ENSG00000206077",10,"D6"
"3022","ENSG00000206418",10,"D6"
"3023","ENSG00000206561",10,"D6"
"3024","ENSG00000206573",10,"D6"
"3027","ENSG00000206652",10,"D6"
"3036","ENSG00000207034",10,"D6"
"3041","ENSG00000207392",10,"D6"
"3048","ENSG00000207932",10,"D6"
"3051","ENSG00000208028",10,"D6"
"3052","ENSG00000209482",10,"D6"
"3053","ENSG00000210112",10,"D6"
"3054","ENSG00000210196",10,"D6"
"3056","ENSG00000211452",10,"D6"
"3058","ENSG00000211638",10,"D6"
"3059","ENSG00000211639",10,"D6"
"3060","ENSG00000211835",10,"D6"
"3061","ENSG00000211840",10,"D6"
"3063","ENSG00000211891",10,"D6"
"3064","ENSG00000211937",10,"D6"
"3068","ENSG00000212719",10,"D6"
"3070","ENSG00000213064",10,"D6"
"3073","ENSG00000213139",10,"D6"
"3075","ENSG00000213399",10,"D6"
"3076","ENSG00000213590",10,"D6"
"3077","ENSG00000213740",10,"D6"
"3078","ENSG00000213860",10,"D6"
"3079","ENSG00000213901",10,"D6"
"3080","ENSG00000213928",10,"D6"
"3081","ENSG00000214093",10,"D6"
"3082","ENSG00000214203",10,"D6"
"3083","ENSG00000214212",10,"D6"
"3084","ENSG00000214215",10,"D6"
"3085","ENSG00000214248",10,"D6"
"3086","ENSG00000214300",10,"D6"
"3091","ENSG00000214783",10,"D6"
"3092","ENSG00000214820",10,"D6"
"3093","ENSG00000214827",10,"D6"
"3094","ENSG00000214940",10,"D6"
"3095","ENSG00000215032",10,"D6"
"3096","ENSG00000215190",10,"D6"
"3097","ENSG00000215347",10,"D6"
"3098","ENSG00000215493",10,"D6"
"3099","ENSG00000215817",10,"D6"
"3100","ENSG00000215840",10,"D6"
"3103","ENSG00000216937",10,"D6"
"3105","ENSG00000217643",10,"D6"
"3106","ENSG00000217801",10,"D6"
"3107","ENSG00000218018",10,"D6"
"3108","ENSG00000218565",10,"D6"
"3109","ENSG00000218891",10,"D6"
"3111","ENSG00000219201",10,"D6"
"3115","ENSG00000220201",10,"D6"
"3117","ENSG00000220614",10,"D6"
"3118","ENSG00000221164",10,"D6"
"3123","ENSG00000221740",10,"D6"
"3124","ENSG00000221916",10,"D6"
"3126","ENSG00000222009",10,"D6"
"3129","ENSG00000222389",10,"D6"
"3135","ENSG00000223396",10,"D6"
"3136","ENSG00000223505",10,"D6"
"3137","ENSG00000223685",10,"D6"
"3138","ENSG00000223705",10,"D6"
"3139","ENSG00000223722",10,"D6"
"3143","ENSG00000223960",10,"D6"
"3144","ENSG00000224051",10,"D6"
"3145","ENSG00000224137",10,"D6"
"3146","ENSG00000224195",10,"D6"
"3148","ENSG00000224533",10,"D6"
"3149","ENSG00000224566",10,"D6"
"3150","ENSG00000224648",10,"D6"
"3151","ENSG00000224699",10,"D6"
"3154","ENSG00000224809",10,"D6"
"3157","ENSG00000224831",10,"D6"
"3158","ENSG00000224897",10,"D6"
"3159","ENSG00000224967",10,"D6"
"3160","ENSG00000225037",10,"D6"
"3163","ENSG00000225285",10,"D6"
"3165","ENSG00000225556",10,"D6"
"3169","ENSG00000225871",10,"D6"
"3170","ENSG00000225988",10,"D6"
"3171","ENSG00000226049",10,"D6"
"3172","ENSG00000226067",10,"D6"
"3175","ENSG00000226121",10,"D6"
"3179","ENSG00000226268",10,"D6"
"3180","ENSG00000226360",10,"D6"
"3182","ENSG00000226397",10,"D6"
"3183","ENSG00000226471",10,"D6"
"3188","ENSG00000226647",10,"D6"
"3189","ENSG00000226747",10,"D6"
"3192","ENSG00000226942",10,"D6"
"3193","ENSG00000226944",10,"D6"
"3194","ENSG00000226977",10,"D6"
"3197","ENSG00000227038",10,"D6"
"3198","ENSG00000227057",10,"D6"
"3200","ENSG00000227176",10,"D6"
"3201","ENSG00000227232",10,"D6"
"3204","ENSG00000227344",10,"D6"
"3206","ENSG00000227398",10,"D6"
"3213","ENSG00000228063",10,"D6"
"3215","ENSG00000228237",10,"D6"
"3216","ENSG00000228278",10,"D6"
"3217","ENSG00000228382",10,"D6"
"3218","ENSG00000228446",10,"D6"
"3219","ENSG00000228507",10,"D6"
"3220","ENSG00000228590",10,"D6"
"3221","ENSG00000228923",10,"D6"
"3222","ENSG00000228955",10,"D6"
"3223","ENSG00000229153",10,"D6"
"3227","ENSG00000229372",10,"D6"
"3228","ENSG00000229473",10,"D6"
"3229","ENSG00000229474",10,"D6"
"3230","ENSG00000229534",10,"D6"
"3231","ENSG00000229591",10,"D6"
"3232","ENSG00000229930",10,"D6"
"3235","ENSG00000230266",10,"D6"
"3237","ENSG00000230300",10,"D6"
"3238","ENSG00000230325",10,"D6"
"3239","ENSG00000230530",10,"D6"
"3240","ENSG00000230590",10,"D6"
"3242","ENSG00000230638",10,"D6"
"3244","ENSG00000230649",10,"D6"
"3245","ENSG00000230658",10,"D6"
"3246","ENSG00000230733",10,"D6"
"3247","ENSG00000230795",10,"D6"
"3249","ENSG00000231066",10,"D6"
"3250","ENSG00000231104",10,"D6"
"3251","ENSG00000231160",10,"D6"
"3253","ENSG00000231177",10,"D6"
"3254","ENSG00000231181",10,"D6"
"3255","ENSG00000231327",10,"D6"
"3256","ENSG00000231468",10,"D6"
"3257","ENSG00000231500",10,"D6"
"3258","ENSG00000231507",10,"D6"
"3259","ENSG00000231527",10,"D6"
"3261","ENSG00000231584",10,"D6"
"3263","ENSG00000231701",10,"D6"
"3265","ENSG00000231789",10,"D6"
"3266","ENSG00000231827",10,"D6"
"3267","ENSG00000231969",10,"D6"
"3269","ENSG00000232006",10,"D6"
"3271","ENSG00000232082",10,"D6"
"3273","ENSG00000232133",10,"D6"
"3276","ENSG00000232398",10,"D6"
"3278","ENSG00000232512",10,"D6"
"3279","ENSG00000232573",10,"D6"
"3280","ENSG00000232611",10,"D6"
"3281","ENSG00000232630",10,"D6"
"3289","ENSG00000233270",10,"D6"
"3290","ENSG00000233347",10,"D6"
"3291","ENSG00000233382",10,"D6"
"3292","ENSG00000233509",10,"D6"
"3295","ENSG00000233554",10,"D6"
"3296","ENSG00000233560",10,"D6"
"3299","ENSG00000233621",10,"D6"
"3300","ENSG00000233885",10,"D6"
"3302","ENSG00000234118",10,"D6"
"3306","ENSG00000234193",10,"D6"
"3308","ENSG00000234287",10,"D6"
"3310","ENSG00000234367",10,"D6"
"3311","ENSG00000234473",10,"D6"
"3312","ENSG00000234616",10,"D6"
"3314","ENSG00000234678",10,"D6"
"3316","ENSG00000234785",10,"D6"
"3318","ENSG00000235033",10,"D6"
"3319","ENSG00000235066",10,"D6"
"3320","ENSG00000235100",10,"D6"
"3323","ENSG00000235330",10,"D6"
"3324","ENSG00000235413",10,"D6"
"3325","ENSG00000235475",10,"D6"
"3326","ENSG00000235530",10,"D6"
"3327","ENSG00000235703",10,"D6"
"3328","ENSG00000235724",10,"D6"
"3335","ENSG00000235989",10,"D6"
"3337","ENSG00000236056",10,"D6"
"3338","ENSG00000236104",10,"D6"
"3339","ENSG00000236129",10,"D6"
"3340","ENSG00000236144",10,"D6"
"3341","ENSG00000236263",10,"D6"
"3344","ENSG00000236397",10,"D6"
"3346","ENSG00000236449",10,"D6"
"3347","ENSG00000236559",10,"D6"
"3348","ENSG00000236567",10,"D6"
"3350","ENSG00000236603",10,"D6"
"3357","ENSG00000236938",10,"D6"
"3359","ENSG00000237039",10,"D6"
"3360","ENSG00000237073",10,"D6"
"3361","ENSG00000237111",10,"D6"
"3363","ENSG00000237286",10,"D6"
"3365","ENSG00000237301",10,"D6"
"3367","ENSG00000237399",10,"D6"
"3368","ENSG00000237437",10,"D6"
"3370","ENSG00000237646",10,"D6"
"3371","ENSG00000237770",10,"D6"
"3374","ENSG00000237892",10,"D6"
"3375","ENSG00000237938",10,"D6"
"3376","ENSG00000237991",10,"D6"
"3378","ENSG00000238103",10,"D6"
"3381","ENSG00000238228",10,"D6"
"3382","ENSG00000238273",10,"D6"
"3387","ENSG00000239203",10,"D6"
"3388","ENSG00000239246",10,"D6"
"3389","ENSG00000239257",10,"D6"
"3390","ENSG00000239300",10,"D6"
"3391","ENSG00000239350",10,"D6"
"3392","ENSG00000239523",10,"D6"
"3393","ENSG00000239670",10,"D6"
"3394","ENSG00000239713",10,"D6"
"3396","ENSG00000239951",10,"D6"
"3397","ENSG00000240065",10,"D6"
"3399","ENSG00000240087",10,"D6"
"3400","ENSG00000240399",10,"D6"
"3401","ENSG00000240429",10,"D6"
"3404","ENSG00000240770",10,"D6"
"3405","ENSG00000241014",10,"D6"
"3408","ENSG00000241352",10,"D6"
"3409","ENSG00000241404",10,"D6"
"3421","ENSG00000242852",10,"D6"
"3423","ENSG00000243230",10,"D6"
"3425","ENSG00000243498",10,"D6"
"3427","ENSG00000243566",10,"D6"
"3429","ENSG00000243660",10,"D6"
"3431","ENSG00000243789",10,"D6"
"3436","ENSG00000244097",10,"D6"
"3437","ENSG00000244159",10,"D6"
"3440","ENSG00000244306",10,"D6"
"3441","ENSG00000244490",10,"D6"
"3443","ENSG00000244560",10,"D6"
"3445","ENSG00000244617",10,"D6"
"3446","ENSG00000244627",10,"D6"
"3449","ENSG00000246089",10,"D6"
"3450","ENSG00000246375",10,"D6"
"3451","ENSG00000246596",10,"D6"
"3453","ENSG00000247092",10,"D6"
"3454","ENSG00000247121",10,"D6"
"3455","ENSG00000247151",10,"D6"
"3456","ENSG00000247157",10,"D6"
"3457","ENSG00000247473",10,"D6"
"3458","ENSG00000247627",10,"D6"
"3459","ENSG00000247853",10,"D6"
"3460","ENSG00000247877",10,"D6"
"3461","ENSG00000247925",10,"D6"
"3462","ENSG00000248019",10,"D6"
"3464","ENSG00000248202",10,"D6"
"3465","ENSG00000248240",10,"D6"
"3466","ENSG00000248333",10,"D6"
"3468","ENSG00000248405",10,"D6"
"3470","ENSG00000248508",10,"D6"
"3472","ENSG00000248672",10,"D6"
"3473","ENSG00000249042",10,"D6"
"3475","ENSG00000249087",10,"D6"
"3476","ENSG00000249119",10,"D6"
"3477","ENSG00000249207",10,"D6"
"3479","ENSG00000249286",10,"D6"
"3483","ENSG00000249493",10,"D6"
"3484","ENSG00000249509",10,"D6"
"3485","ENSG00000249855",10,"D6"
"3486","ENSG00000250011",10,"D6"
"3488","ENSG00000250116",10,"D6"
"3489","ENSG00000250182",10,"D6"
"3490","ENSG00000250317",10,"D6"
"3492","ENSG00000250474",10,"D6"
"3493","ENSG00000250479",10,"D6"
"3494","ENSG00000250565",10,"D6"
"3495","ENSG00000250571",10,"D6"
"3496","ENSG00000250673",10,"D6"
"3498","ENSG00000250790",10,"D6"
"3499","ENSG00000250859",10,"D6"
"3500","ENSG00000250938",10,"D6"
"3502","ENSG00000251230",10,"D6"
"3503","ENSG00000251364",10,"D6"
"3504","ENSG00000251442",10,"D6"
"3506","ENSG00000251634",10,"D6"
"3510","ENSG00000252026",10,"D6"
"3516","ENSG00000252503",10,"D6"
"3518","ENSG00000252652",10,"D6"
"3520","ENSG00000252835",10,"D6"
"3521","ENSG00000252915",10,"D6"
"3524","ENSG00000253047",10,"D6"
"3526","ENSG00000253333",10,"D6"
"3528","ENSG00000253368",10,"D6"
"3529","ENSG00000253426",10,"D6"
"3533","ENSG00000253492",10,"D6"
"3534","ENSG00000253666",10,"D6"
"3536","ENSG00000253741",10,"D6"
"3537","ENSG00000253744",10,"D6"
"3538","ENSG00000253831",10,"D6"
"3539","ENSG00000253846",10,"D6"
"3543","ENSG00000254003",10,"D6"
"3546","ENSG00000254099",10,"D6"
"3547","ENSG00000254165",10,"D6"
"3549","ENSG00000254298",10,"D6"
"3552","ENSG00000254352",10,"D6"
"3554","ENSG00000254593",10,"D6"
"3555","ENSG00000254634",10,"D6"
"3557","ENSG00000254701",10,"D6"
"3558","ENSG00000254726",10,"D6"
"3560","ENSG00000254802",10,"D6"
"3561","ENSG00000254838",10,"D6"
"3566","ENSG00000255234",10,"D6"
"3567","ENSG00000255302",10,"D6"
"3570","ENSG00000255445",10,"D6"
"3571","ENSG00000255669",10,"D6"
"3572","ENSG00000255823",10,"D6"
"3574","ENSG00000255949",10,"D6"
"3575","ENSG00000256030",10,"D6"
"3576","ENSG00000256087",10,"D6"
"3577","ENSG00000256234",10,"D6"
"3578","ENSG00000256274",10,"D6"
"3579","ENSG00000256299",10,"D6"
"3581","ENSG00000256351",10,"D6"
"3582","ENSG00000256407",10,"D6"
"3583","ENSG00000256683",10,"D6"
"3585","ENSG00000257122",10,"D6"
"3589","ENSG00000257379",10,"D6"
"3591","ENSG00000257446",10,"D6"
"3592","ENSG00000257529",10,"D6"
"3595","ENSG00000257596",10,"D6"
"3596","ENSG00000257621",10,"D6"
"3598","ENSG00000257718",10,"D6"
"3600","ENSG00000257896",10,"D6"
"3603","ENSG00000258186",10,"D6"
"3604","ENSG00000258230",10,"D6"
"3606","ENSG00000258388",10,"D6"
"3608","ENSG00000258449",10,"D6"
"3613","ENSG00000258818",10,"D6"
"3615","ENSG00000258920",10,"D6"
"3617","ENSG00000259015",10,"D6"
"3620","ENSG00000259088",10,"D6"
"3627","ENSG00000259238",10,"D6"
"3629","ENSG00000259295",10,"D6"
"3630","ENSG00000259322",10,"D6"
"3632","ENSG00000259438",10,"D6"
"3636","ENSG00000259529",10,"D6"
"3638","ENSG00000259673",10,"D6"
"3641","ENSG00000259810",10,"D6"
"3642","ENSG00000259935",10,"D6"
"3644","ENSG00000260017",10,"D6"
"3645","ENSG00000260063",10,"D6"
"3647","ENSG00000260103",10,"D6"
"3648","ENSG00000260136",10,"D6"
"3649","ENSG00000260190",10,"D6"
"3650","ENSG00000260253",10,"D6"
"3651","ENSG00000260286",10,"D6"
"3652","ENSG00000260317",10,"D6"
"3653","ENSG00000260351",10,"D6"
"3654","ENSG00000260367",10,"D6"
"3655","ENSG00000260386",10,"D6"
"3657","ENSG00000260698",10,"D6"
"3658","ENSG00000260719",10,"D6"
"3659","ENSG00000260778",10,"D6"
"3660","ENSG00000260790",10,"D6"
"3661","ENSG00000260793",10,"D6"
"3662","ENSG00000260805",10,"D6"
"3663","ENSG00000260912",10,"D6"
"3665","ENSG00000260954",10,"D6"
"3666","ENSG00000260979",10,"D6"
"3668","ENSG00000261159",10,"D6"
"3669","ENSG00000261187",10,"D6"
"3670","ENSG00000261242",10,"D6"
"3671","ENSG00000261248",10,"D6"
"3672","ENSG00000261302",10,"D6"
"3673","ENSG00000261335",10,"D6"
"3674","ENSG00000261341",10,"D6"
"3675","ENSG00000261342",10,"D6"
"3676","ENSG00000261490",10,"D6"
"3679","ENSG00000261582",10,"D6"
"3681","ENSG00000261654",10,"D6"
"3684","ENSG00000261762",10,"D6"
"3685","ENSG00000261770",10,"D6"
"3687","ENSG00000261794",10,"D6"
"3688","ENSG00000261799",10,"D6"
"3689","ENSG00000261971",10,"D6"
"3691","ENSG00000262188",10,"D6"
"3692","ENSG00000262209",10,"D6"
"3694","ENSG00000262413",10,"D6"
"3696","ENSG00000262533",10,"D6"
"3697","ENSG00000262539",10,"D6"
"3698","ENSG00000262580",10,"D6"
"3699","ENSG00000262714",10,"D6"
"3700","ENSG00000262728",10,"D6"
"3701","ENSG00000263001",10,"D6"
"3703","ENSG00000263235",10,"D6"
"3704","ENSG00000263338",10,"D6"
"3706","ENSG00000263413",10,"D6"
"3707","ENSG00000263466",10,"D6"
"3709","ENSG00000263680",10,"D6"
"3711","ENSG00000263766",10,"D6"
"3714","ENSG00000263968",10,"D6"
"3718","ENSG00000264278",10,"D6"
"3719","ENSG00000264281",10,"D6"
"3721","ENSG00000264456",10,"D6"
"3722","ENSG00000264808",10,"D6"
"3724","ENSG00000265018",10,"D6"
"3726","ENSG00000265205",10,"D6"
"3727","ENSG00000265218",10,"D6"
"3730","ENSG00000265490",10,"D6"
"3732","ENSG00000265943",10,"D6"
"3733","ENSG00000265972",10,"D6"
"3734","ENSG00000265975",10,"D6"
"3735","ENSG00000266079",10,"D6"
"3736","ENSG00000266126",10,"D6"
"3737","ENSG00000266171",10,"D6"
"3738","ENSG00000266236",10,"D6"
"3740","ENSG00000266302",10,"D6"
"3741","ENSG00000266495",10,"D6"
"3742","ENSG00000266538",10,"D6"
"3745","ENSG00000266708",10,"D6"
"3748","ENSG00000266865",10,"D6"
"3749","ENSG00000266993",10,"D6"
"3752","ENSG00000267128",10,"D6"
"3754","ENSG00000267216",10,"D6"
"3755","ENSG00000267302",10,"D6"
"3756","ENSG00000267353",10,"D6"
"3759","ENSG00000267383",10,"D6"
"3760","ENSG00000267481",10,"D6"
"3761","ENSG00000267500",10,"D6"
"3762","ENSG00000267501",10,"D6"
"3763","ENSG00000267519",10,"D6"
"3764","ENSG00000267565",10,"D6"
"3766","ENSG00000267702",10,"D6"
"3767","ENSG00000267740",10,"D6"
"3769","ENSG00000267980",10,"D6"
"3770","ENSG00000268083",10,"D6"
"3771","ENSG00000268088",10,"D6"
"3772","ENSG00000268095",10,"D6"
"3773","ENSG00000268333",10,"D6"
"3774","ENSG00000268573",10,"D6"
"3776","ENSG00000268670",10,"D6"
"3778","ENSG00000268975",10,"D6"
"3781","ENSG00000269148",10,"D6"
"3783","ENSG00000269335",10,"D6"
"3784","ENSG00000269343",10,"D6"
"3785","ENSG00000269399",10,"D6"
"3786","ENSG00000269481",10,"D6"
"3788","ENSG00000269560",10,"D6"
"3790","ENSG00000269843",10,"D6"
"3791","ENSG00000269901",10,"D6"
"3792","ENSG00000269903",10,"D6"
"3794","ENSG00000270019",10,"D6"
"3795","ENSG00000270038",10,"D6"
"3796","ENSG00000270177",10,"D6"
"3797","ENSG00000270424",10,"D6"
"3798","ENSG00000270441",10,"D6"
"3800","ENSG00000270728",10,"D6"
"3801","ENSG00000270751",10,"D6"
"3803","ENSG00000270871",10,"D6"
"3809","ENSG00000271204",10,"D6"
"3812","ENSG00000271425",10,"D6"
"3813","ENSG00000271537",10,"D6"
"3814","ENSG00000271555",10,"D6"
"3815","ENSG00000271615",10,"D6"
"3817","ENSG00000271697",10,"D6"
"3818","ENSG00000271743",10,"D6"
"3819","ENSG00000271752",10,"D6"
"3822","ENSG00000271870",10,"D6"
"3823","ENSG00000271871",10,"D6"
"3824","ENSG00000271976",10,"D6"
