"gene_compare","log2fc_p","gene","compare"
"ENSG00000259088 M8/D6",0.0329231225791773,"ENSG00000259088","M8/D6"
"ENSG00000247092 M8/D6",0.509157432437392,"ENSG00000247092","M8/D6"
"ENSG00000174792 M8/D6",0.562649760904828,"ENSG00000174792","M8/D6"
"ENSG00000169282 M8/D6",0.219014485257378,"ENSG00000169282","M8/D6"
"ENSG00000067334 M8/D6",0.0312481492474173,"ENSG00000067334","M8/D6"
"ENSG00000226253 M8/D6",0.40352718648719,"ENSG00000226253","M8/D6"
"ENSG00000237286 M8/D6",0.951124438060011,"ENSG00000237286","M8/D6"
"ENSG00000260912 M8/D6",0.878068973543468,"ENSG00000260912","M8/D6"
"ENSG00000143303 M8/D6",0.436770484592208,"ENSG00000143303","M8/D6"
"ENSG00000175606 M8/D6",0.0740838564587618,"ENSG00000175606","M8/D6"
"ENSG00000280234 M8/D6",0.675424626648333,"ENSG00000280234","M8/D6"
"ENSG00000231584 M8/D6",0.475537946255364,"ENSG00000231584","M8/D6"
"ENSG00000142556 M8/D6",0.30789126991018,"ENSG00000142556","M8/D6"
"ENSG00000223396 M8/D6",0.915694905377521,"ENSG00000223396","M8/D6"
"ENSG00000276282 M8/D6",0.000164887727172988,"ENSG00000276282","M8/D6"
"ENSG00000281207 M8/D6",0.0143558847053133,"ENSG00000281207","M8/D6"
"ENSG00000256407 M8/D6",0.703119994427273,"ENSG00000256407","M8/D6"
"ENSG00000100591 M8/D6",0.900375663074982,"ENSG00000100591","M8/D6"
"ENSG00000104691 M8/D6",0.968801471475199,"ENSG00000104691","M8/D6"
"ENSG00000181804 M8/D6",0.333928960285219,"ENSG00000181804","M8/D6"
"ENSG00000231181 M8/D6",0.600258855389735,"ENSG00000231181","M8/D6"
"ENSG00000011454 M8/D6",0.22046028718328,"ENSG00000011454","M8/D6"
"ENSG00000119431 M8/D6",0.814264994460313,"ENSG00000119431","M8/D6"
"ENSG00000284627 M8/D6",0.690775291339468,"ENSG00000284627","M8/D6"
"ENSG00000066933 M8/D6",0.492965409540882,"ENSG00000066933","M8/D6"
"ENSG00000232398 M8/D6",0.672829321340433,"ENSG00000232398","M8/D6"
"ENSG00000269148 M8/D6",0.920516878493914,"ENSG00000269148","M8/D6"
"ENSG00000146066 M8/D6",0.711673412318034,"ENSG00000146066","M8/D6"
"ENSG00000104907 M8/D6",0.422062331771539,"ENSG00000104907","M8/D6"
"ENSG00000169118 M8/D6",0.224507093220531,"ENSG00000169118","M8/D6"
"ENSG00000131089 M8/D6",0.43556916189331,"ENSG00000131089","M8/D6"
"ENSG00000277462 M8/D6",0.386427943469098,"ENSG00000277462","M8/D6"
"ENSG00000175104 M8/D6",0.942903325502405,"ENSG00000175104","M8/D6"
"ENSG00000240065 M8/D6",0.884830443917745,"ENSG00000240065","M8/D6"
"ENSG00000271871 M8/D6",0.158486351674473,"ENSG00000271871","M8/D6"
"ENSG00000206573 M8/D6",0.930029688408845,"ENSG00000206573","M8/D6"
"ENSG00000154079 M8/D6",0.443230443287086,"ENSG00000154079","M8/D6"
"ENSG00000270019 M8/D6",0.737965661168822,"ENSG00000270019","M8/D6"
"ENSG00000198039 M8/D6",0.953607002431896,"ENSG00000198039","M8/D6"
"ENSG00000196678 M8/D6",0.27173129266472,"ENSG00000196678","M8/D6"
"ENSG00000141858 M8/D6",0.0233108749092017,"ENSG00000141858","M8/D6"
"ENSG00000002919 M8/D6",0.908037710350475,"ENSG00000002919","M8/D6"
"ENSG00000130768 M8/D6",0.733276413412108,"ENSG00000130768","M8/D6"
"ENSG00000233509 M8/D6",0.362978201796106,"ENSG00000233509","M8/D6"
"ENSG00000100918 M8/D6",0.199262338861847,"ENSG00000100918","M8/D6"
"ENSG00000155850 M8/D6",0.733240213581954,"ENSG00000155850","M8/D6"
"ENSG00000252915 M8/D6",0.0655712187680314,"ENSG00000252915","M8/D6"
"ENSG00000234006 M8/D6",0.836450977320974,"ENSG00000234006","M8/D6"
"ENSG00000100023 M8/D6",0.850144929151982,"ENSG00000100023","M8/D6"
"ENSG00000204619 M8/D6",0.633740273569282,"ENSG00000204619","M8/D6"
"ENSG00000285000 M8/D6",0.943573365543306,"ENSG00000285000","M8/D6"
"ENSG00000235703 M8/D6",0.131078250142406,"ENSG00000235703","M8/D6"
"ENSG00000144426 M8/D6",0.224276348109061,"ENSG00000144426","M8/D6"
"ENSG00000257896 M8/D6",0.202104067137958,"ENSG00000257896","M8/D6"
"ENSG00000100105 M8/D6",0.429457182344706,"ENSG00000100105","M8/D6"
"ENSG00000269560 M8/D6",0.705852024732495,"ENSG00000269560","M8/D6"
"ENSG00000105662 M8/D6",0.000129585821491728,"ENSG00000105662","M8/D6"
"ENSG00000259322 M8/D6",0.992918599892465,"ENSG00000259322","M8/D6"
"ENSG00000103343 M8/D6",0.225354082350889,"ENSG00000103343","M8/D6"
"ENSG00000123595 M8/D6",0.935783268869838,"ENSG00000123595","M8/D6"
"ENSG00000118181 M8/D6",0.0348644473551295,"ENSG00000118181","M8/D6"
"ENSG00000111850 M8/D6",0.4823015598648,"ENSG00000111850","M8/D6"
"ENSG00000247877 M8/D6",0.866983002711128,"ENSG00000247877","M8/D6"
"ENSG00000156273 M8/D6",0.730675844910415,"ENSG00000156273","M8/D6"
"ENSG00000281649 M8/D6",0.940494628197975,"ENSG00000281649","M8/D6"
"ENSG00000235330 M8/D6",0.126354675555143,"ENSG00000235330","M8/D6"
"ENSG00000171492 M8/D6",0.615213813376812,"ENSG00000171492","M8/D6"
"ENSG00000238228 M8/D6",0.544538484544348,"ENSG00000238228","M8/D6"
"ENSG00000131042 M8/D6",0.501903734792754,"ENSG00000131042","M8/D6"
"ENSG00000263766 M8/D6",0.799654364047053,"ENSG00000263766","M8/D6"
"ENSG00000127663 M8/D6",0.549095803242653,"ENSG00000127663","M8/D6"
"ENSG00000266171 M8/D6",0.573786091523994,"ENSG00000266171","M8/D6"
"ENSG00000134852 M8/D6",0.784434517060543,"ENSG00000134852","M8/D6"
"ENSG00000172965 M8/D6",0.748138223126097,"ENSG00000172965","M8/D6"
"ENSG00000181222 M8/D6",0.418096435913737,"ENSG00000181222","M8/D6"
"ENSG00000285458 M8/D6",0.686064910145319,"ENSG00000285458","M8/D6"
"ENSG00000180423 M8/D6",0.922169574899502,"ENSG00000180423","M8/D6"
"ENSG00000222009 M8/D6",0.366744151289323,"ENSG00000222009","M8/D6"
"ENSG00000233382 M8/D6",0.0442522072648127,"ENSG00000233382","M8/D6"
"ENSG00000111266 M8/D6",0.680001606413849,"ENSG00000111266","M8/D6"
"ENSG00000153113 M8/D6",0.226480653426637,"ENSG00000153113","M8/D6"
"ENSG00000135452 M8/D6",0.129667374829441,"ENSG00000135452","M8/D6"
"ENSG00000171490 M8/D6",0.37535127435694,"ENSG00000171490","M8/D6"
"ENSG00000167604 M8/D6",0.387691680933181,"ENSG00000167604","M8/D6"
"ENSG00000113387 M8/D6",0.319345010233633,"ENSG00000113387","M8/D6"
"ENSG00000153956 M8/D6",0.301768031135237,"ENSG00000153956","M8/D6"
"ENSG00000115568 M8/D6",0.597514737722574,"ENSG00000115568","M8/D6"
"ENSG00000135506 M8/D6",0.687230233390612,"ENSG00000135506","M8/D6"
"ENSG00000259238 M8/D6",0.0097950296098722,"ENSG00000259238","M8/D6"
"ENSG00000221944 M8/D6",1.07873336034003e-05,"ENSG00000221944","M8/D6"
"ENSG00000257596 M8/D6",0.169400116468073,"ENSG00000257596","M8/D6"
"ENSG00000067842 M8/D6",0.134314842827338,"ENSG00000067842","M8/D6"
"ENSG00000143353 M8/D6",0.969273508749631,"ENSG00000143353","M8/D6"
"ENSG00000148450 M8/D6",0.963751938126392,"ENSG00000148450","M8/D6"
"ENSG00000250474 M8/D6",0.818272720256293,"ENSG00000250474","M8/D6"
"ENSG00000199691 M8/D6",0.123544907217444,"ENSG00000199691","M8/D6"
"ENSG00000069424 M8/D6",0.310291425665854,"ENSG00000069424","M8/D6"
"ENSG00000203799 M8/D6",0.00878113553800073,"ENSG00000203799","M8/D6"
"ENSG00000252026 M8/D6",0.465542463578883,"ENSG00000252026","M8/D6"
"ENSG00000152778 M8/D6",0.525698414800849,"ENSG00000152778","M8/D6"
"ENSG00000248333 M8/D6",0.263927048747802,"ENSG00000248333","M8/D6"
"ENSG00000114767 M8/D6",0.480695094691203,"ENSG00000114767","M8/D6"
"ENSG00000011114 M8/D6",0.826130903638027,"ENSG00000011114","M8/D6"
"ENSG00000115425 M8/D6",0.263412210430987,"ENSG00000115425","M8/D6"
"ENSG00000198231 M8/D6",0.161330421999481,"ENSG00000198231","M8/D6"
"ENSG00000128050 M8/D6",0.00064236118077881,"ENSG00000128050","M8/D6"
"ENSG00000257529 M8/D6",0.672397340015462,"ENSG00000257529","M8/D6"
"ENSG00000263413 M8/D6",0.665157225699037,"ENSG00000263413","M8/D6"
"ENSG00000132773 M8/D6",0.615473764687813,"ENSG00000132773","M8/D6"
"ENSG00000136861 M8/D6",0.0861350748682039,"ENSG00000136861","M8/D6"
"ENSG00000280739 M8/D6",0.0411228271209644,"ENSG00000280739","M8/D6"
"ENSG00000165948 M8/D6",0.126106065750181,"ENSG00000165948","M8/D6"
"ENSG00000251184 M8/D6",0.977035948727427,"ENSG00000251184","M8/D6"
"ENSG00000174695 M8/D6",0.895803565382856,"ENSG00000174695","M8/D6"
"ENSG00000255823 M8/D6",0.00151014108368418,"ENSG00000255823","M8/D6"
"ENSG00000106780 M8/D6",0.0565418243360096,"ENSG00000106780","M8/D6"
"ENSG00000106479 M8/D6",0.998815198461464,"ENSG00000106479","M8/D6"
"ENSG00000112118 M8/D6",0.00711174623607929,"ENSG00000112118","M8/D6"
"ENSG00000219693 M8/D6",0.93580011336264,"ENSG00000219693","M8/D6"
"ENSG00000155561 M8/D6",0.0385709898380972,"ENSG00000155561","M8/D6"
"ENSG00000125538 M8/D6",0.0794021972896907,"ENSG00000125538","M8/D6"
"ENSG00000266708 M8/D6",0.599401110307944,"ENSG00000266708","M8/D6"
"ENSG00000283265 M8/D6",0.502539180592669,"ENSG00000283265","M8/D6"
"ENSG00000178307 M8/D6",0.561692919175823,"ENSG00000178307","M8/D6"
"ENSG00000232133 M8/D6",0.229697147930845,"ENSG00000232133","M8/D6"
"ENSG00000157483 M8/D6",0.304751532954799,"ENSG00000157483","M8/D6"
"ENSG00000151422 M8/D6",0.00120631096404382,"ENSG00000151422","M8/D6"
"ENSG00000161920 M8/D6",0.763744983545599,"ENSG00000161920","M8/D6"
"ENSG00000158815 M8/D6",0.724455447851903,"ENSG00000158815","M8/D6"
"ENSG00000100603 M8/D6",0.338707512793206,"ENSG00000100603","M8/D6"
"ENSG00000227398 M8/D6",0.360708659823143,"ENSG00000227398","M8/D6"
"ENSG00000232994 M8/D6",0.188188516920532,"ENSG00000232994","M8/D6"
"ENSG00000066117 M8/D6",0.607187887785912,"ENSG00000066117","M8/D6"
"ENSG00000080603 M8/D6",0.326433694418655,"ENSG00000080603","M8/D6"
"ENSG00000116209 M8/D6",0.474005100426563,"ENSG00000116209","M8/D6"
"ENSG00000102699 M8/D6",0.812125621486521,"ENSG00000102699","M8/D6"
"ENSG00000088766 M8/D6",0.00093468968651979,"ENSG00000088766","M8/D6"
"ENSG00000246375 M8/D6",0.258580204616673,"ENSG00000246375","M8/D6"
"ENSG00000222389 M8/D6",0.386267189166985,"ENSG00000222389","M8/D6"
"ENSG00000279075 M8/D6",0.840136296250773,"ENSG00000279075","M8/D6"
"ENSG00000110435 M8/D6",0.212395688056769,"ENSG00000110435","M8/D6"
"ENSG00000226647 M8/D6",0.801899592059423,"ENSG00000226647","M8/D6"
"ENSG00000182308 M8/D6",0.812428319463539,"ENSG00000182308","M8/D6"
"ENSG00000086062 M8/D6",0.854420057809918,"ENSG00000086062","M8/D6"
"ENSG00000174007 M8/D6",0.927086430971668,"ENSG00000174007","M8/D6"
"ENSG00000118976 M8/D6",0.247408353366063,"ENSG00000118976","M8/D6"
"ENSG00000261559 M8/D6",0.408572288858881,"ENSG00000261559","M8/D6"
"ENSG00000168036 M8/D6",0.631103824084007,"ENSG00000168036","M8/D6"
"ENSG00000215032 M8/D6",0.0215556501900862,"ENSG00000215032","M8/D6"
"ENSG00000164692 M8/D6",0.108299828201759,"ENSG00000164692","M8/D6"
"ENSG00000224533 M8/D6",0.231890202057312,"ENSG00000224533","M8/D6"
"ENSG00000198554 M8/D6",0.820916790018038,"ENSG00000198554","M8/D6"
"ENSG00000147364 M8/D6",0.687114702640174,"ENSG00000147364","M8/D6"
"ENSG00000117748 M8/D6",0.852416379472842,"ENSG00000117748","M8/D6"
"ENSG00000123453 M8/D6",0.394226495710339,"ENSG00000123453","M8/D6"
"ENSG00000276672 M8/D6",0.0885962970245761,"ENSG00000276672","M8/D6"
"ENSG00000099904 M8/D6",0.534765232937063,"ENSG00000099904","M8/D6"
"ENSG00000174943 M8/D6",0.369442989855893,"ENSG00000174943","M8/D6"
"ENSG00000260954 M8/D6",0.259187191823795,"ENSG00000260954","M8/D6"
"ENSG00000108785 M8/D6",0.229467679007247,"ENSG00000108785","M8/D6"
"ENSG00000250565 M8/D6",0.475406017772928,"ENSG00000250565","M8/D6"
"ENSG00000203761 M8/D6",0.117585688866134,"ENSG00000203761","M8/D6"
"ENSG00000224897 M8/D6",0.245508581843395,"ENSG00000224897","M8/D6"
"ENSG00000253744 M8/D6",0.460947625158064,"ENSG00000253744","M8/D6"
"ENSG00000214248 M8/D6",0.934472063966816,"ENSG00000214248","M8/D6"
"ENSG00000120533 M8/D6",0.504270708740447,"ENSG00000120533","M8/D6"
"ENSG00000206815 M8/D6",0.829832775674456,"ENSG00000206815","M8/D6"
"ENSG00000281021 M8/D6",0.538487314953883,"ENSG00000281021","M8/D6"
"ENSG00000169032 M8/D6",0.934164838983265,"ENSG00000169032","M8/D6"
"ENSG00000220201 M8/D6",0.393179153444055,"ENSG00000220201","M8/D6"
"ENSG00000124074 M8/D6",0.573313564015753,"ENSG00000124074","M8/D6"
"ENSG00000226981 M8/D6",0.884069622375957,"ENSG00000226981","M8/D6"
"ENSG00000057935 M8/D6",0.605902578251011,"ENSG00000057935","M8/D6"
"ENSG00000260317 M8/D6",0.520249866482831,"ENSG00000260317","M8/D6"
"ENSG00000273308 M8/D6",0.183273341201561,"ENSG00000273308","M8/D6"
"ENSG00000277443 M8/D6",0.69677978899947,"ENSG00000277443","M8/D6"
"ENSG00000120370 M8/D6",0.664687437529872,"ENSG00000120370","M8/D6"
"ENSG00000125484 M8/D6",0.461271852755163,"ENSG00000125484","M8/D6"
"ENSG00000156304 M8/D6",0.106656999797746,"ENSG00000156304","M8/D6"
"ENSG00000126883 M8/D6",0.698038557364175,"ENSG00000126883","M8/D6"
"ENSG00000283849 M8/D6",0.424131311111349,"ENSG00000283849","M8/D6"
"ENSG00000181588 M8/D6",0.870428777686591,"ENSG00000181588","M8/D6"
"ENSG00000166471 M8/D6",0.710969149809109,"ENSG00000166471","M8/D6"
"ENSG00000065357 M8/D6",0.109380073804041,"ENSG00000065357","M8/D6"
"ENSG00000253492 M8/D6",0.125758406534029,"ENSG00000253492","M8/D6"
"ENSG00000136936 M8/D6",0.912454494567174,"ENSG00000136936","M8/D6"
"ENSG00000135148 M8/D6",0.595862566888159,"ENSG00000135148","M8/D6"
"ENSG00000221164 M8/D6",0.335932885856727,"ENSG00000221164","M8/D6"
"ENSG00000233270 M8/D6",0.170018063886704,"ENSG00000233270","M8/D6"
"ENSG00000235724 M8/D6",0.28898372297423,"ENSG00000235724","M8/D6"
"ENSG00000270441 M8/D6",0.223418696164751,"ENSG00000270441","M8/D6"
"ENSG00000253047 M8/D6",0.541890216677711,"ENSG00000253047","M8/D6"
"ENSG00000254593 M8/D6",0.361752585157996,"ENSG00000254593","M8/D6"
"ENSG00000174939 M8/D6",0.00712945133763293,"ENSG00000174939","M8/D6"
"ENSG00000007376 M8/D6",0.236220209406172,"ENSG00000007376","M8/D6"
"ENSG00000239670 M8/D6",0.0224656551005197,"ENSG00000239670","M8/D6"
"ENSG00000110900 M8/D6",0.252822310243306,"ENSG00000110900","M8/D6"
"ENSG00000163166 M8/D6",0.532640761605126,"ENSG00000163166","M8/D6"
"ENSG00000185800 M8/D6",0.438807589231603,"ENSG00000185800","M8/D6"
"ENSG00000138780 M8/D6",0.984046643312364,"ENSG00000138780","M8/D6"
"ENSG00000166860 M8/D6",0.496592245858315,"ENSG00000166860","M8/D6"
"ENSG00000223960 M8/D6",0.501400547116791,"ENSG00000223960","M8/D6"
"ENSG00000135837 M8/D6",0.0577013680135874,"ENSG00000135837","M8/D6"
"ENSG00000272109 M8/D6",0.259561663972408,"ENSG00000272109","M8/D6"
"ENSG00000145041 M8/D6",0.955348845380843,"ENSG00000145041","M8/D6"
"ENSG00000115204 M8/D6",0.754634227977478,"ENSG00000115204","M8/D6"
"ENSG00000140153 M8/D6",0.0342515999492103,"ENSG00000140153","M8/D6"
"ENSG00000167766 M8/D6",0.943261368092127,"ENSG00000167766","M8/D6"
"ENSG00000220614 M8/D6",0.752915444221589,"ENSG00000220614","M8/D6"
"ENSG00000132823 M8/D6",0.336049763088628,"ENSG00000132823","M8/D6"
"ENSG00000264278 M8/D6",0.84515152219612,"ENSG00000264278","M8/D6"
"ENSG00000155592 M8/D6",0.517856490917798,"ENSG00000155592","M8/D6"
"ENSG00000160193 M8/D6",0.047357425013153,"ENSG00000160193","M8/D6"
"ENSG00000111845 M8/D6",0.650529678364914,"ENSG00000111845","M8/D6"
"ENSG00000147202 M8/D6",0.319355425746832,"ENSG00000147202","M8/D6"
"ENSG00000130684 M8/D6",0.777285897927719,"ENSG00000130684","M8/D6"
"ENSG00000080845 M8/D6",0.77216278488132,"ENSG00000080845","M8/D6"
"ENSG00000006712 M8/D6",0.905685412446242,"ENSG00000006712","M8/D6"
"ENSG00000260805 M8/D6",0.327322943036364,"ENSG00000260805","M8/D6"
"ENSG00000218565 M8/D6",0.11335374528317,"ENSG00000218565","M8/D6"
"ENSG00000151611 M8/D6",0.487366330987716,"ENSG00000151611","M8/D6"
"ENSG00000282034 M8/D6",0.0001706945784793,"ENSG00000282034","M8/D6"
"ENSG00000182944 M8/D6",0.469638756529745,"ENSG00000182944","M8/D6"
"ENSG00000165629 M8/D6",0.114604319362828,"ENSG00000165629","M8/D6"
"ENSG00000142512 M8/D6",0.665124431986511,"ENSG00000142512","M8/D6"
"ENSG00000160679 M8/D6",0.878316600823553,"ENSG00000160679","M8/D6"
"ENSG00000065717 M8/D6",0.655067072889501,"ENSG00000065717","M8/D6"
"ENSG00000104671 M8/D6",0.908972595646269,"ENSG00000104671","M8/D6"
"ENSG00000133226 M8/D6",0.754069578799509,"ENSG00000133226","M8/D6"
"ENSG00000124422 M8/D6",0.656338273630614,"ENSG00000124422","M8/D6"
"ENSG00000260914 M8/D6",0.00117649403470302,"ENSG00000260914","M8/D6"
"ENSG00000146247 M8/D6",0.67278413876334,"ENSG00000146247","M8/D6"
"ENSG00000058600 M8/D6",0.341717164336337,"ENSG00000058600","M8/D6"
"ENSG00000171467 M8/D6",0.0953997248282053,"ENSG00000171467","M8/D6"
"ENSG00000185246 M8/D6",0.503067775678215,"ENSG00000185246","M8/D6"
"ENSG00000163702 M8/D6",0.142412347483298,"ENSG00000163702","M8/D6"
"ENSG00000124701 M8/D6",0.871355458723646,"ENSG00000124701","M8/D6"
"ENSG00000196993 M8/D6",0.297519954513375,"ENSG00000196993","M8/D6"
"ENSG00000174501 M8/D6",0.529504717110071,"ENSG00000174501","M8/D6"
"ENSG00000237991 M8/D6",0.579691000864025,"ENSG00000237991","M8/D6"
"ENSG00000270871 M8/D6",0.477870696722267,"ENSG00000270871","M8/D6"
"ENSG00000244097 M8/D6",0.289368314972687,"ENSG00000244097","M8/D6"
"ENSG00000065923 M8/D6",0.596275064673819,"ENSG00000065923","M8/D6"
"ENSG00000120832 M8/D6",0.52172224825161,"ENSG00000120832","M8/D6"
"ENSG00000271870 M8/D6",0.73284386134175,"ENSG00000271870","M8/D6"
"ENSG00000128268 M8/D6",0.277546189965404,"ENSG00000128268","M8/D6"
"ENSG00000166169 M8/D6",0.0582273131251012,"ENSG00000166169","M8/D6"
"ENSG00000198538 M8/D6",0.795419206765578,"ENSG00000198538","M8/D6"
"ENSG00000148290 M8/D6",0.349972972840912,"ENSG00000148290","M8/D6"
"ENSG00000126261 M8/D6",0.120840023308745,"ENSG00000126261","M8/D6"
"ENSG00000162775 M8/D6",0.551625183603868,"ENSG00000162775","M8/D6"
"ENSG00000226121 M8/D6",0.671161135839231,"ENSG00000226121","M8/D6"
"ENSG00000068097 M8/D6",0.041208708445656,"ENSG00000068097","M8/D6"
"ENSG00000108406 M8/D6",0.236073687761781,"ENSG00000108406","M8/D6"
"ENSG00000009335 M8/D6",0.99392377654932,"ENSG00000009335","M8/D6"
"ENSG00000149054 M8/D6",0.59224278641499,"ENSG00000149054","M8/D6"
"ENSG00000113389 M8/D6",0.401960691218453,"ENSG00000113389","M8/D6"
"ENSG00000070061 M8/D6",0.911269352710285,"ENSG00000070061","M8/D6"
"ENSG00000250317 M8/D6",0.357910970794797,"ENSG00000250317","M8/D6"
"ENSG00000135596 M8/D6",0.613649952773283,"ENSG00000135596","M8/D6"
"ENSG00000099942 M8/D6",0.0968796289851804,"ENSG00000099942","M8/D6"
"ENSG00000112335 M8/D6",0.985745316676336,"ENSG00000112335","M8/D6"
"ENSG00000205765 M8/D6",0.0359658738587863,"ENSG00000205765","M8/D6"
"ENSG00000144635 M8/D6",0.42119603802847,"ENSG00000144635","M8/D6"
"ENSG00000125122 M8/D6",0.663422977673609,"ENSG00000125122","M8/D6"
"ENSG00000161203 M8/D6",0.250599462963479,"ENSG00000161203","M8/D6"
"ENSG00000104973 M8/D6",0.252054836921269,"ENSG00000104973","M8/D6"
"ENSG00000267501 M8/D6",0.183985944772928,"ENSG00000267501","M8/D6"
"ENSG00000174748 M8/D6",0.879916992811529,"ENSG00000174748","M8/D6"
"ENSG00000276058 M8/D6",0.684106440443739,"ENSG00000276058","M8/D6"
"ENSG00000124201 M8/D6",0.310287749093966,"ENSG00000124201","M8/D6"
"ENSG00000159784 M8/D6",0.546796823043842,"ENSG00000159784","M8/D6"
"ENSG00000260698 M8/D6",0.831787416575943,"ENSG00000260698","M8/D6"
"ENSG00000238273 M8/D6",0.729359751001935,"ENSG00000238273","M8/D6"
"ENSG00000184743 M8/D6",0.692064544810056,"ENSG00000184743","M8/D6"
"ENSG00000231527 M8/D6",0.0934061396933253,"ENSG00000231527","M8/D6"
"ENSG00000279500 M8/D6",0.074798402442671,"ENSG00000279500","M8/D6"
"ENSG00000090975 M8/D6",0.411203002356399,"ENSG00000090975","M8/D6"
"ENSG00000105127 M8/D6",0.846458706005762,"ENSG00000105127","M8/D6"
"ENSG00000112305 M8/D6",0.891674302026876,"ENSG00000112305","M8/D6"
"ENSG00000100991 M8/D6",0.99421370523877,"ENSG00000100991","M8/D6"
"ENSG00000125772 M8/D6",0.808596620239528,"ENSG00000125772","M8/D6"
"ENSG00000081019 M8/D6",0.273496952270408,"ENSG00000081019","M8/D6"
"ENSG00000235413 M8/D6",0.391242183367212,"ENSG00000235413","M8/D6"
"ENSG00000104518 M8/D6",0.711225623737403,"ENSG00000104518","M8/D6"
"ENSG00000142327 M8/D6",0.440197735333337,"ENSG00000142327","M8/D6"
"ENSG00000261654 M8/D6",0.276065782852122,"ENSG00000261654","M8/D6"
"ENSG00000115310 M8/D6",0.879260144744688,"ENSG00000115310","M8/D6"
"ENSG00000251364 M8/D6",0.94625744336067,"ENSG00000251364","M8/D6"
"ENSG00000167186 M8/D6",0.252287187987283,"ENSG00000167186","M8/D6"
"ENSG00000225037 M8/D6",0.174156479345058,"ENSG00000225037","M8/D6"
"ENSG00000158006 M8/D6",0.779400445653674,"ENSG00000158006","M8/D6"
"ENSG00000265972 M8/D6",0.0534048948809095,"ENSG00000265972","M8/D6"
"ENSG00000160307 M8/D6",0.199757361890231,"ENSG00000160307","M8/D6"
"ENSG00000118503 M8/D6",0.137157151497298,"ENSG00000118503","M8/D6"
"ENSG00000167363 M8/D6",0.237988911673338,"ENSG00000167363","M8/D6"
"ENSG00000101342 M8/D6",0.707673234438733,"ENSG00000101342","M8/D6"
"ENSG00000110717 M8/D6",0.561178487603732,"ENSG00000110717","M8/D6"
"ENSG00000127314 M8/D6",0.322504632768404,"ENSG00000127314","M8/D6"
"ENSG00000250571 M8/D6",0.322766406571566,"ENSG00000250571","M8/D6"
"ENSG00000100325 M8/D6",0.905302225963022,"ENSG00000100325","M8/D6"
"ENSG00000011485 M8/D6",0.0276712922038767,"ENSG00000011485","M8/D6"
"ENSG00000162819 M8/D6",0.49224689955195,"ENSG00000162819","M8/D6"
"ENSG00000132436 M8/D6",0.666866007144661,"ENSG00000132436","M8/D6"
"ENSG00000140259 M8/D6",0.950428670042507,"ENSG00000140259","M8/D6"
"ENSG00000168828 M8/D6",0.43647251441445,"ENSG00000168828","M8/D6"
"ENSG00000030419 M8/D6",0.117404515415554,"ENSG00000030419","M8/D6"
"ENSG00000105696 M8/D6",0.0333678201975736,"ENSG00000105696","M8/D6"
"ENSG00000259109 M8/D6",0.770543255890423,"ENSG00000259109","M8/D6"
"ENSG00000261490 M8/D6",0.05774822688462,"ENSG00000261490","M8/D6"
"ENSG00000109670 M8/D6",0.106448938149395,"ENSG00000109670","M8/D6"
"ENSG00000086061 M8/D6",0.266112358420794,"ENSG00000086061","M8/D6"
"ENSG00000234616 M8/D6",0.507113709043101,"ENSG00000234616","M8/D6"
"ENSG00000231468 M8/D6",0.403011838796788,"ENSG00000231468","M8/D6"
"ENSG00000267980 M8/D6",0.631512081832071,"ENSG00000267980","M8/D6"
"ENSG00000237892 M8/D6",0.468006458795929,"ENSG00000237892","M8/D6"
"ENSG00000131721 M8/D6",0.0177838983281311,"ENSG00000131721","M8/D6"
"ENSG00000185049 M8/D6",0.952344220203233,"ENSG00000185049","M8/D6"
"ENSG00000267302 M8/D6",0.58937994511343,"ENSG00000267302","M8/D6"
"ENSG00000182489 M8/D6",0.53702777804287,"ENSG00000182489","M8/D6"
"ENSG00000078070 M8/D6",0.960413552924891,"ENSG00000078070","M8/D6"
"ENSG00000157837 M8/D6",0.459682066093736,"ENSG00000157837","M8/D6"
"ENSG00000203872 M8/D6",0.0473950725789837,"ENSG00000203872","M8/D6"
