"","Var1","Freq","gene","compare","gene_compare","fc","medianp","uchar","ubb","us","uc","U"
887,"ENSG00000129757 M8/D6",7,"ENSG00000129757","M8/D6","ENSG00000129757 M8/D6",2.51290138264777,0.00454111649826634,6.73516398527901,4.73910783499534,2.1980483840555,8.52367254644163,17.0473450928833
890,"ENSG00000129911 M8/D6",5,"ENSG00000129911","M8/D6","ENSG00000129911 M8/D6",1.14930274428158,0.0375037149856457,2.71182984729754,92.0350979407863,2.1980483840555,92.1012740997076,184.202548199415
897,"ENSG00000130449 M8/D6",9,"ENSG00000130449","M8/D6","ENSG00000130449 M8/D6",0.736711589802694,0.000804276999960535,2.46944937371091,22.2994053022598,2.1980483840555,22.5431380633314,45.0862761266628
899,"ENSG00000130517 M8/D6",4,"ENSG00000130517","M8/D6","ENSG00000130517 M8/D6",1.03956946153576,0.169271795431382,2.09375775758785,185.751941592146,2.1980483840555,185.776745163376,371.553490326752
905,"ENSG00000130768 M8/D6",9,"ENSG00000130768","M8/D6","ENSG00000130768 M8/D6",0.706684474171665,0.00394709906434994,3.43793860187809,11.0114139613001,2.1980483840555,11.7431714607276,23.4863429214552
908,"ENSG00000130985 M8/D6",5,"ENSG00000130985","M8/D6","ENSG00000130985 M8/D6",0.924561903462629,0.0490527065446563,1.37654415671262,131.724098001473,2.1980483840555,131.749627266325,263.49925453265
916,"ENSG00000131187 M8/D6",5,"ENSG00000131187","M8/D6","ENSG00000131187 M8/D6",1.23396351767002,0.0598252956831037,3.48674468794238,13.0116500378584,2.1980483840555,13.6488769473991,27.2977538947982
922,"ENSG00000131398 M8/D6",6,"ENSG00000131398","M8/D6","ENSG00000131398 M8/D6",0.671822964099892,0.0233011713721231,8.75354655405158,17.5667210630963,2.1980483840555,19.7495742455686,39.4991484911372
925,"ENSG00000131475 M8/D6",5,"ENSG00000131475","M8/D6","ENSG00000131475 M8/D6",0.91843543784024,0.0508284353807068,2.1533708200438,111.988161836915,2.1980483840555,112.030428072905,224.06085614581
928,"ENSG00000131558 M8/D6",8,"ENSG00000131558","M8/D6","ENSG00000131558 M8/D6",0.820659247944546,0.0152362390126863,4.24799790620789,48.9323234730154,2.1980483840555,49.1655284053534,98.3310568107068
930,"ENSG00000131626 M8/D6",5,"ENSG00000131626","M8/D6","ENSG00000131626 M8/D6",1.07324835276998,0.0791069901191207,2.22959749104556,21.3132459144227,2.1980483840555,21.5419816423509,43.0839632847018
934,"ENSG00000132196 M8/D6",10,"ENSG00000132196","M8/D6","ENSG00000132196 M8/D6",1.33968188425993,0.000686607617209079,1.18292512301377,36.2231682457559,2.1980483840555,36.3090711297555,72.618142259511
943,"ENSG00000132773 M8/D6",8,"ENSG00000132773","M8/D6","ENSG00000132773 M8/D6",0.808660914886298,0.00317844285157756,1.70866420942369,12.9170552013532,2.1980483840555,13.2136772003111,26.4273544006222
947,"ENSG00000132823 M8/D6",5,"ENSG00000132823","M8/D6","ENSG00000132823 M8/D6",0.906931433422895,0.0549033392475321,1.13493652240895,46.1836116229914,2.1980483840555,46.2498160012756,92.4996320025512
950,"ENSG00000132938 M8/D6",10,"ENSG00000132938","M8/D6","ENSG00000132938 M8/D6",0.606982699531548,0.000503850214866306,2.80472100672945,8.72136790809793,2.1980483840555,9.42125972535727,18.8425194507145
955,"ENSG00000133216 M8/D6",5,"ENSG00000133216","M8/D6","ENSG00000133216 M8/D6",0.498184471327174,0.0553379299739099,12.7670015169342,1.21442122724217,2.1980483840555,13.0116318480514,26.0232636961028
959,"ENSG00000133466 M8/D6",6,"ENSG00000133466","M8/D6","ENSG00000133466 M8/D6",0.75487685040251,0.0180939726705067,1.91039905979788,34.6041008984532,2.1980483840555,34.7264285560242,69.4528571120484
965,"ENSG00000133773 M8/D6",4,"ENSG00000133773","M8/D6","ENSG00000133773 M8/D6",0.868684835127965,0.105200940098609,3.731873878855,63.1009756443871,2.1980483840555,63.2494381526023,126.498876305205
971,"ENSG00000134453 M8/D6",10,"ENSG00000134453","M8/D6","ENSG00000134453 M8/D6",0.752072126863606,0.00033460865932802,1.82007174145008,6.25310343735417,2.1980483840555,6.87352751074182,13.7470550214836
974,"ENSG00000134508 M8/D6",10,"ENSG00000134508","M8/D6","ENSG00000134508 M8/D6",1.59906617932823,0.000349191786320636,2.87763777609283,137.739011424276,2.1980483840555,137.786601249925,275.57320249985
977,"ENSG00000134590 M8/D6",4,"ENSG00000134590","M8/D6","ENSG00000134590 M8/D6",0.795526390434,0.0976767954552674,8.50763198150053,41.7134353675186,2.1980483840555,42.6288858497551,85.2577716995102
980,"ENSG00000134802 M8/D6",10,"ENSG00000134802","M8/D6","ENSG00000134802 M8/D6",0.796591354764009,0.000341836107316037,1.87690706163431,135.489916800651,2.1980483840555,135.520742882645,271.04148576529
986,"ENSG00000134884 M8/D6",4,"ENSG00000134884","M8/D6","ENSG00000134884 M8/D6",0.937187958392122,0.305445580837306,1.47566712298537,181.260869600017,2.1980483840555,181.280202609968,362.560405219936
989,"ENSG00000135048 M8/D6",10,"ENSG00000135048","M8/D6","ENSG00000135048 M8/D6",1.57591455998664,0.0011513873113669,3.20526857663984,3.00932313117645,2.1980483840555,4.91540324438163,9.83080648876326
992,"ENSG00000135070 M8/D6",4,"ENSG00000135070","M8/D6","ENSG00000135070 M8/D6",0.94507793193751,0.0696769625384681,1.90115410637808,9.20673942607325,2.1980483840555,9.65452507865917,19.3090501573183
1006,"ENSG00000135506 M8/D6",10,"ENSG00000135506","M8/D6","ENSG00000135506 M8/D6",0.814482331205761,0.000219277538329466,1.66494035586803,71.0347022884462,2.1980483840555,71.0882013578585,142.176402715717
1012,"ENSG00000135622 M8/D6",8,"ENSG00000135622","M8/D6","ENSG00000135622 M8/D6",1.56337429741082,0.00264927474362345,4.97416678619353,26.7104508044135,2.1980483840555,27.2584286797774,54.5168573595548
1018,"ENSG00000135838 M8/D6",10,"ENSG00000135838","M8/D6","ENSG00000135838 M8/D6",0.589341074981543,9.34753352009772e-05,2.32341474431802,13.4774547457937,2.1980483840555,13.8517673672958,27.7035347345916
1027,"ENSG00000136379 M8/D6",8,"ENSG00000136379","M8/D6","ENSG00000136379 M8/D6",1.49521443381609,0.00990351854292279,5.32067413620517,7.9968610901773,2.1980483840555,9.85346524111814,19.7069304822363
1032,"ENSG00000136861 M8/D6",8,"ENSG00000136861","M8/D6","ENSG00000136861 M8/D6",1.15529655936939,0.00975639572296901,0.601204080406233,51.9715200905117,2.1980483840555,52.021454838974,104.042909677948
1034,"ENSG00000136878 M8/D6",5,"ENSG00000136878","M8/D6","ENSG00000136878 M8/D6",0.912067216098822,0.0660386952300183,2.39910010403278,36.1440557133852,2.1980483840555,36.2902171586243,72.5804343172486
1044,"ENSG00000137309 M8/D6",4,"ENSG00000137309","M8/D6","ENSG00000137309 M8/D6",1.09061471792726,0.172521863317625,3.42777595963442,362.225752232762,2.1980483840555,362.248639259443,724.497278518886
1047,"ENSG00000137404 M8/D6",7,"ENSG00000137404","M8/D6","ENSG00000137404 M8/D6",1.20808616510297,0.0310572738287274,3.7016728100558,50.0457130009655,2.1980483840555,50.2305403919405,100.461080783881
1050,"ENSG00000137491 M8/D6",5,"ENSG00000137491","M8/D6","ENSG00000137491 M8/D6",1.32238167295412,0.0838378833975598,6.05110867888831,5.15185034816716,2.1980483840555,8.2455378813196,16.4910757626392
1053,"ENSG00000137936 M8/D6",10,"ENSG00000137936","M8/D6","ENSG00000137936 M8/D6",0.723153680368931,0.00332736101236322,3.31991862985623,7.53274764141525,2.1980483840555,8.52030301320103,17.0406060264021
1061,"ENSG00000138642 M8/D6",8,"ENSG00000138642","M8/D6","ENSG00000138642 M8/D6",0.8375685882774,0.00204213936739227,2.98328328814309,28.5766679716216,2.1980483840555,28.8159217835603,57.6318435671206
1067,"ENSG00000139083 M8/D6",4,"ENSG00000139083","M8/D6","ENSG00000139083 M8/D6",1.09329123267242,0.361071244762175,4.28414871892244,53.292189751277,2.1980483840555,53.5092780312967,107.018556062593
1086,"ENSG00000140525 M8/D6",10,"ENSG00000140525","M8/D6","ENSG00000140525 M8/D6",1.93164519324529,2.48788770258004e-06,2.6301581086688,27.0292667346329,2.1980483840555,27.2457411091565,54.491482218313
1089,"ENSG00000140612 M8/D6",7,"ENSG00000140612","M8/D6","ENSG00000140612 M8/D6",0.821597488008606,0.0261429969539024,3.05942531289095,44.0223304415762,2.1980483840555,44.1832216735169,88.3664433470338
1093,"ENSG00000140853 M8/D6",6,"ENSG00000140853","M8/D6","ENSG00000140853 M8/D6",0.899538666368008,0.0276591741825243,1.9214714378907,100.27584643056,2.1980483840555,100.31833753881,200.63667507762
1099,"ENSG00000140939 M8/D6",6,"ENSG00000140939","M8/D6","ENSG00000140939 M8/D6",0.765236882963901,0.0302743156625816,3.86391764087933,33.8042260219377,2.1980483840555,34.0952632073195,68.190526414639
1104,"ENSG00000141337 M8/D6",9,"ENSG00000141337","M8/D6","ENSG00000141337 M8/D6",0.744492520507453,0.000208442655286563,1.3708219764808,17.5043427539146,2.1980483840555,17.6949875624815,35.389975124963
1107,"ENSG00000141452 M8/D6",8,"ENSG00000141452","M8/D6","ENSG00000141452 M8/D6",0.852351220784456,0.00155820378222782,1.50052913016578,43.0756026219886,2.1980483840555,43.1577402746784,86.3154805493568
1113,"ENSG00000141741 M8/D6",5,"ENSG00000141741","M8/D6","ENSG00000141741 M8/D6",0.783559036353369,0.0884684283100523,6.99712731223728,53.4872506154909,2.1980483840555,53.9877503302984,107.975500660597
1116,"ENSG00000141858 M8/D6",9,"ENSG00000141858","M8/D6","ENSG00000141858 M8/D6",0.743368812322371,0.00089910721819328,2.41613332877619,106.549572393216,2.1980483840555,106.599627082548,213.199254165096
1118,"ENSG00000141971 M8/D6",6,"ENSG00000141971","M8/D6","ENSG00000141971 M8/D6",1.18485848007762,0.0167583507639463,2.29120604849211,131.530590116627,2.1980483840555,131.568906578581,263.137813157162
1125,"ENSG00000142178 M8/D6",10,"ENSG00000142178","M8/D6","ENSG00000142178 M8/D6",0.4073150034242,4.59731482230754e-07,1.53855018655311,13.8535247444705,2.1980483840555,14.1109426056819,28.2218852113638
1128,"ENSG00000142327 M8/D6",4,"ENSG00000142327","M8/D6","ENSG00000142327 M8/D6",0.849886935919793,0.113329329243205,3.04595242157037,131.510373872756,2.1980483840555,131.564006016103,263.128012032206
1131,"ENSG00000142512 M8/D6",6,"ENSG00000142512","M8/D6","ENSG00000142512 M8/D6",0.841768056386974,0.0282554765116652,2.46988287287673,40.1397961287944,2.1980483840555,40.275736757576,80.551473515152
1132,"ENSG00000142556 M8/D6",4,"ENSG00000142556","M8/D6","ENSG00000142556 M8/D6",0.93376459346986,0.120710743883762,1.38519963185343,16.1401504653609,2.1980483840555,16.3479249987032,32.6958499974064
1135,"ENSG00000142765 M8/D6",10,"ENSG00000142765","M8/D6","ENSG00000142765 M8/D6",0.76568397973763,0.00049961054873626,1.86868165974027,71.3426113035519,2.1980483840555,71.4009213907901,142.80184278158
1139,"ENSG00000143033 M8/D6",5,"ENSG00000143033","M8/D6","ENSG00000143033 M8/D6",1.12514068102627,0.0484458440079451,3.3088752638642,87.2083705745738,2.1980483840555,87.2987970735144,174.597594147029
1145,"ENSG00000143297 M8/D6",10,"ENSG00000143297","M8/D6","ENSG00000143297 M8/D6",1.66225608357167,1.07688041941264e-07,1.05717330408667,63.7533201709681,2.1980483840555,63.7999597563783,127.599919512757
1148,"ENSG00000143303 M8/D6",4,"ENSG00000143303","M8/D6","ENSG00000143303 M8/D6",0.835041392954958,0.0949975664175816,3.49229548821749,23.0801055834693,2.1980483840555,23.4460832170272,46.8921664340544
1151,"ENSG00000143353 M8/D6",6,"ENSG00000143353","M8/D6","ENSG00000143353 M8/D6",1.12945003364462,0.039444914165036,1.83835571293653,83.5294788840065,2.1980483840555,83.578614555756,167.157229111512
1154,"ENSG00000143393 M8/D6",5,"ENSG00000143393","M8/D6","ENSG00000143393 M8/D6",0.916982152366016,0.0519130698528326,1.69690588149689,72.6457432133011,2.1980483840555,72.6987958172774,145.397591634555
1157,"ENSG00000143486 M8/D6",10,"ENSG00000143486","M8/D6","ENSG00000143486 M8/D6",0.768480125633161,2.7637524654074e-05,1.18127338306288,33.0250503692148,2.1980483840555,33.1191904398848,66.2383808797696
1162,"ENSG00000143799 M8/D6",9,"ENSG00000143799","M8/D6","ENSG00000143799 M8/D6",0.896999923700999,0.00541344557916025,1.17769119253896,49.5708062739887,2.1980483840555,49.633488774183,99.266977548366
1174,"ENSG00000144635 M8/D6",6,"ENSG00000144635","M8/D6","ENSG00000144635 M8/D6",1.13121267802238,0.0402408756356467,2.61158608911781,8.99918282366271,2.1980483840555,9.62481636672766,19.2496327334553
1175,"ENSG00000144741 M8/D6",4,"ENSG00000144741","M8/D6","ENSG00000144741 M8/D6",0.873212727722912,0.0529783535227817,2.02248474225836,4.68004229576073,2.1980483840555,5.55199577822482,11.1039915564496
1181,"ENSG00000145391 M8/D6",10,"ENSG00000145391","M8/D6","ENSG00000145391 M8/D6",0.47836585978573,5.79208629974378e-07,2.07266093314441,5.2974470905766,2.1980483840555,6.09838386131035,12.1967677226207
1184,"ENSG00000145687 M8/D6",10,"ENSG00000145687","M8/D6","ENSG00000145687 M8/D6",1.35612785842295,0.000128693898461527,2.10103046773638,30.3178944282633,2.1980483840555,30.4699929157905,60.939985831581
1190,"ENSG00000145780 M8/D6",8,"ENSG00000145780","M8/D6","ENSG00000145780 M8/D6",0.826425623846416,0.00154585079163701,1.35988425236036,23.5034470941011,2.1980483840555,23.6451417247534,47.2902834495068
1193,"ENSG00000145936 M8/D6",10,"ENSG00000145936","M8/D6","ENSG00000145936 M8/D6",7.34321527964563,4.82408477464761e-06,6.36761174614225,6.16903802238907,2.1980483840555,9.13427206568426,18.2685441313685
1195,"ENSG00000145949 M8/D6",9,"ENSG00000145949","M8/D6","ENSG00000145949 M8/D6",0.461773004580718,0.00266453504515717,9.6668566389104,1.73341094741249,2.1980483840555,10.0640075262544,20.1280150525088
1210,"ENSG00000146350 M8/D6",9,"ENSG00000146350","M8/D6","ENSG00000146350 M8/D6",1.24588925768069,0.0088083808731424,2.20846179612777,14.6429075082956,2.1980483840555,14.970753504754,29.941507009508
1213,"ENSG00000146426 M8/D6",10,"ENSG00000146426","M8/D6","ENSG00000146426 M8/D6",0.649313398639241,0.000615953513359509,5.62474528495194,5.44603032623523,2.1980483840555,8.13193842410971,16.2638768482194
1216,"ENSG00000146828 M8/D6",9,"ENSG00000146828","M8/D6","ENSG00000146828 M8/D6",1.16183631640845,0.00392468907772649,0.811154934093175,22.535292653197,2.1980483840555,22.6567606685287,45.3135213370574
1219,"ENSG00000146856 M8/D6",10,"ENSG00000146856","M8/D6","ENSG00000146856 M8/D6",1.53592747186057,0.000349150587157676,1.95100419327613,20.6036083392558,2.1980483840555,20.8121721753949,41.6243443507898
1227,"ENSG00000147364 M8/D6",4,"ENSG00000147364","M8/D6","ENSG00000147364 M8/D6",0.947409978105556,0.271122554534136,1.93682374794148,19.0353885592999,2.1980483840555,19.2595098725997,38.5190197451994
1230,"ENSG00000147403 M8/D6",7,"ENSG00000147403","M8/D6","ENSG00000147403 M8/D6",0.884354642715948,0.0102529686822066,1.82937592429829,1069.88217060897,2.1980483840555,1069.88599253375,2139.7719850675
1233,"ENSG00000148158 M8/D6",7,"ENSG00000148158","M8/D6","ENSG00000148158 M8/D6",1.12521586867256,0.0172499679141156,1.37323254845111,6.28443388711519,2.1980483840555,6.79788890849919,13.5957778169984
1239,"ENSG00000148219 M8/D6",8,"ENSG00000148219","M8/D6","ENSG00000148219 M8/D6",0.785392771443115,0.00927818646864332,1.55181980972557,5.36183118421841,2.1980483840555,5.99906618304572,11.9981323660914
1244,"ENSG00000148450 M8/D6",6,"ENSG00000148450","M8/D6","ENSG00000148450 M8/D6",0.834988770916507,0.0320178353402267,2.42740839413057,37.3901598654991,2.1980483840555,37.5332889976102,75.0665779952204
1247,"ENSG00000148483 M8/D6",8,"ENSG00000148483","M8/D6","ENSG00000148483 M8/D6",0.397629185413165,0.0332429029386722,10.0361166961005,2.09773333333333,2.1980483840555,10.4859687284568,20.9719374569136
1250,"ENSG00000148773 M8/D6",10,"ENSG00000148773","M8/D6","ENSG00000148773 M8/D6",2.70350973629152,0.000572436581088497,7.45770162049244,127.297604703197,2.1980483840555,127.534814436413,255.069628872826
1257,"ENSG00000149809 M8/D6",5,"ENSG00000149809","M8/D6","ENSG00000149809 M8/D6",1.13449280001544,0.133814768882506,5.52462766413595,52.4164200524747,2.1980483840555,52.752573573651,105.505147147302
1260,"ENSG00000150867 M8/D6",10,"ENSG00000150867","M8/D6","ENSG00000150867 M8/D6",1.41020634697657,6.63762737499802e-05,3.2252347175239,159.451797497537,2.1980483840555,159.499558873614,318.999117747228
1262,"ENSG00000150967 M8/D6",10,"ENSG00000150967","M8/D6","ENSG00000150967 M8/D6",0.560998873287621,0.00104973382498396,5.78778357714776,4.28320486211461,2.1980483840555,7.52832646246113,15.0566529249223
1268,"ENSG00000151422 M8/D6",5,"ENSG00000151422","M8/D6","ENSG00000151422 M8/D6",0.943387930111585,0.0556717029842957,2.65428059951382,22.411141884913,2.1980483840555,22.6745651068616,45.3491302137232
1272,"ENSG00000151474 M8/D6",10,"ENSG00000151474","M8/D6","ENSG00000151474 M8/D6",1.52904114849005,3.34409020694986e-05,2.63057800889627,12.1219484604819,2.1980483840555,12.5973406653197,25.1946813306394
1274,"ENSG00000151503 M8/D6",4,"ENSG00000151503","M8/D6","ENSG00000151503 M8/D6",1.08682336935781,0.0774176022933859,1.67928192515825,27.6165494210491,2.1980483840555,27.7547330451593,55.5094660903186
1284,"ENSG00000152253 M8/D6",10,"ENSG00000152253","M8/D6","ENSG00000152253 M8/D6",2.52472545565684,2.49750557430576e-05,2.98376314568832,9.20690561297455,2.1980483840555,9.92478564879056,19.8495712975811
1287,"ENSG00000152454 M8/D6",8,"ENSG00000152454","M8/D6","ENSG00000152454 M8/D6",1.17692844586928,0.0101105318007063,1.50098625970598,11.063523152416,2.1980483840555,11.3791880639402,22.7583761278804
1290,"ENSG00000152778 M8/D6",5,"ENSG00000152778","M8/D6","ENSG00000152778 M8/D6",1.10356215592113,0.0566150393851786,1.44459541452023,67.9927912294106,2.1980483840555,68.0436472551003,136.087294510201
1295,"ENSG00000153250 M8/D6",10,"ENSG00000153250","M8/D6","ENSG00000153250 M8/D6",0.372735097378548,1.22019828515385e-05,3.35852967557929,1.88950058206834,2.1980483840555,4.43636683898348,8.87273367796696
1301,"ENSG00000154645 M8/D6",7,"ENSG00000154645","M8/D6","ENSG00000154645 M8/D6",0.600347432304201,0.0176871807054704,10.5170696157142,4.63116959682062,2.1980483840555,11.6999103344831,23.3998206689662
1303,"ENSG00000154845 M8/D6",7,"ENSG00000154845","M8/D6","ENSG00000154845 M8/D6",0.863671675589543,0.0147695250052803,2.47131905887518,17.9808130382449,2.1980483840555,18.2824635130424,36.5649270260848
1308,"ENSG00000154978 M8/D6",10,"ENSG00000154978","M8/D6","ENSG00000154978 M8/D6",0.743536398619889,0.000187820735825567,1.47049437089452,125.37753763431,2.1980483840555,125.405425375604,250.810850751208
1311,"ENSG00000155307 M8/D6",10,"ENSG00000155307","M8/D6","ENSG00000155307 M8/D6",0.46160502255632,0.000111874547992895,4.48109493582202,54.3493923100621,2.1980483840555,54.578091511114,109.156183022228
1314,"ENSG00000155561 M8/D6",10,"ENSG00000155561","M8/D6","ENSG00000155561 M8/D6",1.15479809354808,0.00116263234016403,0.93868099932936,108.927004188279,2.1980483840555,108.953222899327,217.906445798654
1317,"ENSG00000155592 M8/D6",6,"ENSG00000155592","M8/D6","ENSG00000155592 M8/D6",1.12905896419643,0.0358112584077533,1.40747841322439,9.15151243242509,2.1980483840555,9.51643798819562,19.0328759763912
1320,"ENSG00000155760 M8/D6",9,"ENSG00000155760","M8/D6","ENSG00000155760 M8/D6",0.367842495228785,0.000638314578742955,13.1448525626078,3.15958043792939,2.1980483840555,13.6967702081583,27.3935404163166
1323,"ENSG00000155792 M8/D6",10,"ENSG00000155792","M8/D6","ENSG00000155792 M8/D6",0.204629006570057,1.64502437173289e-05,10.1776168612887,5.52487329700768,2.1980483840555,11.787261201052,23.574522402104
1329,"ENSG00000155970 M8/D6",10,"ENSG00000155970","M8/D6","ENSG00000155970 M8/D6",1.88674220942462,6.42656955815712e-05,3.20631429633747,16.3193898483015,2.1980483840555,16.7760052779675,33.552010555935
1332,"ENSG00000156273 M8/D6",4,"ENSG00000156273","M8/D6","ENSG00000156273 M8/D6",0.964192508509333,0.0939843026817722,1.54142030462746,55.107352424307,2.1980483840555,55.1727077862863,110.345415572573
1342,"ENSG00000156802 M8/D6",8,"ENSG00000156802","M8/D6","ENSG00000156802 M8/D6",1.21277037971588,0.00171676616270755,2.57369270709771,44.4870503065692,2.1980483840555,44.6156133638039,89.2312267276078
1345,"ENSG00000156970 M8/D6",10,"ENSG00000156970","M8/D6","ENSG00000156970 M8/D6",2.33805857311241,1.54694104390506e-06,3.59857783775636,57.8869197464139,2.1980483840555,58.0403020054238,116.080604010848
1347,"ENSG00000157303 M8/D6",8,"ENSG00000157303","M8/D6","ENSG00000157303 M8/D6",1.25762703086886,0.0103395355182833,3.00023071225864,164.296116488799,2.1980483840555,164.338208260667,328.676416521334
1355,"ENSG00000157456 M8/D6",10,"ENSG00000157456","M8/D6","ENSG00000157456 M8/D6",2.18794191046869,1.43838003982304e-06,5.12881018204246,48.6451659056039,2.1980483840555,48.9641529750674,97.9283059501348
1358,"ENSG00000157470 M8/D6",9,"ENSG00000157470","M8/D6","ENSG00000157470 M8/D6",0.778705065313038,0.000433355516079283,1.17973759605973,22.2784807128801,2.1980483840555,22.4177139862292,44.8354279724584
1361,"ENSG00000157483 M8/D6",10,"ENSG00000157483","M8/D6","ENSG00000157483 M8/D6",1.16215843077742,0.000363289714382723,0.565470203835361,20.1776461990002,2.1980483840555,20.3048905286904,40.6097810573808
1367,"ENSG00000157833 M8/D6",9,"ENSG00000157833","M8/D6","ENSG00000157833 M8/D6",1.37471454866207,0.00329995218458191,2.68913756947802,16.5980143613157,2.1980483840555,16.9575044834041,33.9150089668082
1369,"ENSG00000157837 M8/D6",5,"ENSG00000157837","M8/D6","ENSG00000157837 M8/D6",0.907841474420818,0.0610627807753078,1.0710108696677,33.2308421840826,2.1980483840555,33.3206745616741,66.6413491233482
1372,"ENSG00000157978 M8/D6",5,"ENSG00000157978","M8/D6","ENSG00000157978 M8/D6",1.3002752534759,0.074980198206741,12.4281733849709,29.8862883256483,2.1980483840555,32.4419657275778,64.8839314551556
1374,"ENSG00000157992 M8/D6",6,"ENSG00000157992","M8/D6","ENSG00000157992 M8/D6",1.546114863756,0.0169039909376464,4.72926115309238,24.3334925831418,2.1980483840555,24.8860641533894,49.7721283067788
1376,"ENSG00000158006 M8/D6",7,"ENSG00000158006","M8/D6","ENSG00000158006 M8/D6",0.866858157526055,0.0175158461836222,1.77622514854975,21.4939790343376,2.1980483840555,21.6789650861275,43.357930172255
1379,"ENSG00000158286 M8/D6",9,"ENSG00000158286","M8/D6","ENSG00000158286 M8/D6",0.784420006342865,0.0058196518771383,1.66986493555102,30.0480184682582,2.1980483840555,30.1745468809462,60.3490937618924
1382,"ENSG00000158402 M8/D6",10,"ENSG00000158402","M8/D6","ENSG00000158402 M8/D6",2.59192204790333,9.86601822181227e-05,5.23147820358656,12.393588030239,2.1980483840555,13.6308769034327,27.2617538068654
1390,"ENSG00000158869 M8/D6",5,"ENSG00000158869","M8/D6","ENSG00000158869 M8/D6",0.626079949993492,0.0475725779661299,7.68978748934613,21.365351964081,2.1980483840555,22.8132091753662,45.6264183507324
1393,"ENSG00000159335 M8/D6",8,"ENSG00000159335","M8/D6","ENSG00000159335 M8/D6",1.81004182695825,0.000645656702848639,4.59569829495632,81.6806377250816,2.1980483840555,81.8393452973137,163.678690594627
1405,"ENSG00000160172 M8/D6",10,"ENSG00000160172","M8/D6","ENSG00000160172 M8/D6",2.01563425502885,0.000373936763691487,4.49617213405094,14.9444655930185,2.1980483840555,15.7602040728722,31.5204081457444
1408,"ENSG00000160193 M8/D6",5,"ENSG00000160193","M8/D6","ENSG00000160193 M8/D6",0.880156047584607,0.0580010487282073,1.47104172805581,102.829827259343,2.1980483840555,102.863835990355,205.72767198071
1411,"ENSG00000160200 M8/D6",10,"ENSG00000160200","M8/D6","ENSG00000160200 M8/D6",0.775650630833592,0.000842002664404263,1.3231880625049,69.5667948757341,2.1980483840555,69.6140876017913,139.228175203583
1413,"ENSG00000160229 M8/D6",9,"ENSG00000160229","M8/D6","ENSG00000160229 M8/D6",1.50064533089647,0.00105006477688572,3.12948795472386,32.1642086644665,2.1980483840555,32.3907615002913,64.7815230005826
1416,"ENSG00000160299 M8/D6",9,"ENSG00000160299","M8/D6","ENSG00000160299 M8/D6",0.884929662688213,0.00501382244191335,1.4286889638541,35.7595320272244,2.1980483840555,35.8554974816997,71.7109949633994
1420,"ENSG00000160439 M8/D6",8,"ENSG00000160439","M8/D6","ENSG00000160439 M8/D6",0.720158695398112,0.0133223624828121,4.34896422187617,13.0387997882043,2.1980483840555,13.9195979258987,27.8391958517974
1428,"ENSG00000160613 M8/D6",9,"ENSG00000160613","M8/D6","ENSG00000160613 M8/D6",1.23538893875064,6.40360099458231e-05,1.21928615470959,14.6243400961381,2.1980483840555,14.8387802286181,29.6775604572362
1431,"ENSG00000160679 M8/D6",9,"ENSG00000160679","M8/D6","ENSG00000160679 M8/D6",0.851377429624141,0.00599221817556406,1.63441279690964,21.441002773193,2.1980483840555,21.6152566908057,43.2305133816114
1434,"ENSG00000160683 M8/D6",10,"ENSG00000160683","M8/D6","ENSG00000160683 M8/D6",0.360768601338745,3.61760505422107e-05,8.58958388914247,34.4120658915933,2.1980483840555,35.5359345876062,71.0718691752124
1440,"ENSG00000160991 M8/D6",4,"ENSG00000160991","M8/D6","ENSG00000160991 M8/D6",1.00635488391399,0.150455401499372,2.58772444392127,47.7007315634495,2.1980483840555,47.8214128417865,95.642825683573
1444,"ENSG00000161203 M8/D6",5,"ENSG00000161203","M8/D6","ENSG00000161203 M8/D6",0.901872211329685,0.0522710175503813,0.837305084881426,157.699162152146,2.1980483840555,157.716702476284,315.433404952568
1446,"ENSG00000161682 M8/D6",6,"ENSG00000161682","M8/D6","ENSG00000161682 M8/D6",1.55902693597186,0.0320039373427439,11.2735128236149,5.47523955784279,2.1980483840555,12.7240620989771,25.4481241979542
1449,"ENSG00000161888 M8/D6",10,"ENSG00000161888","M8/D6","ENSG00000161888 M8/D6",2.72690470179881,2.78979909766131e-05,3.76129975397658,16.7683361874326,2.1980483840555,17.325007677709,34.650015355418
1457,"ENSG00000162408 M8/D6",10,"ENSG00000162408","M8/D6","ENSG00000162408 M8/D6",0.765655385268639,5.42143280939421e-05,0.698983212119717,20.4929814218279,2.1980483840555,20.6223733305567,41.2447466611134
1470,"ENSG00000162804 M8/D6",5,"ENSG00000162804","M8/D6","ENSG00000162804 M8/D6",0.82161367859955,0.0478798015867107,3.96796367486824,3.09230528086928,2.1980483840555,5.48985467693043,10.9797093538609
1472,"ENSG00000162819 M8/D6",6,"ENSG00000162819","M8/D6","ENSG00000162819 M8/D6",0.907062873748384,0.0398573717000947,1.8757995865701,33.9863209750553,2.1980483840555,34.1089439034267,68.2178878068534
1477,"ENSG00000163218 M8/D6",8,"ENSG00000163218","M8/D6","ENSG00000163218 M8/D6",2.29017287356963,0.0116705651208961,10.6761174560345,7.14424275075919,2.1980483840555,13.0326937014367,26.0653874028734
